-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
-55.718,-66.84953,-71.88457
