-199.2329,-263.1482,-290.4845,-308.3003,-321.5793,-332.1846,-341.023,-348.6055,-355.2489,-361.1634,-366.4956,-371.3519,-375.8119,-379.9367,-383.7744,-387.3633,-390.7346,-393.9139,-396.9226,-399.7788,-402.4977,-405.0922,-407.5739,-409.9525,-412.2365,-414.4337,-416.5506,-418.5932,-420.5669,-422.4763,-424.3257,-426.1191,-427.86,-429.5515,-431.1965,-432.7976,-434.3574,-435.8781,-437.3617,-438.8101,-440.2251,-441.6082,-442.9612,-444.2852,-445.5817,-446.852,-448.097,-449.3179,-450.5156,-451.6912,-452.8456,-453.9796,-455.0938,-456.1891,-457.2663,-458.3258,-459.3684,-460.3948,-461.4053,-462.4007,-463.3813,-464.3476,-465.3003,-466.2394,-467.1657,-468.0795,-468.9811,-469.871,-470.7495,-471.6167,-472.4732,-473.3192,-474.1551,-474.9809,-475.7972,-476.6041,-477.4018,-478.1906,-478.9708,-479.7424
-199.2329,-263.1482,-290.4845,-308.3003,-321.5793,-332.1846,-341.023,-348.6055,-355.2489,-361.1634,-366.4956,-371.3519,-375.8119,-379.9367,-383.7744,-387.3633,-390.7346,-393.9139,-396.9226,-399.7788,-402.4977,-405.0922,-407.5739,-409.9525,-412.2365,-414.4337,-416.5506,-418.5932,-420.5669,-422.4763,-424.3257,-426.1191,-427.86,-429.5515,-431.1965,-432.7976,-434.3574,-435.8781,-437.3617,-438.8101,-440.2251,-441.6082,-442.9612,-444.2852,-445.5817,-446.852,-448.097,-449.3179,-450.5156,-451.6912,-452.8456,-453.9796,-455.0938,-456.1891,-457.2663,-458.3258,-459.3684,-460.3948,-461.4053,-462.4007,-463.3813,-464.3476,-465.3003,-466.2394,-467.1657,-468.0795,-468.9811,-469.871,-470.7495,-471.6167,-472.4732,-473.3192,-474.1551,-474.9809,-475.7972,-476.6041,-477.4018,-478.1906,-478.9708,-479.7424
-199.2329,-263.1482,-290.4845,-308.3003,-321.5793,-332.1846,-341.023,-348.6055,-355.2489,-361.1634,-366.4956,-371.3519,-375.8119,-379.9367,-383.7744,-387.3633,-390.7346,-393.9139,-396.9226,-399.7788,-402.4977,-405.0922,-407.5739,-409.9525,-412.2365,-414.4337,-416.5506,-418.5932,-420.5669,-422.4763,-424.3257,-426.1191,-427.86,-429.5515,-431.1965,-432.7976,-434.3574,-435.8781,-437.3617,-438.8101,-440.2251,-441.6082,-442.9612,-444.2852,-445.5817,-446.852,-448.097,-449.3179,-450.5156,-451.6912,-452.8456,-453.9796,-455.0938,-456.1891,-457.2663,-458.3258,-459.3684,-460.3948,-461.4053,-462.4007,-463.3813,-464.3476,-465.3003,-466.2394,-467.1657,-468.0795,-468.9811,-469.871,-470.7495,-471.6167,-472.4732,-473.3192,-474.1551,-474.9809,-475.7972,-476.6041,-477.4018,-478.1906,-478.9708,-479.7424
-199.2329,-263.1482,-290.4845,-308.3003,-321.5793,-332.1846,-341.023,-348.6055,-355.2489,-361.1634,-366.4956,-371.3519,-375.8119,-379.9367,-383.7744,-387.3633,-390.7346,-393.9139,-396.9226,-399.7788,-402.4977,-405.0922,-407.5739,-409.9525,-412.2365,-414.4337,-416.5506,-418.5932,-420.5669,-422.4763,-424.3257,-426.1191,-427.86,-429.5515,-431.1965,-432.7976,-434.3574,-435.8781,-437.3617,-438.8101,-440.2251,-441.6082,-442.9612,-444.2852,-445.5817,-446.852,-448.097,-449.3179,-450.5156,-451.6912,-452.8456,-453.9796,-455.0938,-456.1891,-457.2663,-458.3258,-459.3684,-460.3948,-461.4053,-462.4007,-463.3813,-464.3476,-465.3003,-466.2394,-467.1657,-468.0795,-468.9811,-469.871,-470.7495,-471.6167,-472.4732,-473.3192,-474.1551,-474.9809,-475.7972,-476.6041,-477.4018,-478.1906,-478.9708,-479.7424
-199.2329,-263.1482,-290.4845,-308.3003,-321.5793,-332.1846,-341.023,-348.6055,-355.2489,-361.1634,-366.4956,-371.3519,-375.8119,-379.9367,-383.7744,-387.3633,-390.7346,-393.9139,-396.9226,-399.7788,-402.4977,-405.0922,-407.5739,-409.9525,-412.2365,-414.4337,-416.5506,-418.5932,-420.5669,-422.4763,-424.3257,-426.1191,-427.86,-429.5515,-431.1965,-432.7976,-434.3574,-435.8781,-437.3617,-438.8101,-440.2251,-441.6082,-442.9612,-444.2852,-445.5817,-446.852,-448.097,-449.3179,-450.5156,-451.6912,-452.8456,-453.9796,-455.0938,-456.1891,-457.2663,-458.3258,-459.3684,-460.3948,-461.4053,-462.4007,-463.3813,-464.3476,-465.3003,-466.2394,-467.1657,-468.0795,-468.9811,-469.871,-470.7495,-471.6167,-472.4732,-473.3192,-474.1551,-474.9809,-475.7972,-476.6041,-477.4018,-478.1906,-478.9708,-479.7424
-199.2329,-263.1482,-290.4845,-308.3003,-321.5793,-332.1846,-341.023,-348.6055,-355.2489,-361.1634,-366.4956,-371.3519,-375.8119,-379.9367,-383.7744,-387.3633,-390.7346,-393.9139,-396.9226,-399.7788,-402.4977,-405.0922,-407.5739,-409.9525,-412.2365,-414.4337,-416.5506,-418.5932,-420.5669,-422.4763,-424.3257,-426.1191,-427.86,-429.5515,-431.1965,-432.7976,-434.3574,-435.8781,-437.3617,-438.8101,-440.2251,-441.6082,-442.9612,-444.2852,-445.5817,-446.852,-448.097,-449.3179,-450.5156,-451.6912,-452.8456,-453.9796,-455.0938,-456.1891,-457.2663,-458.3258,-459.3684,-460.3948,-461.4053,-462.4007,-463.3813,-464.3476,-465.3003,-466.2394,-467.1657,-468.0795,-468.9811,-469.871,-470.7495,-471.6167,-472.4732,-473.3192,-474.1551,-474.9809,-475.7972,-476.6041,-477.4018,-478.1906,-478.9708,-479.7424
-199.2329,-263.1482,-290.4845,-308.3003,-321.5793,-332.1846,-341.023,-348.6055,-355.2489,-361.1634,-366.4956,-371.3519,-375.8119,-379.9367,-383.7744,-387.3633,-390.7346,-393.9139,-396.9226,-399.7788,-402.4977,-405.0922,-407.5739,-409.9525,-412.2365,-414.4337,-416.5506,-418.5932,-420.5669,-422.4763,-424.3257,-426.1191,-427.86,-429.5515,-431.1965,-432.7976,-434.3574,-435.8781,-437.3617,-438.8101,-440.2251,-441.6082,-442.9612,-444.2852,-445.5817,-446.852,-448.097,-449.3179,-450.5156,-451.6912,-452.8456,-453.9796,-455.0938,-456.1891,-457.2663,-458.3258,-459.3684,-460.3948,-461.4053,-462.4007,-463.3813,-464.3476,-465.3003,-466.2394,-467.1657,-468.0795,-468.9811,-469.871,-470.7495,-471.6167,-472.4732,-473.3192,-474.1551,-474.9809,-475.7972,-476.6041,-477.4018,-478.1906,-478.9708,-479.7424
-199.2329,-263.1482,-290.4845,-308.3003,-321.5793,-332.1846,-341.023,-348.6055,-355.2489,-361.1634,-366.4956,-371.3519,-375.8119,-379.9367,-383.7744,-387.3633,-390.7346,-393.9139,-396.9226,-399.7788,-402.4977,-405.0922,-407.5739,-409.9525,-412.2365,-414.4337,-416.5506,-418.5932,-420.5669,-422.4763,-424.3257,-426.1191,-427.86,-429.5515,-431.1965,-432.7976,-434.3574,-435.8781,-437.3617,-438.8101,-440.2251,-441.6082,-442.9612,-444.2852,-445.5817,-446.852,-448.097,-449.3179,-450.5156,-451.6912,-452.8456,-453.9796,-455.0938,-456.1891,-457.2663,-458.3258,-459.3684,-460.3948,-461.4053,-462.4007,-463.3813,-464.3476,-465.3003,-466.2394,-467.1657,-468.0795,-468.9811,-469.871,-470.7495,-471.6167,-472.4732,-473.3192,-474.1551,-474.9809,-475.7972,-476.6041,-477.4018,-478.1906,-478.9708,-479.7424
-199.2329,-263.1482,-290.4845,-308.3003,-321.5793,-332.1846,-341.023,-348.6055,-355.2489,-361.1634,-366.4956,-371.3519,-375.8119,-379.9367,-383.7744,-387.3633,-390.7346,-393.9139,-396.9226,-399.7788,-402.4977,-405.0922,-407.5739,-409.9525,-412.2365,-414.4337,-416.5506,-418.5932,-420.5669,-422.4763,-424.3257,-426.1191,-427.86,-429.5515,-431.1965,-432.7976,-434.3574,-435.8781,-437.3617,-438.8101,-440.2251,-441.6082,-442.9612,-444.2852,-445.5817,-446.852,-448.097,-449.3179,-450.5156,-451.6912,-452.8456,-453.9796,-455.0938,-456.1891,-457.2663,-458.3258,-459.3684,-460.3948,-461.4053,-462.4007,-463.3813,-464.3476,-465.3003,-466.2394,-467.1657,-468.0795,-468.9811,-469.871,-470.7495,-471.6167,-472.4732,-473.3192,-474.1551,-474.9809,-475.7972,-476.6041,-477.4018,-478.1906,-478.9708,-479.7424
-199.2329,-263.1482,-290.4845,-308.3003,-321.5793,-332.1846,-341.023,-348.6055,-355.2489,-361.1634,-366.4956,-371.3519,-375.8119,-379.9367,-383.7744,-387.3633,-390.7346,-393.9139,-396.9226,-399.7788,-402.4977,-405.0922,-407.5739,-409.9525,-412.2365,-414.4337,-416.5506,-418.5932,-420.5669,-422.4763,-424.3257,-426.1191,-427.86,-429.5515,-431.1965,-432.7976,-434.3574,-435.8781,-437.3617,-438.8101,-440.2251,-441.6082,-442.9612,-444.2852,-445.5817,-446.852,-448.097,-449.3179,-450.5156,-451.6912,-452.8456,-453.9796,-455.0938,-456.1891,-457.2663,-458.3258,-459.3684,-460.3948,-461.4053,-462.4007,-463.3813,-464.3476,-465.3003,-466.2394,-467.1657,-468.0795,-468.9811,-469.871,-470.7495,-471.6167,-472.4732,-473.3192,-474.1551,-474.9809,-475.7972,-476.6041,-477.4018,-478.1906,-478.9708,-479.7424
