predicted_velocity,real_velocity,measured_velocity,predicted_error,measured_error,accepted_rays
0.05240227,0.05499996,0,4.723075,100,0
0.05341139,0.05599996,0,4.622457,100,0
0.05441771,0.05699996,0,4.530257,100,0
0.05542866,0.05799996,0,4.433272,100,0
0.05644098,0.05899996,0,4.337245,100,0
0.0574458,0.05999995,0,4.25693,100,0
0.05845328,0.06099995,0,4.174869,100,0
0.05946498,0.06199995,0,4.08866,100,0
0.06046774,0.06299995,0,4.019384,100,0
0.0614605,0.06399995,0,3.967897,100,0
0.06245564,0.06499995,0,3.914326,100,0
0.0634561,0.06599995,0,3.854335,100,0
0.06445158,0.06699996,0,3.803546,100,0
0.06545372,0.06799996,0,3.744478,100,0
0.06645993,0.06899996,0,3.681205,100,0
0.06746183,0.06999996,0,3.625901,100,0
0.06845672,0.07099997,0,3.582031,100,0
0.06945191,0.07199997,0,3.538975,100,0
0.07046007,0.07299997,0,3.479311,100,0
0.0714727,0.07399997,0,3.415226,100,0
0.07248987,0.07499997,0,3.346812,100,0
0.07349078,0.07599998,0,3.301579,100,0
0.07447637,0.07699998,0,3.277415,100,0
0.07547322,0.07799998,0,3.239437,100,0
0.07647713,0.07899998,0,3.19348,100,0
0.07747766,0.07999998,0,3.15291,100,0
0.07847983,0.08099999,0,3.111308,100,0
0.07948511,0.08199999,0,3.066923,100,0
0.08048643,0.08299999,0,3.028383,100,0
0.08148911,0.08399999,0,2.989147,100,0
0.08249385,0.08499999,0,2.948406,100,0
0.08349158,0.086,0,2.916764,100,0
0.08449128,0.087,0,2.883589,100,0
0.08548495,0.088,0,2.858009,100,0
0.08647642,0.089,0,2.835482,100,0
0.08748002,0.09,0,2.799986,100,0
0.08847778,0.09100001,0,2.771681,100,0
0.08948192,0.09200001,0,2.737052,100,0
0.09049515,0.09300001,0,2.693393,100,0
0.09150191,0.09400001,0,2.65755,100,0
0.09250851,0.09500001,0,2.622635,100,0
0.09351521,0.09600002,0,2.588339,100,0
0.09451325,0.09700002,0,2.563675,100,0
0.09551439,0.09800002,0,2.53636,100,0
0.0965135,0.09900002,0,2.511635,100,0
0.09750408,0.1,0,2.495944,100,0
0.09849836,0.101,0.1000345,2.476897,0.9559904,40
0.09949816,0.102,0.1010738,2.452811,0.9080794,114
0.1004995,0.103,0.1020421,2.427731,0.9300275,114
0.1014974,0.104,0.1029759,2.406372,0.98473,114
0.1024928,0.105,0.1039808,2.387832,0.9706755,114
0.1034851,0.106,0.1048948,2.372594,1.042708,114
0.1044764,0.107,0.004986169,2.35854,95.34003,114
0.1054761,0.108,0.1070614,2.336943,0.8690754,114
0.1064742,0.109,0.1080109,2.317294,0.9074394,114
0.1074772,0.11,0.1089353,2.293471,0.9679248,114
0.1084888,0.111,0.1099382,2.262358,0.9566609,114
0.1094929,0.112,0.1110884,2.238546,0.8139622,114
0.1104954,0.1130001,0.1120578,2.216514,0.8338712,114
0.1114931,0.1140001,0.1129989,2.199097,0.8782074,114
0.1124913,0.1150001,0.1139588,2.181516,0.9054006,114
0.1135004,0.1160001,0.1149219,2.154855,0.9294145,114
0.1145045,0.1170001,0.1161297,2.132973,0.743886,114
0.1155017,0.1180001,0.1170416,2.11729,0.8122897,114
0.1165075,0.1190001,0.1180214,2.094601,0.8224247,114
0.1175166,0.1200001,0.1189803,2.069515,0.8498251,114
0.1185239,0.1210001,0.1199162,2.046421,0.895781,114
0.1195276,0.1220001,0.121125,2.026649,0.7172707,114
0.1205407,0.1230001,0.1220567,1.999486,0.766955,114
0.1215478,0.1240001,0.1230418,1.977605,0.7728291,114
0.1225464,0.1250001,0.123963,1.962923,0.8296485,114
0.1235563,0.1260001,0.1249282,1.939491,0.8507079,114
0.1245532,0.1270001,0.1259101,1.926637,0.8582476,114
0.125548,0.1280001,0.1270625,1.91566,0.7325197,114
0.1265554,0.1290001,0.128037,1.895126,0.7465477,114
0.1275549,0.1300001,0.1289782,1.880881,0.7860816,114
0.1285512,0.1310001,0.1299423,1.869412,0.8074718,114
0.1295477,0.1320001,0.1308782,1.857846,0.8499187,114
0.1305346,0.1330001,0.132087,1.853714,0.6865061,114
0.1315275,0.1340001,0.1330438,1.845252,0.7136317,114
0.1325254,0.1350001,0.1339902,1.833073,0.7480819,114
0.1335281,0.1360001,0.1349449,1.817623,0.7758678,114
0.1345328,0.1370001,0.1358881,1.800951,0.8116667,114
0.1355278,0.1380001,0.1371053,1.791518,0.6483944,114
0.13652,0.1390001,0.1380339,1.784236,0.6951226,114
0.1375189,0.1400001,0.01022908,1.772279,92.69352,114
0.1385232,0.1410001,0.1399527,1.756698,0.7428064,114
0.1395152,0.1420001,0.1409137,1.749909,0.7650481,114
0.1404975,0.1430001,0.1421006,1.750083,0.6290265,114
0.1414936,0.1440001,0.143047,1.740641,0.6619111,114
0.1424982,0.1450001,0.1440132,1.72545,0.6806434,114
0.1435012,0.1460001,0.1449417,1.711601,0.7249103,114
0.1445066,0.1470001,0.1459132,1.696268,0.739391,114
0.1455202,0.1480001,0.1471126,1.675624,0.5996605,114
0.146538,0.1490001,0.1480788,1.652427,0.6183077,114
0.1475385,0.1500001,0.1490001,1.641064,0.6666774,114
0.1485319,0.1510001,0.1499444,1.634567,0.6991796,114
0.1495369,0.1520001,0.1509242,1.62052,0.7078634,114
0.15055,0.1530001,0.1521257,1.601406,0.5715321,114
0.151559,0.1540001,0.1530511,1.585173,0.6162399,114
0.1525621,0.1550001,0.1540163,1.572936,0.6347312,114
0.153561,0.1560001,0.1549742,1.563532,0.6576756,114
0.1545684,0.1570001,0.155931,1.548865,0.6810015,114
0.1555709,0.1580001,0.1570927,1.537497,0.5743073,114
0.1565665,0.1590001,0.158105,1.530582,0.5629916,114
0.1575772,0.1600001,0.1590147,1.514357,0.6158924,114
0.1585871,0.1610001,0.1599789,1.498759,0.6343446,114
0.1595903,0.1620001,0.1609315,1.487548,0.6596701,114
0.1605953,0.1630002,0.161905,1.475387,0.6718589,114
0.1616029,0.1640002,0.1630574,1.461748,0.5748572,114
0.1626087,0.1650002,0.1640257,1.449358,0.5905731,114
0.1636162,0.1660002,0.1649689,1.436138,0.6212342,114
0.1646175,0.1670002,0.165977,1.426718,0.612687,114
0.1656124,0.1680002,0.1668909,1.421303,0.6602716,114
0.1666064,0.1690002,0.1680903,1.416455,0.5383723,114
0.1676043,0.1700002,0.1690262,1.409315,0.5729052,114
0.1686078,0.1710002,0.1700029,1.39907,0.5831925,114
0.1696129,0.1720002,0.1709325,1.387946,0.620728,114
0.1706184,0.1730002,0.1719113,1.376771,0.6294141,114
0.1716112,0.1740002,0.01255884,1.372961,92.78228,114
0.1726038,0.1750002,0.1740518,1.369364,0.5419164,114
0.1736012,0.1760002,0.1749992,1.363074,0.5687242,114
0.1746004,0.1770002,0.175954,1.355785,0.5910872,114
0.1756112,0.1780002,0.1769139,1.342141,0.6102689,114
0.1766164,0.1790002,0.1781049,1.331696,0.5001374,114
0.1776118,0.1800002,0.1790272,1.326856,0.5405225,114
0.1786174,0.1810002,0.1800165,1.31643,0.5434802,114
0.1796195,0.1820002,0.1809628,1.308067,0.569977,114
0.1806053,0.1830002,0.1819175,1.308687,0.591608,114
0.1815873,0.1840002,0.1830898,1.311349,0.4947909,114
0.1825722,0.1850002,0.1840675,1.312428,0.5041581,114
0.1835683,0.1860002,0.1850243,1.307447,0.5246726,114
0.1845634,0.1870002,0.185955,1.303085,0.5589364,114
0.1855638,0.1880002,0.1869045,1.295948,0.5828329,114
0.1865677,0.1890002,0.1881311,1.287025,0.4598619,114
0.1875637,0.1900002,0.1890722,1.282377,0.4884282,114
0.1885584,0.1910002,0.1900164,1.278409,0.5150569,114
0.1895481,0.1920002,0.1909754,1.277145,0.5337714,114
0.190542,0.1930002,0.1919217,1.2737,0.5588007,114
0.1915463,0.1940002,0.1931201,1.264915,0.4536707,114
0.1925494,0.1950002,0.1940612,1.256831,0.4815362,114
0.1935493,0.1960002,0.1950379,1.250487,0.4909851,114
0.194534,0.1970002,0.1959707,1.251885,0.5226218,114
0.1955247,0.1980002,0.1969452,1.250266,0.5328213,114
0.1965328,0.1990002,0.1978759,1.239925,0.564978,114
0.1975381,0.2000002,0.1990795,1.231051,0.4603634,114
0.1985331,0.2010002,0.2000363,1.227447,0.4795574,114
0.1995288,0.2020002,0.2009973,1.223472,0.4964885,114
0.2005285,0.2030002,0.2019269,1.2176,0.528719,114
0.2015224,0.2040002,0.2028963,1.214648,0.5411453,114
0.2025218,0.2050002,0.204079,1.208999,0.4493967,114
0.2035234,0.2060002,0.2050546,1.202349,0.459042,114
0.2045319,0.2070002,0.01623286,1.192437,92.15805,114
0.2055389,0.2080002,0.2069525,1.183316,0.5037016,114
0.2065373,0.2090002,0.2078947,1.178452,0.5289621,114
0.2075303,0.2100002,0.2091025,1.176147,0.4274996,114
0.2085263,0.2110002,0.2100405,1.172466,0.4548662,114
0.2095161,0.2120003,0.2109994,1.171764,0.4721062,114
0.2105015,0.2130003,0.2119593,1.173105,0.4886945,114
0.211486,0.2140003,0.2129057,1.174872,0.5114782,114
0.2124748,0.2150003,0.2140905,1.174619,0.4231648,114
0.2134782,0.2160003,0.2150598,1.167601,0.4353893,114
0.2144739,0.2170003,0.2160041,1.164212,0.4590719,114
0.2154646,0.2180003,0.2169588,1.163164,0.477732,114
0.2164624,0.2190003,0.2179156,1.158826,0.4952691,114
0.2174597,0.2200003,0.2191245,1.154791,0.3980976,114
0.2184624,0.2210003,0.2200582,1.148372,0.4262536,114
0.2194788,0.2220003,0.2210098,1.135816,0.4461416,114
0.2204972,0.2230003,0.2219625,1.12245,0.4653834,114
0.2215114,0.2240003,0.2229151,1.111086,0.4844601,114
0.2225057,0.2250003,0.224127,1.108711,0.3881052,114
0.2235042,0.2260003,0.225064,1.104478,0.4142914,114
0.2245175,0.2270003,0.2260219,1.093718,0.4310238,114
0.2255228,0.2280003,0.2269661,1.086607,0.4535829,114
0.2265254,0.2290003,0.2279344,1.080723,0.4654427,114
0.227523,0.2300003,0.2288745,1.077093,0.4894701,114
0.2285181,0.2310003,0.230075,1.074559,0.4005698,114
0.2295173,0.2320003,0.2310119,1.070262,0.4260249,114
0.2305291,0.2330003,0.231998,1.060578,0.4301698,114
0.2315485,0.2340003,0.2329423,1.04776,0.4521541,114
0.2325719,0.2350003,0.2338886,1.033372,0.4730574,114
0.233583,0.2360003,0.2350797,1.024289,0.3901005,114
0.234569,0.2370003,0.2360407,1.025859,0.404915,114
0.2355584,0.2380003,0.2369724,1.026025,0.4319015,114
0.2365616,0.2390003,0.2379428,1.020373,0.4424766,114
0.2375721,0.2400003,0.0195474,1.011744,91.85526,114
0.2385745,0.2410003,0.2400948,1.006551,0.3757252,114
0.2395641,0.2420003,0.2410318,1.006708,0.4002311,114
0.2405696,0.2430003,0.2419959,1.000302,0.413338,114
0.2415784,0.2440003,0.2429569,0.9925688,0.4276322,114
0.2425768,0.2450003,0.243897,0.9891925,0.450343,114
0.2435824,0.2460003,0.2450922,0.9828817,0.3691546,114
0.2445915,0.2470003,0.2460459,0.9752164,0.3864162,114
0.2455908,0.2480003,0.2470006,0.9715905,0.403118,114
0.2465963,0.2490003,0.24797,0.9654863,0.4138029,114
0.2476135,0.2500003,0.2489142,0.9547222,0.4344398,114
0.24862,0.2510003,0.2501032,0.9483182,0.3574256,114
0.2496291,0.2520003,0.2510307,0.9409363,0.384757,114
0.2506411,0.2530003,0.2520074,0.9324701,0.3924596,114
0.2516526,0.2540003,0.2529736,0.92427,0.4042082,114
0.2526588,0.2550003,0.2539273,0.9182028,0.420785,114
0.2536639,0.2560003,0.2550932,0.9126253,0.3543097,114
0.2546685,0.2570002,0.2560584,0.9072886,0.3664755,114
0.2556735,0.2580002,0.257033,0.9018198,0.3748967,114
0.2566828,0.2590002,0.2579469,0.8947593,0.4066805,114
0.2576855,0.2600002,0.2589425,0.890252,0.4068243,114
0.2586865,0.2610002,0.2601188,0.8864757,0.3376795,114
0.2596824,0.2620002,0.2610579,0.8846393,0.3596524,114
0.2606736,0.2630002,0.2620199,0.8846071,0.3727214,114
0.2616693,0.2640001,0.2630039,0.882882,0.3773604,114
0.2626787,0.2650001,0.2639001,0.8760304,0.415118,114
0.2636929,0.2660001,0.2648726,0.8673929,0.4238874,114
0.2646986,0.2670001,0.2660835,0.86199,0.343307,114
0.2656971,0.2680001,0.267034,0.8593296,0.3604745,114
0.2667009,0.2690001,0.2679793,0.854717,0.3794643,114
0.2677026,0.2700001,0.2689226,0.8509223,0.3990751,114
0.2686945,0.2710001,0.2698919,0.8507516,0.4089076,114
0.2696882,0.272,0.2710944,0.8499249,0.3329423,114
0.2706885,0.273,0.2720178,0.8467243,0.3597893,114
0.271685,0.274,0.02036192,0.8449066,92.56864,114
0.2726792,0.275,0.2739503,0.8439259,0.381719,114
0.2736714,0.276,0.2749081,0.8437081,0.395615,114
0.2746654,0.277,0.2760741,0.8428248,0.3342702,114
0.2756762,0.278,0.2770497,0.8359017,0.3418155,114
0.2766825,0.279,0.2780044,0.8306411,0.3568268,114
0.277676,0.2799999,0.2789445,0.8299949,0.3769462,114
0.2786755,0.2809999,0.2799045,0.8272002,0.3898484,114
0.2796783,0.2819999,0.2810923,0.8232524,0.3218335,114
0.28068,0.2829999,0.2820439,0.8197642,0.3377984,114
0.2816799,0.2839999,0.2829966,0.8168883,0.3532836,114
0.2826825,0.2849999,0.2839848,0.8131018,0.356185,114
0.283688,0.2859999,0.2849008,0.8083415,0.3842939,114
0.2846888,0.2869999,0.2860887,0.8052551,0.3174832,114
0.2856862,0.2879998,0.2870581,0.8033386,0.3270082,114
0.2866901,0.2889998,0.288018,0.799208,0.3397364,114
0.287699,0.2899998,0.2889633,0.7933897,0.3574123,114
0.2887111,0.2909998,0.2899107,0.7864849,0.3742601,114
0.2897267,0.2919998,0.2911091,0.7784638,0.3050351,114
0.290739,0.2929998,0.2920617,0.7716061,0.3201667,114
0.2917428,0.2939998,0.2930248,0.7676841,0.3316271,114
0.2927455,0.2949997,0.2939785,0.7641625,0.3462023,114
0.293753,0.2959997,0.294907,0.7590437,0.3691565,114
0.2947578,0.2969997,0.296118,0.7548624,0.2968896,114
0.2957624,0.2979997,0.2970559,0.7507892,0.316705,114
0.2967649,0.2989997,0.298019,0.747441,0.3279853,114
0.2977663,0.2999997,0.2989957,0.7444628,0.3346606,114
0.2987669,0.3009997,0.2999285,0.7417717,0.3558857,114
0.2997666,0.3019997,0.3008999,0.739424,0.3641512,114
0.3007721,0.3029996,0.3020502,0.7351642,0.3133477,114
0.3017769,0.3039996,0.303054,0.7311773,0.3110523,114
0.3027797,0.3049996,0.3039649,0.727842,0.3392681,114
0.3037844,0.3059996,0.3049342,0.7239247,0.3481714,114
0.3047869,0.3069996,0.02211216,0.7207512,92.79733,114
0.305789,0.3079996,0.3070873,0.7177241,0.2961949,114
0.3067867,0.3089996,0.308019,0.7161248,0.3173325,114
0.3077874,0.3099996,0.3090093,0.7136032,0.3194429,114
0.3087801,0.3109995,0.3099347,0.7136373,0.3423822,114
0.3097698,0.3119995,0.3108915,0.7146455,0.3551258,114
0.3107684,0.3129995,0.3121129,0.7128098,0.2832653,114
0.3117677,0.3139995,0.3130394,0.7107675,0.3057685,114
0.3127705,0.3149995,0.3139983,0.7076123,0.3178352,114
0.3137655,0.3159995,0.3149593,0.7069575,0.3291747,114
0.314755,0.3169995,0.3158879,0.7080367,0.3506621,114
0.3157565,0.3179995,0.3170946,0.7053229,0.2845471,114
0.3167625,0.3189994,0.3180493,0.7012247,0.2978463,114
0.3177599,0.3199994,0.3190155,0.6998436,0.3074674,114
0.3187527,0.3209994,0.3199284,0.6999009,0.3336381,114
0.3197437,0.3219994,0.3209459,0.7005225,0.327169,114
0.3207377,0.3229994,0.322093,0.7002175,0.2806037,114
0.3217381,0.3239994,0.3230603,0.6979276,0.2898373,114
0.3227277,0.3249994,0.3239889,0.6989621,0.310926,114
0.3237128,0.3259993,0.3249917,0.7013981,0.3090946,114
0.3246998,0.3269993,0.3259004,0.703236,0.3360652,114
0.3256863,0.3279993,0.3271165,0.7051808,0.2691391,114
0.3266944,0.3289993,0.3280598,0.7005825,0.2855775,114
0.3277062,0.3299993,0.3290239,0.6948742,0.2955765,114
0.3287061,0.3309993,0.3299702,0.692802,0.3108902,114
0.3297009,0.3319993,0.330903,0.6922772,0.3302051,114
0.3306982,0.3329993,0.3321286,0.6910127,0.2614734,114
0.3317078,0.3339992,0.3330822,0.6860528,0.2745567,114
0.3327167,0.3349992,0.3340276,0.6813538,0.2900529,114
0.3337114,0.3359992,0.3349781,0.6808959,0.3039134,114
0.3347093,0.3369992,0.3359297,0.6794946,0.3173734,114
0.3357123,0.3379992,0.3368833,0.6765937,0.3301364,114
0.3367068,0.3389992,0.3380807,0.6762242,0.2709468,114
0.3377019,0.3399992,0.01641662,0.6756554,95.17157,114
0.3386944,0.3409992,0.3399838,0.6758764,0.297753,114
0.3396924,0.3419991,0.3409375,0.6745014,0.3104242,114
0.3406943,0.3429991,0.3418849,0.6719702,0.3248549,114
0.3416836,0.3439991,0.3431073,0.6731271,0.2592462,114
0.3426754,0.3449991,0.3440349,0.6735343,0.2794947,114
0.3436761,0.3459991,0.3449739,0.6713981,0.2963013,114
0.3446875,0.3469991,0.3459788,0.6661652,0.2940303,114
0.3456987,0.3479991,0.3468739,0.6610139,0.3233132,114
0.3466908,0.3489991,0.3480901,0.6613828,0.2604594,114
0.3476718,0.349999,0.3490416,0.6649342,0.2735435,114
0.3486685,0.350999,0.3500142,0.6639653,0.2805926,114
0.3496706,0.351999,0.3509385,0.6614949,0.3012753,114
0.3506736,0.352999,0.3519163,0.6587683,0.3067284,114
0.3516754,0.353999,0.3530833,0.6563854,0.2586832,114
0.3526656,0.354999,0.3540662,0.6572984,0.2627481,114
0.3536649,0.355999,0.3550157,0.6556446,0.2761997,114
0.3546647,0.356999,0.3559537,0.6538498,0.2927899,114
0.3556698,0.3579989,0.3568864,0.6505916,0.3107526,114
0.3566791,0.3589989,0.3581172,0.6461893,0.2456001,114
0.3576829,0.3599989,0.3590594,0.6433347,0.2609698,114
0.358686,0.3609989,0.3600319,0.6407024,0.2678667,114
0.3596841,0.3619989,0.3609469,0.6394429,0.2906065,114
0.3606777,0.3629989,0.3619027,0.6394301,0.3019896,114
0.3616731,0.3639989,0.3631146,0.6389507,0.2429224,114
0.3626772,0.3649988,0.3640819,0.6360815,0.2512221,114
0.3636748,0.3659988,0.3650052,0.6349706,0.2714789,114
0.3646705,0.3669988,0.3659976,0.6344098,0.272818,114
0.3656794,0.3679988,0.3669021,0.6302888,0.298008,114
0.3666924,0.3689988,0.3678746,0.625035,0.304655,114
0.367699,0.3699988,0.3690824,0.6215737,0.2476742,114
0.3686974,0.3709988,0.3700225,0.6203161,0.263153,114
0.3696988,0.3719988,0.3709897,0.6182641,0.2712421,114
0.3707061,0.3729987,0.3719382,0.614665,0.2843295,114
0.3717136,0.3739987,0.02648181,0.6109895,92.91928,114
0.3727186,0.3749987,0.3740578,0.608041,0.2509126,114
0.3737223,0.3759987,0.3750324,0.6054251,0.2569984,114
0.3747231,0.3769987,0.3759944,0.6035979,0.2663799,114
0.3757319,0.3779987,0.3769523,0.5996753,0.2768236,114
0.3767396,0.3789987,0.3778851,0.5960721,0.2938252,114
0.3777436,0.3799987,0.3790991,0.593437,0.2367254,114
0.3787525,0.3809986,0.3800235,0.5895405,0.2559411,114
0.3797507,0.3819986,0.3809845,0.5884653,0.2654757,114
0.3807466,0.3829986,0.3819643,0.5879949,0.2700505,114
0.3817386,0.3839986,0.3828908,0.5885437,0.288486,114
0.3827313,0.3849986,0.384084,0.5889193,0.237568,114
0.3837452,0.3859986,0.3850355,0.5837802,0.2494911,114
0.38476,0.3869986,0.3860268,0.5784521,0.2510951,114
0.3857648,0.3879986,0.3869376,0.5757016,0.2734297,114
0.3867745,0.3889985,0.3879154,0.5717241,0.2784497,114
0.3877769,0.3899985,0.3891054,0.5696621,0.2290126,114
0.3887812,0.3909985,0.390034,0.5671,0.2466895,114
0.3897947,0.3919985,0.3910148,0.5621865,0.2509411,114
0.3908011,0.3929985,0.3919664,0.5591407,0.2626179,114
0.391798,0.3939985,0.3929127,0.5584931,0.2755667,114
0.3927851,0.3949985,0.3941059,0.5603387,0.2259704,114
0.3937707,0.3959984,0.3950815,0.5625662,0.2315409,114
0.3947691,0.3969984,0.3960007,0.5615546,0.2513239,114
0.3957696,0.3979984,0.3969533,0.5600088,0.2625909,114
0.3967591,0.3989984,0.3979352,0.5612345,0.2664592,114
0.3977543,0.3999984,0.3991064,0.5610235,0.2230042,114
0.398757,0.4009984,0.4000663,0.558963,0.2324293,114
0.3997596,0.4019984,0.4010137,0.5569128,0.244936,114
0.400762,0.4029984,0.4019611,0.5549393,0.2573733,114
0.4017626,0.4039983,0.402941,0.5534034,0.2617304,114
0.4027566,0.4049983,0.4038748,0.5535234,0.2774276,114
0.4037567,0.4059983,0.4050815,0.5521307,0.2258159,114
0.4047618,0.4069983,0.02637729,0.5495219,93.51907,114
0.4057555,0.4079983,0.4069972,0.5496944,0.2453589,114
0.4067534,0.4089983,0.4079174,0.5488751,0.2642654,114
0.4077426,0.4099983,0.4088826,0.5501677,0.2721109,114
0.4087213,0.4109983,0.4100956,0.5540065,0.2196172,114
0.4097197,0.4119982,0.4110305,0.5530524,0.2348968,114
0.4107269,0.4129982,0.4119904,0.5499671,0.2440193,114
0.4117208,0.4139982,0.41292,0.5500928,0.2604331,114
0.4127141,0.4149982,0.4139323,0.550383,0.256854,114
0.4137113,0.4159982,0.415069,0.5497406,0.2233751,114
0.4147181,0.4169982,0.4160362,0.5467928,0.2306867,114
0.4157313,0.4179982,0.4170004,0.5423262,0.238712,114
0.4167392,0.4189982,0.4179394,0.5391257,0.2526878,114
0.4177446,0.4199981,0.4188962,0.5365506,0.262368,114
0.4187481,0.4209981,0.4201029,0.534455,0.212638,114
0.4197468,0.4219981,0.4210514,0.5334922,0.2243447,114
0.4207342,0.4229981,0.4220051,0.5352113,0.234763,114
0.4217202,0.4239981,0.4229472,0.5372455,0.2478524,114
0.4227109,0.4249981,0.4239145,0.5381693,0.2549618,114
0.4237104,0.4259981,0.4250888,0.5370109,0.2134374,114
0.4247103,0.426998,0.4260634,0.5357812,0.218891,114
0.4257041,0.427998,0.4270087,0.5359777,0.2311571,114
0.4267012,0.428998,0.4279363,0.5353814,0.2474993,114
0.427696,0.429998,0.428939,0.5353423,0.2462723,114
0.4287007,0.430998,0.4300914,0.5330077,0.2103459,114
0.4297126,0.431998,0.4310796,0.5290282,0.2125909,114
0.4307089,0.432998,0.4320092,0.5286461,0.2283502,114
0.431708,0.433998,0.432966,0.5276478,0.2377742,114
0.4327129,0.4349979,0.4339302,0.5253044,0.2454695,114
0.4337214,0.4359979,0.4351087,0.5221515,0.2039623,114
0.4347338,0.4369979,0.4360738,0.518106,0.2114611,114
0.4357383,0.4379979,0.4370108,0.5158956,0.2253692,114
0.4367336,0.4389979,0.4379634,0.5157796,0.2356431,114
0.4377297,0.4399979,0.03493137,0.5155081,92.06101,114
0.4387285,0.4409979,0.4398718,0.5145893,0.2553416,114
0.4397322,0.4419979,0.4410963,0.5126024,0.2039648,114
0.4407409,0.4429978,0.4420217,0.5094742,0.2203432,114
0.4417424,0.4439978,0.4429671,0.5079844,0.2321572,114
0.4427388,0.4449978,0.4439417,0.5076399,0.2373415,114
0.4437409,0.4459978,0.444889,0.5060406,0.2486034,114
0.4447503,0.4469978,0.4460822,0.5028017,0.204837,114
0.4457512,0.4479978,0.4470421,0.5014665,0.2133138,114
0.4467477,0.4489978,0.4479979,0.5011262,0.2226888,114
0.4477501,0.4499978,0.4489045,0.4994894,0.2429365,114
0.4487487,0.4509977,0.4499199,0.4986727,0.2389947,114
0.4497446,0.4519977,0.4510775,0.4984925,0.2035931,114
0.4507395,0.4529977,0.452051,0.4985105,0.2089857,114
0.4517422,0.4539977,0.4529859,0.496802,0.2228687,114
0.4527551,0.4549977,0.4539584,0.492874,0.2284245,114
0.4537668,0.4559977,0.4548911,0.4892311,0.2426614,114
0.4547765,0.4569977,0.4561115,0.4860281,0.1939183,114
0.4557721,0.4579976,0.457039,0.4859235,0.2093136,114
0.456763,0.4589976,0.4580052,0.4868452,0.216214,114
0.4577588,0.4599976,0.4589568,0.4867004,0.2262721,114
0.458757,0.4609976,0.4599209,0.486039,0.2335583,114
0.4597572,0.4619976,0.4610743,0.4849288,0.1998443,114
0.4607562,0.4629976,0.4620782,0.4841132,0.1985759,114
0.4617543,0.4639976,0.4630036,0.4834617,0.2142182,114
0.4627599,0.4649976,0.4639416,0.4812235,0.2270885,114
0.4637705,0.4659975,0.4649194,0.4779013,0.2313721,114
0.4647753,0.4669975,0.4661271,0.4758569,0.1863836,114
0.4657722,0.4679975,0.4670515,0.475496,0.2021347,114
0.4667578,0.4689975,0.4680198,0.4775578,0.2084585,114
0.4677572,0.4699975,0.4689672,0.4766558,0.2192068,114
0.4687652,0.4709975,0.4699314,0.4739544,0.2263533,114
0.4697672,0.4719975,0.4711047,0.4725082,0.1891574,114
0.4707725,0.4729975,0.4720771,0.4703941,0.194573,114
0.4717719,0.4739974,0.03453333,0.4695275,92.71445,114
0.4727685,0.4749974,0.4739667,0.4692542,0.2169935,114
0.4737642,0.4759974,0.4749476,0.46917,0.2205572,114
