predicted_velocity,real_velocity,measured_velocity,predicted_error,measured_error
4.923572,4.863066,4.887114,1.244202,0.4945096
4.899284,4.83908,4.862998,1.244121,0.4942805
4.875117,4.815214,4.839199,1.244039,0.4981068
4.851071,4.791467,4.815102,1.243955,0.4932609
4.827145,4.767839,4.791483,1.243859,0.4959053
4.803338,4.744329,4.767909,1.243771,0.4970059
4.779651,4.720937,4.744304,1.243682,0.4949537
4.756082,4.992718,4.720913,4.739617,5.444016
4.732631,4.968512,4.697603,4.747506,5.452515
4.856825,4.944427,4.968369,1.771716,0.4842315
4.980613,4.920462,4.944335,1.222459,0.4851653
4.956467,4.896617,4.920476,1.222267,0.4872552
4.932443,4.872892,4.896618,1.222083,0.4868974
4.908538,4.849285,4.872803,1.221886,0.4849706
4.884753,4.825796,4.849208,1.221697,0.4851376
4.861086,4.802425,4.825811,1.221497,0.4869723
4.837539,4.779171,4.802469,1.221304,0.4875059
4.814109,4.756032,4.779113,1.22111,0.4852858
4.790796,4.997303,4.755961,4.132354,4.829437
4.7676,4.972672,4.733104,4.123988,4.817696
4.876666,4.948165,4.972669,1.444967,0.4952079
4.984986,4.923781,4.948177,1.243057,0.4954717
4.960418,4.899518,4.92381,1.242964,0.4957939
4.935972,4.875377,4.899518,1.242879,0.4951681
4.911649,4.851357,4.875392,1.242782,0.4954279
4.887447,4.827456,4.851358,1.242692,0.495115
4.863366,4.803676,4.827495,1.2426,0.4958588
4.839406,4.780014,4.803649,1.242506,0.4944628
4.815565,4.99958,4.78006,3.680605,4.39077
4.791844,4.974965,4.756456,3.680845,4.392157
4.889796,4.950472,4.97503,1.225672,0.4960656
4.987271,4.926103,4.950559,1.241725,0.4964579
4.962718,4.901855,4.926215,1.241632,0.4969584
4.938286,4.877728,4.901884,1.241527,0.4952325
4.913977,4.853722,4.877785,1.241419,0.4957563
4.88979,4.829836,4.853735,1.241329,0.4948316
4.865724,4.806069,4.829875,1.241227,0.495324
4.841777,4.999924,4.806043,3.162976,3.87767
4.817951,4.975344,4.782444,3.163459,3.877122
4.902995,4.950888,4.975352,0.9673532,0.4941459
4.987632,4.926553,4.950954,1.239792,0.4952897
4.963114,4.90234,4.926476,1.239691,0.4923376
4.938719,4.878249,4.902344,1.239586,0.4939285
4.914445,4.854278,4.878278,1.23947,0.4944226
4.890293,4.830426,4.854231,1.239361,0.4928166
4.866261,4.998777,4.830348,2.650966,3.369421
4.84235,4.974236,4.806761,2.651392,3.366863
4.9146,4.949819,4.974116,0.7115152,0.4908809
4.986505,4.925523,4.949808,1.238086,0.4930505
4.962026,4.901348,4.925472,1.237976,0.4921941
4.937669,4.877295,4.901417,1.237864,0.4945921
4.913434,4.853361,4.877339,1.237749,0.4940444
4.889319,4.829547,4.85323,1.237632,0.4903589
4.865326,4.996253,4.829637,2.620496,3.334819
4.841453,4.971732,4.805822,2.620396,3.337062
4.912899,4.947333,4.971736,0.6960274,0.4932576
4.983991,4.923057,4.94743,1.237719,0.49507
4.959531,4.898902,4.923107,1.237611,0.4940848
4.935194,4.874868,4.898807,1.237492,0.4910724
4.910978,4.850954,4.87494,1.23737,0.4944665
4.886884,4.827159,4.850863,1.237256,0.4910361
4.86291,4.992596,4.827227,2.597564,3.312276
4.839056,4.968079,4.803429,2.597042,3.314148
4.909876,4.943684,4.968168,0.6838575,0.4952517
4.980336,4.919411,4.943609,1.238452,0.4918892
4.95588,4.89526,4.919546,1.238337,0.4961084
4.931546,4.871229,4.8952,1.238221,0.4920853
4.907334,4.847319,4.871147,1.238111,0.4915713
4.883243,4.823528,4.847269,1.238,0.4921967
4.859272,4.987647,4.823454,2.57385,3.291986
4.835422,4.963214,4.799828,2.57479,3.291946
4.905586,4.938904,4.96316,0.6746039,0.4911064
4.97543,4.914715,4.938853,1.235356,0.4911368
4.951058,4.890647,4.914754,1.235225,0.49292
4.926808,4.8667,4.890678,1.235101,0.4927099
4.90268,4.842872,4.866598,1.234965,0.4899156
4.878672,4.819163,4.842754,1.234837,0.4895158
4.854784,4.981699,4.819159,2.547606,3.262742
4.831016,4.957273,4.795561,2.546894,3.262101
4.900429,4.932969,4.957211,0.6596305,0.491446
4.969484,4.908786,4.932861,1.236508,0.4904477
4.945119,4.884725,4.908781,1.236381,0.4924731
4.920876,4.860784,4.88474,1.236251,0.4928485
4.896754,4.836963,4.860869,1.236129,0.4942504
4.872753,4.813261,4.837055,1.236004,0.4943463
4.848871,4.973983,4.81319,2.515329,3.232687
4.825109,4.949643,4.789589,2.516003,3.233642
4.89362,4.925424,4.949555,0.6457127,0.4899335
4.961811,4.901326,4.925493,1.234052,0.4930817
4.937531,4.877348,4.901422,1.23391,0.4935699
4.913372,4.853491,4.877343,1.233776,0.4914473
4.889334,4.829752,4.853468,1.23364,0.4910292
4.865417,4.806133,4.829641,1.233502,0.4891266
4.841619,4.965419,4.806071,2.493259,3.209165
4.81794,4.941097,4.782645,2.492504,3.206809
4.885773,4.916896,4.941001,0.6329742,0.4902498
4.953255,4.892816,4.916919,1.235262,0.4926138
4.928993,4.868856,4.892817,1.235132,0.4921292
4.904853,4.845016,4.868727,1.235009,0.489374
4.880833,4.821296,4.844923,1.234884,0.4900509
4.856934,4.797694,4.82128,1.234757,0.491607
4.833153,4.955813,4.797693,2.475067,3.1906
4.809492,4.931598,4.774116,2.475994,3.193329
4.876751,4.907505,4.931671,0.626665,0.4924414
4.943703,4.883532,4.907599,1.232133,0.4928375
4.919549,4.859678,4.883554,1.231989,0.4913121
4.895515,4.835944,4.859686,1.231843,0.4909428
4.871602,4.812329,4.83581,1.231696,0.4879419
4.847808,4.788832,4.812232,1.231546,0.4886433
4.824133,4.944706,4.788886,2.438427,3.151266
4.800577,4.920478,4.765542,2.436779,3.148816
4.866766,4.896371,4.920443,0.6046394,0.4916231
4.93259,4.872385,4.896444,1.235627,0.4937791
4.908422,4.848519,4.872291,1.235494,0.4902892
4.884376,4.824772,4.848485,1.235368,0.4914867
4.860449,4.801144,4.824914,1.23524,0.4950874
4.836643,4.777634,4.801013,1.235111,0.4893495
4.812955,4.93112,2.226192,2.396312,54.85424
4.789386,4.906977,4.754284,2.396412,3.111758
4.854374,4.882955,4.906901,0.5853247,0.4903958
4.919046,4.859053,4.883035,1.23466,0.4935441
4.894964,4.835271,4.858966,1.23453,0.4900546
4.871002,4.811607,4.835373,1.234398,0.4939215
4.84716,4.788062,4.811537,1.234273,0.4902754
4.823437,4.764635,4.788148,1.234147,0.4935068
4.799833,4.741324,4.764549,1.23401,0.4898385
4.776346,4.718131,4.741436,1.23387,0.4939544
4.752977,4.695053,4.718083,1.23374,0.4905223
4.729725,4.67209,4.694935,1.233609,0.4889732
4.706589,4.649242,4.67205,1.233466,0.4905556
4.683569,4.626509,4.64916,1.233322,0.4895958
4.660664,4.603889,4.626512,1.233188,0.4913695
4.637874,4.581383,4.603874,1.233053,0.4909316
4.615197,4.558989,4.581429,1.232919,0.4922344
4.592634,4.898532,1.952997,6.244691,60.13097
4.570184,4.8746,4.53663,6.244947,6.933292
4.728759,4.850787,4.874686,2.51564,0.4926845
4.886564,4.827094,4.850874,1.232018,0.492653
4.862692,4.803518,4.827026,1.23188,0.4893928
4.838939,4.780061,4.803389,1.23173,0.4880136
4.815304,4.756721,4.780079,1.231579,0.4910397
4.791788,4.733498,4.756688,1.231436,0.489913
4.76839,4.710391,4.733559,1.231292,0.4918506
4.745108,4.687399,4.710436,1.231146,0.4914555
4.721943,4.664523,4.687306,1.231,0.4884375
4.698894,4.64176,4.664424,1.230852,0.4882543
4.67596,4.619112,4.641775,1.230703,0.490638
4.65314,4.596577,4.619116,1.230554,0.4903566
4.630435,4.574154,4.596472,1.230405,0.4879128
4.607843,4.551844,4.574069,1.230244,0.488272
4.585364,4.859288,3.343891,5.637129,31.18558
4.562997,4.835552,4.529715,5.636479,6.324772
4.705564,4.811935,4.83562,2.210565,0.4922132
4.847418,4.788435,4.811994,1.231767,0.4919799
4.823741,4.765054,4.788387,1.231617,0.4896707
4.800182,4.741789,4.765004,1.231465,0.4895894
4.776742,4.71864,4.74194,1.231312,0.4937899
4.753418,4.695608,4.718539,1.231157,0.4883521
4.730211,4.67269,4.69565,1.231011,0.4913596
4.707121,4.649887,4.672782,1.230875,0.4923951
4.684146,4.627198,4.649863,1.230727,0.4898218
4.661285,4.604622,4.627241,1.230579,0.4912292
4.638539,4.582159,4.604559,1.23043,0.4888504
4.615907,4.559809,4.582158,1.230271,0.490138
4.593387,4.53757,4.559762,1.230111,0.4890829
4.570981,4.515442,4.537591,1.229961,0.4904975
4.548686,4.493425,4.515397,1.229811,0.4889639
4.526503,4.816363,4.493486,6.018239,6.703749
4.504431,4.793286,4.47155,6.026243,6.712209
4.654891,4.770324,4.793151,2.419809,0.4785241
4.804821,4.747477,4.770288,1.207893,0.4804955
4.781801,4.724743,4.747383,1.207639,0.4791742
4.758897,4.702124,4.724744,1.207384,0.4810533
4.736107,4.679618,4.702087,1.207128,0.480147
4.71343,4.657224,4.679676,1.206861,0.4820769
4.690867,4.634943,4.657264,1.206593,0.4815961
4.668417,4.612772,4.634853,1.206335,0.4786904
4.64608,4.590713,4.612692,1.206065,0.4787886
4.623854,4.568763,4.590768,1.205806,0.4816419
4.601738,4.546924,4.56881,1.205536,0.4813441
4.579734,4.525193,4.546876,1.205266,0.4791666
4.557839,4.503572,4.525176,1.204997,0.4797201
4.536054,4.774843,4.503484,5.000983,5.683097
4.514378,4.751463,4.482063,4.989733,5.669835
4.639203,4.7282,4.751426,1.882267,0.4912082
4.763149,4.705054,4.728312,1.234746,0.494324
4.739828,4.682023,4.704934,1.234617,0.4893413
4.716623,4.659107,4.682076,1.234488,0.4929762
4.693535,4.636306,4.659186,1.234357,0.4934877
4.670562,4.613619,4.636279,1.234226,0.4911497
4.647704,4.591046,4.613641,1.234093,0.4921521
4.62496,4.568585,4.590998,1.233971,0.4905951
4.60233,4.546237,4.568577,1.233839,0.4914125
4.579813,4.524,4.546166,1.233706,0.4899808
4.557408,4.501874,4.523986,1.233573,0.4911814
4.535115,4.479859,4.501809,1.23344,0.4899763
4.512934,4.732393,4.479914,4.63738,5.335124
4.490864,4.709217,4.457932,4.636712,5.336007
4.606123,4.686156,4.709244,1.707847,0.492695
4.720802,4.66321,4.686104,1.235027,0.4909473
4.697683,4.640379,4.66324,1.234897,0.4926538
4.67468,4.617663,4.640337,1.234766,0.4910397
4.651792,4.59506,4.617681,1.234634,0.4922825
4.629018,4.57257,4.595058,1.234502,0.4918048
4.606359,4.550192,4.57263,1.234369,0.4931126
4.583812,4.527926,4.550211,1.234236,0.492157
4.561378,4.505772,4.52804,1.234103,0.4942171
4.539056,4.483728,4.505885,1.233971,0.4941583
4.516846,4.691936,4.483684,3.731718,4.438518
4.494747,4.668879,4.461781,3.729629,4.435712
4.587829,4.645937,4.668941,1.250734,0.4951435
4.680404,4.623111,4.645821,1.239283,0.4912347
4.657405,4.600398,4.623174,1.239172,0.49508
4.634521,4.577799,4.600287,1.23906,0.491243
4.611751,4.555313,4.577879,1.238948,0.4953846
4.589095,4.532939,4.555235,1.238836,0.4918758
4.566552,4.510677,4.533047,1.238713,0.4959313
4.544122,4.488527,4.510633,1.238601,0.4924933
4.521804,4.466487,4.488467,1.238489,0.4921157
4.499598,4.6524,4.466535,3.284369,3.995034
4.477502,4.629538,4.444607,3.284026,3.994574
4.559439,4.60679,4.629612,1.02785,0.4954075
4.640964,4.584156,4.606715,1.239235,0.4921221
4.618159,4.561635,4.584091,1.239123,0.4922834
4.595468,4.539226,4.561648,1.239011,0.4939573
4.57289,4.51693,4.539266,1.238899,0.4944953
4.550425,4.494745,4.516832,1.238786,0.4914089
4.528072,4.472671,4.494663,1.238663,0.4916912
4.505832,4.450707,4.472726,1.238551,0.4947283
4.483703,4.613719,4.450806,2.818048,3.531063
4.461684,4.590985,4.428851,2.816402,3.531577
4.532208,4.568364,4.590987,0.7914366,0.4952115
4.602347,4.545856,4.568344,1.24269,0.4946843
4.57967,4.523461,4.545925,1.242602,0.4966064
4.557106,4.501178,4.523517,1.242514,0.4962893
4.534655,4.479006,4.501113,1.242426,0.4935721
4.512315,4.456945,4.47894,1.242327,0.4935009
4.490088,4.434995,4.456983,1.242229,0.495793
4.467971,4.577271,4.435052,2.387889,3.107071
4.445965,4.554712,4.413138,2.387582,3.108306
4.506128,4.532267,4.554744,0.5767265,0.4959467
4.565987,4.509933,4.532329,1.242893,0.4965841
4.543485,4.487711,4.509954,1.24281,0.4956429
4.521095,4.4656,4.487729,1.242728,0.4955343
4.498817,4.4436,4.465592,1.242635,0.4949295
4.476651,4.42171,4.443644,1.242543,0.4960532
4.454596,4.399929,4.421708,1.242452,0.4949867
4.432651,4.540989,4.400011,2.385788,3.104573
4.410815,4.518572,4.37832,2.38476,3.103903
4.470455,4.496268,4.518516,0.5740901,0.4948163
4.529777,4.474075,4.496331,1.244999,0.4974413
4.507416,4.451993,4.474164,1.244909,0.4980129
4.485168,4.430022,4.451995,1.244819,0.4960051
4.46303,4.40816,4.430047,1.244729,0.496507
4.441003,4.386408,4.40812,1.244651,0.4949906
4.419087,4.364764,4.386433,1.244574,0.4964509
4.39728,4.503073,4.364716,2.349351,3.072495
4.375582,4.480794,4.343268,2.348081,3.069244
4.433914,4.458628,4.480848,0.5542852,0.4983626
4.491929,4.436572,4.458661,1.247742,0.4978737
4.469707,4.414627,4.436491,1.247669,0.4952721
4.447596,4.392791,4.414567,1.247608,0.495715
4.425595,4.371064,4.392853,1.247537,0.4984735
4.403704,4.349446,4.371164,1.247466,0.4993285
4.381923,4.327936,4.349482,1.247397,0.4978218
4.36025,4.464214,1.524286,2.328828,65.85545
4.338686,4.442132,4.306541,2.328747,3.052397
4.39607,4.420161,4.442213,0.5450094,0.4989024
4.453169,4.398299,4.420039,1.24752,0.4942702
4.431142,4.376547,4.39835,1.247455,0.4981759
4.409225,4.354903,4.376649,1.247381,0.4993379
4.387418,4.333368,4.354967,1.247308,0.4984412
4.36572,4.31194,4.333236,1.247236,0.4938739
4.344131,4.290619,4.312056,1.247177,0.4996176
4.322649,4.269405,4.290577,1.247108,0.4959015
4.301275,4.248297,4.269352,1.247042,0.4956043
4.280008,4.227295,4.248401,1.246966,0.4992736
4.258847,4.206398,4.227384,1.246892,0.4989086
4.237792,4.185605,4.206415,1.24682,0.4971833
4.216842,4.164916,4.185688,1.246751,0.4987486
4.195996,4.14433,4.164925,1.246673,0.4969343
4.175255,4.377835,4.144428,4.6274,5.331563
4.154618,4.356165,4.123935,4.62671,5.331069
4.261078,4.334604,4.356147,1.696265,0.497001
4.366995,4.313151,4.334673,1.248379,0.4989977
4.34538,4.291805,4.313256,1.24831,0.499824
4.323873,4.270565,4.291762,1.248255,0.4963587
4.302473,4.249432,4.27054,1.24819,0.4967288
4.281179,4.228404,4.249341,1.248116,0.4951618
4.259993,4.207481,4.22835,1.248055,0.4959922
4.238913,4.186664,4.207366,1.247985,0.4944949
4.217937,4.16595,4.186644,1.247918,0.4967362
4.197067,4.145339,4.165891,1.247854,0.4957665
4.176301,4.124832,4.145369,1.247792,0.4978845
4.15564,4.104427,4.124889,1.247733,0.4985241
4.135081,4.084125,4.104379,1.247666,0.4959235
4.114625,4.306587,4.084109,4.45741,5.165991
4.094271,4.285274,4.063837,4.45718,5.167383
4.195351,4.264067,4.285346,1.611503,0.4990273
4.295926,4.242966,4.264103,1.248182,0.4981826
4.274665,4.221971,4.242903,1.248109,0.4957921
4.253511,4.20108,4.221928,1.248039,0.4962371
4.232463,4.180295,4.201154,1.247971,0.4989897
4.211521,4.159613,4.180204,1.247905,0.4950398
4.190683,4.139034,4.159696,1.247842,0.4991945
4.169949,4.118558,4.138932,1.247782,0.4946718
4.149319,4.098185,4.118446,1.247726,0.4943966
4.128792,4.077914,4.098185,1.247649,0.4970998
4.108367,4.057744,4.077895,1.247576,0.4966212
4.088045,4.238804,4.057645,3.556656,4.273835
4.067824,4.217897,4.037622,3.558007,4.274037
4.148269,4.197094,4.217864,1.163311,0.4948565
4.228346,4.176396,4.197125,1.243895,0.49635
4.207491,4.155801,4.176372,1.243806,0.4950004
4.18674,4.135309,4.155892,1.24372,0.4977416
4.166093,4.114919,4.135349,1.243625,0.4964882
4.14555,4.094631,4.114872,1.243545,0.494325
4.125109,4.074445,4.094597,1.243468,0.4946089
4.104771,4.054359,4.074331,1.243383,0.4925901
4.084534,4.034374,4.054313,1.243302,0.4942147
4.064398,4.177411,4.034279,2.705342,3.426338
4.044363,4.15662,4.014486,2.700691,3.419466
4.105888,4.135933,4.1566,0.7264276,0.4996841
4.167011,4.115349,4.135852,1.255348,0.4981975
4.146272,4.094869,4.115337,1.255316,0.4998508
4.125637,4.074491,4.094831,1.255274,0.4992261
4.105104,4.054214,4.074576,1.255248,0.5022522
4.084675,4.034039,4.054303,1.255226,0.5023172
4.064348,4.013965,4.034051,1.255183,0.5004101
4.044122,3.993991,4.014021,1.255145,0.5014919
4.023997,4.121324,3.993971,2.361541,3.090098
4.003973,4.100776,3.974219,2.360584,3.086163
4.057653,4.08033,4.100788,0.5557742,0.501363
4.111045,4.059987,4.080289,1.257597,0.5000582
4.090549,4.039745,4.060043,1.257584,0.5024575
4.070154,4.019605,4.039763,1.257562,0.5014993
4.049862,3.999566,4.019495,1.257544,0.4983013
4.029671,3.979626,3.999475,1.25753,0.498755
4.009582,3.959786,3.979669,1.257521,0.5021209
3.989592,3.940046,3.959787,1.257504,0.5010363
3.969702,4.067612,3.939983,2.407056,3.137689
3.949912,4.047292,3.92044,2.40604,3.134239
4.003825,4.027073,4.047273,0.5772858,0.5016113
4.057448,4.006955,4.027123,1.26014,0.5033324
4.037179,3.986938,4.006981,1.26014,0.502714
4.017011,3.967021,3.986959,1.260138,0.5026056
3.996943,3.947203,3.967044,1.260135,0.5026465
3.976976,3.927485,3.947257,1.260124,0.50344
3.957108,3.907865,3.92747,1.260118,0.5016847
3.93734,4.01293,3.907928,1.883647,2.61659
3.917671,3.992865,3.888367,1.883212,2.617116
3.960394,3.972901,3.992894,0.3148128,0.503242
4.002894,3.953037,3.972899,1.261255,0.5024596
3.98288,3.933271,3.952977,1.261252,0.50099
3.962965,3.913605,3.933316,1.261254,0.5036538
3.943151,3.894037,3.913632,1.261255,0.5032029
3.923435,3.874567,3.894098,1.261255,0.5040948
3.903818,3.855194,3.874545,1.261261,0.5019587
3.884299,3.961128,3.855224,1.939585,2.673596
3.864877,3.941307,3.835919,1.939206,2.673945
3.908158,3.921586,3.94129,0.3423997,0.5024585
3.951215,3.901963,3.921626,1.262244,0.5039344
3.931443,3.882437,3.901967,1.262248,0.5030237
3.911771,3.86301,3.882402,1.262251,0.5019799
3.892197,3.84368,3.862986,1.26226,0.5022838
3.872721,3.824446,3.843658,1.262262,0.5023412
3.853342,3.908968,3.824474,1.423027,2.161533
3.83406,3.889374,3.805277,1.422178,2.162241
3.866704,3.869879,3.889312,0.0820198,0.502161
3.899168,3.85048,3.869898,1.26447,0.5042884
3.879624,3.831179,3.850467,1.264487,0.5034436
3.860177,3.811974,3.831155,1.264503,0.5031717
3.840827,3.792865,3.81195,1.264518,0.5031797
3.821574,3.773852,3.792872,1.264534,0.5039838
3.802417,3.860749,3.773807,1.510892,2.251933
3.783356,3.841355,3.754979,1.509843,2.248568
3.817298,3.822057,3.84141,0.1245285,0.506348
3.851049,3.802857,3.822076,1.267271,0.5053812
3.831703,3.783752,3.802898,1.267299,0.5060173
3.812454,3.764743,3.783698,1.267327,0.5034807
3.793302,3.745829,3.764754,1.267355,0.5052465
3.774245,3.727009,3.74579,1.267383,0.5039147
3.755283,3.809747,3.726962,1.429587,2.172964
3.736416,3.790582,3.708247,1.428965,2.1721
3.768375,3.771514,3.790612,0.08321704,0.5063761
3.800162,3.752541,3.771545,1.269034,0.5064521
3.781045,3.733662,3.752594,1.269071,0.5070589
3.762024,3.714879,3.733628,1.269109,0.5047002
3.743099,3.696189,3.714923,1.269146,0.5068587
3.724268,3.677592,3.696203,1.269185,0.5060571
3.705531,3.757668,3.677615,1.38748,2.130393
3.686888,3.738771,3.659121,1.387714,2.130396
3.717627,3.719969,3.73876,0.06295072,0.5051439
3.748217,3.701261,3.719922,1.268651,0.5041737
3.729367,3.682646,3.70122,1.268686,0.5043526
3.710612,3.664125,3.68261,1.268722,0.5044815
3.691951,3.645696,3.664129,1.268759,0.5056255
3.673383,3.705199,3.645663,0.8586791,1.606804
3.654908,3.686523,3.627302,0.8575965,1.606426
3.675445,3.667941,3.686541,0.2045766,0.5070961
3.695859,3.649452,3.667954,1.271609,0.5069801
3.67723,3.631056,3.649471,1.271662,0.5071586
3.658695,3.612751,3.631112,1.271711,0.5082368
3.640252,3.594538,3.612754,1.271767,0.5067859
3.621901,3.576416,3.594523,1.271825,0.506294
3.603642,3.558384,3.576395,1.271877,0.5061526
3.585474,3.540443,3.558393,1.271925,0.5070071
3.567398,3.522591,3.540401,1.271975,0.5055832
3.549411,3.630345,1.111781,2.229363,69.37534
3.531515,3.61203,3.504868,2.229083,2.966802
3.576466,3.593807,3.612029,0.4825218,0.5070482
3.621185,3.575674,3.593815,1.272788,0.5073457
3.602916,3.557633,3.57568,1.27285,0.5072849
3.584738,3.539681,3.557694,1.272906,0.5088741
3.566651,3.52182,3.539668,1.272964,0.5067974
3.548655,3.504048,3.521801,1.273025,0.5066666
3.530749,3.486364,3.504038,1.273081,0.506925
3.512932,3.468769,3.48639,1.273146,0.5079705
3.495204,3.451262,3.46876,1.273208,0.5069965
3.477565,3.433843,3.451227,1.273265,0.5062565
3.460014,3.416511,3.433823,1.273318,0.5067382
3.44255,3.399265,3.416537,1.273381,0.5081167
3.425174,3.382105,3.399248,1.273441,0.5068528
3.407885,3.365032,3.382088,1.273497,0.5068738
3.390683,3.348043,3.365044,1.273557,0.5077723
3.373566,3.498286,0.4068636,3.565164,88.36963
3.356535,3.480632,3.331187,3.565341,4.293598
3.423162,3.463066,3.480675,1.152257,0.5084835
3.489456,3.445587,3.463033,1.273187,0.5063092
3.471846,3.428197,3.445621,1.273248,0.5082517
3.454324,3.410893,3.428219,1.273304,0.5079502
3.43689,3.393676,3.410935,1.273364,0.5085601
3.419542,3.376545,3.393655,1.27342,0.5067413
3.402282,3.359499,3.376603,1.27348,0.5091279
3.385108,3.342539,3.359554,1.273543,0.5090507
3.368019,3.325663,3.342505,1.273604,0.5064291
3.351016,3.308872,3.325704,1.273661,0.5086964
3.334098,3.292165,3.308888,1.273723,0.5079611
3.317265,3.275541,3.292209,1.273789,0.5088431
3.300516,3.259001,3.275507,1.273853,0.5064876
3.28385,3.242543,3.258944,1.273914,0.505801
3.267268,3.226167,3.242496,1.27398,0.5061144
3.250769,3.32363,3.226157,2.192203,2.932717
3.234353,3.306677,3.20983,2.187212,2.928819
3.274896,3.289808,3.306626,0.4532898,0.5112094
3.31515,3.273024,3.289824,1.287079,0.5132772
3.29824,3.256324,3.27301,1.287215,0.5124099
3.281413,3.239707,3.256316,1.287349,0.5126758
3.264671,3.223173,3.239757,1.28748,0.5145141
3.248013,3.206722,3.223179,1.287609,0.5131759
3.231437,3.190354,3.206722,1.287736,0.5130662
3.214945,3.174067,3.190399,1.287869,0.5145421
3.198535,3.157862,3.174071,1.288,0.5133019
3.182207,3.141737,3.157854,1.288145,0.5129843
3.165961,3.125694,3.14176,1.288281,0.5140156
3.149796,3.10973,3.125667,1.288423,0.5124834
3.133712,3.093846,3.109696,1.288557,0.5123095
3.117709,3.210912,3.093836,2.902698,3.646182
3.101785,3.194522,3.077982,2.903007,3.648134
3.152376,3.178215,3.194578,0.812999,0.5148533
3.202714,3.161988,3.178236,1.287963,0.5138459
3.186365,3.145844,3.162026,1.2881,0.5143989
3.170098,3.129779,3.145815,1.288244,0.5123771
3.153913,3.113795,3.129712,1.288387,0.5111789
3.137808,3.097891,3.113752,1.288522,0.5120023
3.121784,3.082067,3.09789,1.288662,0.5133934
3.10584,3.066321,3.082038,1.288803,0.512554
3.089976,3.050654,3.066299,1.28895,0.5128338
3.074191,3.035066,3.050689,1.28909,0.5147608
3.058485,3.113302,3.035062,1.760749,2.513092
3.042857,3.097484,3.019578,1.763583,2.515119
3.074181,3.081745,3.097523,0.2454321,0.5120081
3.10539,3.066084,3.081808,1.281951,0.5128425
3.089611,3.050502,3.066061,1.282051,0.510038
3.073911,3.034998,3.050446,1.282159,0.5090142
3.05829,3.019571,3.034947,1.282266,0.5092066
3.042747,3.004221,3.019575,1.282374,0.5110702
3.027281,2.988948,3.004192,1.282481,0.5100045
3.011893,2.973752,2.988935,1.282589,0.5105662
2.996582,2.958631,2.973791,1.282697,0.5123778
2.981347,3.025862,2.958652,1.471148,2.221192
2.966188,3.010485,2.943639,1.471415,2.220444
2.992244,2.995186,3.010516,0.09822714,0.5118239
3.018171,2.979963,2.995131,1.282164,0.50903
3.002832,2.964816,2.979993,1.282265,0.5119202
2.987571,2.949744,2.964852,1.282375,0.5121756
2.972386,2.934748,2.949721,1.282485,0.5101701
2.957277,2.919827,2.934693,1.282596,0.5091354
2.942243,2.904981,2.919793,1.2827,0.5098744
2.927285,2.890209,2.905006,1.282814,0.5119772
2.912401,2.945281,2.890231,1.11634,1.869088
2.897592,2.930329,2.875564,1.117171,1.868911
2.917742,2.915452,2.930287,0.07854736,0.5088609
2.937802,2.900649,2.915504,1.280843,0.5121154
2.922888,2.885921,2.900598,1.280944,0.5085825
2.908048,2.871266,2.885938,1.281039,0.5110039
2.893282,2.856684,2.871275,1.281143,0.510783
2.87859,2.842175,2.85673,1.28124,0.5120818
2.863972,2.827739,2.842186,1.281348,0.5109104
2.849427,2.813375,2.827769,1.28145,0.5116121
2.834955,2.869277,2.813337,1.196224,1.949633
2.820554,2.854689,2.799034,1.195731,1.949591
2.841324,2.840173,2.854705,0.04050351,0.5116537
2.86198,2.82573,2.840156,1.282867,0.5105058
2.847428,2.811359,2.825737,1.282979,0.5114278
2.832949,2.79706,2.811316,1.283085,0.5096694
2.818542,2.782833,2.797007,1.283194,0.5093537
2.804207,2.768677,2.78282,1.283305,0.5108299
2.789944,2.754591,2.768634,1.283419,0.5098155
2.775752,2.791766,2.75457,0.5736189,1.332369
2.761631,2.777566,2.740622,0.5737103,1.330091
2.773176,2.763437,2.777579,0.3524033,0.5117294
2.784663,2.749379,2.763389,1.283355,0.5095679
2.770499,2.735391,2.74932,1.283467,0.5092015
2.756405,2.721473,2.735384,1.283575,0.5111398
2.742382,2.707625,2.721423,1.283676,0.5095979
2.728429,2.693846,2.707603,1.28379,0.5107176
2.714546,2.680135,2.693892,1.283908,0.5132946
2.700732,2.722345,2.68018,0.7939243,1.54885
2.686987,2.708506,2.666473,0.7944775,1.551896
2.701237,2.694736,2.708559,0.2412732,0.512982
2.715422,2.681034,2.694722,1.282651,0.5105614
2.701617,2.667401,2.681017,1.282762,0.5104626
2.687882,2.653836,2.667426,1.282877,0.5120656
2.674215,2.640339,2.653837,1.282997,0.5112157
2.660616,2.626909,2.640366,1.283112,0.5122591
2.647085,2.651297,2.626894,0.158871,0.9204121
2.633621,2.637771,2.613547,0.1573085,0.9183618
2.6391,2.624313,2.637743,0.5634875,0.5117757
2.644531,2.610922,2.624275,1.287262,0.5114328
2.631039,2.597598,2.610921,1.287394,0.5129088
2.617614,2.58434,2.597568,1.287531,0.5118591
2.604257,2.571149,2.58434,1.287673,0.5130293
2.590966,2.558024,2.571107,1.287812,0.5114674
2.577742,2.582616,2.557991,0.188723,0.9534746
2.564584,2.569476,2.544999,0.1903841,0.952607
2.570317,2.556401,2.569437,0.544369,0.5099362
2.576043,2.543392,2.556446,1.283765,0.5132568
2.562936,2.530448,2.543449,1.283878,0.5138095
2.549894,2.517568,2.530454,1.283988,0.5118355
2.536917,2.504753,2.517579,1.284103,0.5120555
