predicted_velocity,real_velocity,measured_velocity,predicted_error,measured_error
0.9453197,0.9479914,0.947009,0.2818231,0.1036237
0.9463141,0.9489914,0.9479815,0.2821166,0.1064163
0.9473193,0.9499913,0.948864,0.2812737,0.1186645
0.948329,0.9509913,0.9498742,0.2799564,0.117468
0.9493278,0.9519913,0.9508153,0.2797875,0.1235305
0.9503163,0.9529913,0.9517502,0.2806948,0.1302308
0.9513108,0.9539913,0.9531953,0.2809754,0.08343477
0.9523028,0.9549913,0.9541804,0.2815175,0.08491398
0.9532961,0.9559913,0.9550922,0.2819213,0.09404651
0.9543,0.9569913,0.9560438,0.2812157,0.09900565
0.9553064,0.9579912,0.9570498,0.2802564,0.0982739
0.9562967,0.9589912,0.9579407,0.280971,0.1095455
0.957277,0.9599912,0.9589174,0.2827335,0.1118591
0.9582707,0.9609912,0.9598606,0.2830968,0.1176536
0.9592689,0.9619912,0.9608519,0.2829883,0.1184297
0.9602621,0.9629912,0.9617742,0.2834001,0.1263717
0.9612578,0.9639912,0.9631943,0.2835451,0.08266202
0.9622464,0.9649912,0.9641919,0.284431,0.08282959
0.9632403,0.9659911,0.9651163,0.284766,0.0905678
0.9642511,0.9669911,0.9660679,0.2833558,0.09547926
0.9652599,0.9679911,0.967032,0.2821579,0.09908132
0.9662548,0.9689911,0.9679773,0.2823896,0.1046259
0.9672437,0.9699911,0.9689205,0.2832353,0.1103741
0.9682462,0.9709911,0.9698825,0.2826919,0.1141645
0.9692595,0.9719911,0.970853,0.2810274,0.1170886
0.970265,0.972991,0.9718129,0.280175,0.1210849
0.9712627,0.973991,0.06312075,0.2801199,93.51937
0.9722514,0.974991,0.9741887,0.2809942,0.08228573
0.973242,0.975991,0.9750964,0.2816651,0.09166131
0.9742469,0.976991,0.9761379,0.2808704,0.0873213
0.9752523,0.977991,0.9769954,0.2800286,0.1017981
0.9762536,0.978991,0.9780139,0.2796086,0.09980065
0.9772527,0.979991,0.9789529,0.2794146,0.1059209
0.978248,0.9809909,0.979892,0.2796097,0.1120286
0.9792368,0.9819909,0.980854,0.28046,0.115781
0.9802229,0.9829909,0.9818161,0.2815936,0.1195196
0.9812247,0.9839909,0.9827572,0.2811257,0.1253829
0.9822327,0.9849909,0.9841646,0.2800234,0.08388902
0.9832331,0.9859909,0.9851602,0.2796971,0.08425128
0.9842321,0.9869909,0.9861223,0.2795103,0.08800674
0.985225,0.9879909,0.9870382,0.2799453,0.09642407
0.9862223,0.9889908,0.9880044,0.2799395,0.09973776
0.9872305,0.9899908,0.9889665,0.2788259,0.1034662
0.9882393,0.9909908,0.9899055,0.2776543,0.1095148
0.9892476,0.9919908,0.9908696,0.2765393,0.1130215
0.9902433,0.9929908,0.9918107,0.276687,0.1188382
0.9912322,0.9939908,0.9928001,0.277524,0.1197921
0.9922301,0.9949908,0.9941928,0.2774547,0.08019445
0.993238,0.9959908,0.9951758,0.2763802,0.0818195
0.9942471,0.9969907,0.9961023,0.2751883,0.08911485
0.9952524,0.9979907,0.9970728,0.274387,0.09198193
0.9962578,0.9989907,0.9980432,0.2735634,0.09484923
0.9972577,0.9999907,0.998957,0.2733018,0.1033673
0.9982584,1.000991,0.999892,0.2729632,0.1097664
0.9992617,1.001991,1.000915,0.2723695,0.1074083
1.000259,1.002991,1.001824,0.2723773,0.1162985
1.001252,1.003991,1.002759,0.2727828,0.1226774
1.002248,1.004991,1.004267,0.2729621,0.07202441
1.003236,1.005991,1.005152,0.2738994,0.08342355
1.004221,1.006991,0.06944218,0.2750717,93.104
1.005217,1.007991,1.007122,0.2752245,0.08623827
1.006215,1.008991,1.007996,0.275129,0.09861732
1.00721,1.009991,1.009025,0.2753405,0.09566334
1.008214,1.010991,1.009918,0.2746672,0.1061573
1.009225,1.011991,1.010876,0.2733827,0.1102224
1.010234,1.012991,1.011869,0.2722067,0.1107609
1.011239,1.013991,1.012815,0.271421,0.1160478
1.01224,1.014991,1.013718,0.2710948,0.1254468
1.013244,1.015991,1.015224,0.2704408,0.0755507
1.014241,1.016991,1.016121,0.2704796,0.08559228
1.015245,1.017992,1.017075,0.2698391,0.09006348
1.016252,1.018992,1.018068,0.2688724,0.09061852
1.017254,1.019992,1.019003,0.2684218,0.09692262
1.018258,1.020992,1.019946,0.2677152,0.1023971
1.019266,1.021992,1.020896,0.2666951,0.1072426
1.020269,1.022992,1.021887,0.2661546,0.1079767
1.021256,1.023992,1.022822,0.2671404,0.1142509
1.02225,1.024992,1.02374,0.2674961,0.1221411
1.023248,1.025992,1.025221,0.2674097,0.07516286
1.024245,1.026992,1.026147,0.2674627,0.08225157
1.025243,1.027992,1.027095,0.2674112,0.08729713
1.026241,1.028992,1.028067,0.2673831,0.08988844
1.027244,1.029992,1.029029,0.2668341,0.09348163
1.02825,1.030992,1.029958,0.2660203,0.1003285
1.029253,1.031992,1.030907,0.265439,0.1051291
1.030248,1.032992,1.03189,0.2656552,0.1066775
1.031242,1.033992,1.032804,0.2659632,0.1149099
1.032246,1.034992,1.033818,0.2653492,0.1134282
1.033255,1.035992,1.035192,0.2642531,0.07721044
1.034254,1.036992,1.036152,0.2640442,0.08099853
1.035249,1.037992,1.037138,0.2643411,0.08236755
1.036242,1.038993,1.038054,0.264775,0.09037712
1.037241,1.039993,1.039043,0.2646236,0.09132185
1.038241,1.040993,0.06735425,0.2643465,93.5298
1.039246,1.041993,1.040938,0.2635779,0.10126
1.040255,1.042993,1.041885,0.2624566,0.1062147
1.041256,1.043993,1.042834,0.2621823,0.1109545
1.042256,1.044993,1.043815,0.261863,0.1126735
1.043252,1.045993,1.0452,0.2620685,0.07582264
1.044247,1.046993,1.04621,0.2622508,0.07477103
1.045243,1.047993,1.047118,0.262376,0.08352669
1.046244,1.048993,1.048084,0.2620804,0.08667448
1.047248,1.049993,1.049052,0.2614674,0.08961193
1.048255,1.050993,1.049995,0.2605154,0.0949257
1.049255,1.051993,1.050959,0.2603244,0.09825765
1.050254,1.052993,1.051886,0.2601112,0.1051494
1.051263,1.053993,1.052852,0.2589934,0.1082617
1.052266,1.054993,1.05382,0.2585446,0.1111648
1.053277,1.055993,1.05478,0.2571821,0.1148525
1.054288,1.056993,1.056182,0.2559689,0.07679292
1.055283,1.057993,1.05714,0.2561438,0.08070902
1.056286,1.058993,1.058123,0.2556768,0.08224253
1.057293,1.059994,1.059034,0.2547833,0.09048715
1.058292,1.060994,1.060017,0.2546667,0.09200856
1.059291,1.061994,1.060961,0.2544494,0.09727626
1.060289,1.062994,1.061921,0.2544231,0.1009528
1.061283,1.063994,1.06288,0.2547778,0.1046337
1.062283,1.064994,1.063788,0.2545385,0.1131991
1.063286,1.065994,1.064796,0.2539754,0.1123437
1.06429,1.066994,1.066181,0.2534469,0.07621841
1.065295,1.067994,1.067182,0.2526627,0.07597961
1.066301,1.068994,1.068109,0.2519579,0.08278903
1.067304,1.069994,1.069098,0.2513659,0.08371436
1.068295,1.070994,1.069987,0.2520439,0.09402115
1.069286,1.071994,1.070989,0.2526539,0.09377775
1.070294,1.072994,1.071959,0.2516185,0.09644562
1.071304,1.073994,0.0737325,0.2504519,93.13474
1.072308,1.074994,1.073833,0.2498751,0.1080208
1.073306,1.075994,1.074797,0.2498201,0.1112552
1.074303,1.076994,1.076249,0.249887,0.06923473
1.075299,1.077994,1.07715,0.2500423,0.07832688
1.076294,1.078994,1.078129,0.2502303,0.08022086
1.077292,1.079994,1.07911,0.2502415,0.08192369
1.07829,1.080994,1.080013,0.2501754,0.0907914
1.079297,1.081995,1.080986,0.2493382,0.09325255
1.080306,1.082995,1.081941,0.2482604,0.09725017
1.081302,1.083995,1.082928,0.2484162,0.09835915
1.082298,1.084995,1.083811,0.2485279,0.1090798
1.083296,1.085995,1.084796,0.2484856,0.1103734
1.084289,1.086995,1.085779,0.248915,0.1118401
1.085292,1.087995,1.087184,0.2484123,0.07448424
1.086305,1.088995,1.088159,0.2470129,0.0767475
1.08731,1.089995,1.089094,0.2463269,0.08265945
1.088313,1.090995,1.090054,0.2458389,0.08625504
1.089324,1.091995,1.090974,0.2445658,0.09350112
1.090332,1.092995,1.091986,0.2436548,0.09228128
1.091337,1.093995,1.092883,0.2429636,0.1016117
1.092346,1.094995,1.09391,0.2419143,0.09906934
1.093349,1.095995,1.094766,0.2414434,0.1121725
1.09434,1.096995,1.095797,0.2420057,0.109234
1.095331,1.097995,1.097198,0.2426213,0.07261159
1.096331,1.098995,1.098166,0.2424439,0.07543084
1.097331,1.099995,1.099089,0.2422126,0.08242816
1.098329,1.100995,1.100078,0.2422092,0.08332775
1.099326,1.101995,1.101015,0.2421949,0.08898545
1.100329,1.102996,1.101962,0.2417591,0.0936818
1.101335,1.103996,1.10292,0.2409894,0.09741943
1.102331,1.104996,1.103884,0.2411597,0.1005785
1.103315,1.105996,1.104844,0.2423752,0.1041091
1.104305,1.106996,0.0774262,0.2430285,93.00574
1.105302,1.107996,1.107189,0.2431319,0.07284921
1.106304,1.108996,1.108186,0.2427407,0.0729985
1.107305,1.109996,1.109123,0.2424576,0.07861399
1.108301,1.110996,1.110073,0.242529,0.08310346
1.1093,1.111996,1.111007,0.2424288,0.08889272
1.11029,1.112996,1.112022,0.2431321,0.08752757
1.111273,1.113996,1.112925,0.2444441,0.09611684
1.112259,1.114996,1.113877,0.2454544,0.1003714
1.113266,1.115996,1.114833,0.2446149,0.1042551
1.114282,1.116996,1.115809,0.2429871,0.1062535
1.115272,1.117996,1.11724,0.2436761,0.06765523
1.116258,1.118996,1.118189,0.2447048,0.07211174
1.117251,1.119996,1.119137,0.2450823,0.07674123
1.118243,1.120996,1.120067,0.2456506,0.08287252
1.11924,1.121996,1.121063,0.2456548,0.08319177
1.120241,1.122996,1.121985,0.2453405,0.09004948
1.121235,1.123996,1.122954,0.2456419,0.09279051
1.122226,1.124997,1.123893,0.2463136,0.09813339
1.123231,1.125997,1.124876,0.2455867,0.09956018
1.124242,1.126997,1.125773,0.2444062,0.1085897
1.125241,1.127997,1.1268,0.2443163,0.1061262
1.126239,1.128997,1.128209,0.2442478,0.0697519
1.127246,1.129997,1.129144,0.2434408,0.07546075
1.128255,1.130997,1.130102,0.2424351,0.07912526
1.129259,1.131997,1.131058,0.2418944,0.08296231
1.130254,1.132997,1.132013,0.2420702,0.08680312
1.131248,1.133997,1.132961,0.242456,0.091373
1.132248,1.134997,1.133885,0.2422318,0.09795143
1.13325,1.135997,1.134885,0.2417772,0.09789668
1.134255,1.136997,1.135803,0.2411661,0.105024
1.135262,1.137997,1.136819,0.2403781,0.1034861
1.136264,1.138997,1.138196,0.2399682,0.07038493
1.137262,1.139997,1.139172,0.2399668,0.0723623
1.138251,1.140997,0.06947721,0.240655,93.91084
1.139245,1.141997,1.141038,0.2410392,0.08402082
1.140244,1.142997,1.142019,0.2408701,0.08562647
1.141235,1.143997,1.143025,0.241441,0.08504102
1.142223,1.144997,1.143909,0.2422713,0.09504489
1.143227,1.145998,1.144896,0.2417166,0.09608539
1.14424,1.146998,1.145861,0.2403834,0.09912996
1.145249,1.147998,1.146781,0.2394471,0.106001
1.146254,1.148998,1.14822,0.2388133,0.06771807
1.147257,1.149998,1.149173,0.238305,0.07169157
1.148262,1.150998,1.150127,0.2376837,0.07565817
1.14927,1.151998,1.151079,0.2368151,0.0797938
1.150275,1.152998,1.152043,0.2361134,0.08283666
1.151282,1.153998,1.153013,0.235351,0.08533707
1.15229,1.154998,1.153935,0.2344144,0.09199258
1.153295,1.155998,1.154864,0.233861,0.09809002
1.154297,1.156998,1.155878,0.2334631,0.09677915
1.155293,1.157998,1.156817,0.2335806,0.1019663
1.156287,1.158998,1.157746,0.2339345,0.1080497
1.157284,1.159998,1.159183,0.2339486,0.07030276
1.158288,1.160998,1.160166,0.2334801,0.0717105
1.159293,1.161998,1.161101,0.2327868,0.07726046
1.160302,1.162998,1.162048,0.2318281,0.0817246
1.161314,1.163998,1.163002,0.2306457,0.08563827
1.162315,1.164998,1.163983,0.2303659,0.08720197
1.163317,1.165998,1.16489,0.2299945,0.09506085
1.164322,1.166999,1.165877,0.2293275,0.09608261
1.165318,1.167999,1.166806,0.2294986,0.1021241
1.166315,1.168999,1.167774,0.2295776,0.1047391
1.167322,1.169999,1.169209,0.2288108,0.06750107
1.168327,1.170999,1.170181,0.2281267,0.06979503
1.169328,1.171999,1.171081,0.2278507,0.07833035
1.17032,1.172999,1.172078,0.2283373,0.07847699
1.171306,1.173999,0.08028472,0.2293715,93.16143
1.172304,1.174999,1.173973,0.2293285,0.08730187
1.173303,1.175999,1.17492,0.2292855,0.09170812
1.174295,1.176999,1.175895,0.2297085,0.09378751
1.175299,1.177999,1.176838,0.2292403,0.09853496
1.17631,1.178999,1.177775,0.2281156,0.1038102
1.177326,1.179999,1.179218,0.2265584,0.0661713
1.178331,1.180999,1.180174,0.2258922,0.06987022
1.179325,1.181999,1.181117,0.2262154,0.07462183
1.180322,1.182999,1.182098,0.2263063,0.07617106
1.181319,1.183999,1.183004,0.2263971,0.084101
1.182325,1.184999,1.18401,0.2256729,0.08351697
1.183334,1.185999,1.184938,0.2247488,0.08947738
1.184337,1.186999,1.185898,0.2242984,0.0927764
1.185338,1.187999,1.18686,0.2240192,0.0958993
1.186342,1.189,1.18777,0.22352,0.1034083
1.187338,1.19,1.189244,0.2236227,0.06346144
1.188327,1.191,1.190211,0.2243858,0.06625076
1.189331,1.192,1.191114,0.2239075,0.07429581
1.190335,1.193,1.19211,0.2233801,0.07461324
1.191336,1.194,1.193053,0.2231331,0.07931313
1.192341,1.195,1.193977,0.2224974,0.08558131
1.193354,1.196,1.194985,0.2212449,0.08484194
1.194363,1.197,1.195891,0.2202932,0.09265859
1.195368,1.198,1.196815,0.2196715,0.09888998
1.196374,1.199,1.197869,0.219011,0.09430359
1.197368,1.2,1.198758,0.2193451,0.1034935
1.198362,1.201,1.200172,0.2196786,0.0689647
1.199355,1.202,1.201144,0.2200214,0.07119828
1.200351,1.203,1.202106,0.2202547,0.07429027
1.201355,1.204,1.203073,0.2197451,0.07704048
1.202359,1.205,1.204041,0.219167,0.07960805
1.203361,1.206,1.204959,0.2188271,0.08634269
1.204361,1.207,0.08408983,0.2186556,93.03316
1.20536,1.208,1.206835,0.218593,0.09646279
1.206357,1.209,1.207852,0.218639,0.09503215
1.207353,1.210001,1.20878,0.2188229,0.1008648
1.208356,1.211001,1.210248,0.2184059,0.06213449
1.209365,1.212001,1.211147,0.2174782,0.07039443
1.21037,1.213001,1.212116,0.2168664,0.07295054
1.211372,1.214001,1.213069,0.2165601,0.07671025
1.212376,1.215001,1.214017,0.2160581,0.08097396
1.213381,1.216001,1.214966,0.2154099,0.08507381
1.214389,1.217001,1.215933,0.2146451,0.08777598
1.215389,1.218001,1.216916,0.2144395,0.0891035
1.21639,1.219001,1.217855,0.2141658,0.09403738
1.217399,1.220001,1.218791,0.2132965,0.09913906
1.218403,1.221001,1.220228,0.2127606,0.06328534
1.219409,1.222001,1.22118,0.2121572,0.06719418
1.22041,1.223001,1.222106,0.211857,0.07316305
1.221404,1.224001,1.223087,0.2121806,0.07466156
1.22239,1.225001,1.224062,0.2131849,0.07668312
1.223373,1.226001,1.224986,0.2143626,0.08279495
1.224377,1.227001,1.225936,0.213877,0.08684684
1.225381,1.228001,1.226927,0.2133533,0.08748476
1.226368,1.229001,1.227851,0.214237,0.09357288
1.227365,1.230001,1.22879,0.2143729,0.09845901
1.22837,1.231001,1.230255,0.2137727,0.06067949
1.229369,1.232002,1.231208,0.2136475,0.06439422
1.230364,1.233002,1.23212,0.2138803,0.07150614
1.231364,1.234002,1.233107,0.2137456,0.07249152
1.232364,1.235002,1.23405,0.2135726,0.07703709
1.233365,1.236002,1.235038,0.2133226,0.07800674
1.234362,1.237002,1.235947,0.2134007,0.08525813
1.235351,1.238002,1.236939,0.214095,0.08588256
1.236347,1.239002,1.237861,0.2142878,0.09209602
1.237335,1.240002,1.238812,0.2150667,0.09592488
1.238331,1.241002,0.05867117,0.2152488,95.27227
1.239342,1.242002,1.241222,0.2141637,0.06281993
1.240352,1.243002,1.242184,0.2132145,0.06582874
1.241358,1.244002,1.243098,0.2125544,0.07270413
1.242361,1.245002,1.244066,0.2121443,0.07519268
1.24337,1.246002,1.245026,0.2112278,0.07834697
1.244378,1.247002,1.245959,0.2104083,0.08368535
1.245376,1.248002,1.24695,0.2104117,0.08431558
1.246385,1.249002,1.247889,0.2095464,0.08913479
1.247405,1.250002,1.248797,0.2077957,0.09645443
1.248412,1.251002,1.249815,0.2070578,0.09490032
1.249415,1.252002,1.251223,0.2066735,0.06228007
1.250416,1.253003,1.252185,0.2064609,0.06526529
1.251415,1.254003,1.253109,0.2063438,0.07124975
1.25242,1.255003,1.254075,0.2057614,0.07388111
1.253426,1.256003,1.255063,0.2051515,0.07484733
1.254432,1.257003,1.255947,0.2045141,0.08396792
1.25543,1.258003,1.256947,0.2045032,0.0839296
1.256426,1.259003,1.257911,0.2046911,0.08671296
1.25743,1.260003,1.25885,0.2041975,0.09149765
1.258439,1.261003,1.259818,0.2033549,0.09393028
1.259451,1.262003,1.26122,0.2022491,0.06207937
1.260454,1.263003,1.262209,0.2018153,0.06287968
1.261451,1.264003,1.263129,0.2019197,0.06914877
1.262449,1.265003,1.264081,0.201892,0.07292952
1.26345,1.266003,1.265036,0.2016383,0.07636532
1.264457,1.267003,1.26603,0.2009429,0.07682253
1.265461,1.268003,1.266944,0.2004836,0.0835591
1.266464,1.269003,1.267927,0.2001095,0.08483659
1.267466,1.270003,1.268857,0.1997642,0.09023274
1.268469,1.271003,1.269805,0.1994007,0.09430733
1.269468,1.272003,1.270748,0.1993283,0.09870352
1.270463,1.273003,1.272243,0.1995462,0.05971686
1.271458,1.274004,0.05408546,0.1998201,95.75468
1.272454,1.275004,1.274115,0.1999906,0.06968348
1.273458,1.276004,1.275069,0.1995349,0.07326306
1.274463,1.277004,1.276018,0.1989305,0.07716376
1.275474,1.278004,1.276955,0.197954,0.0820471
1.276484,1.279004,1.277932,0.197007,0.08380044
1.277493,1.280004,1.278865,0.1961266,0.08899692
1.278495,1.281004,1.279827,0.195834,0.09189603
1.279493,1.282004,1.280814,0.1958672,0.09281931
1.280489,1.283004,1.28219,0.196049,0.06344182
1.281472,1.284004,1.283169,0.1971868,0.06505428
1.282457,1.285004,1.284129,0.1982208,0.0681207
1.283456,1.286004,1.285049,0.1981686,0.07427847
1.284454,1.287004,1.28604,0.1981072,0.07489691
1.285447,1.288004,1.286996,0.1985088,0.07827249
1.286436,1.289004,1.287931,0.1992148,0.08327052
1.287427,1.290004,1.288908,0.1997534,0.0850172
1.288425,1.291004,1.28983,0.1997926,0.09098104
1.289424,1.292004,1.290798,0.1997026,0.09336492
1.290429,1.293004,1.292224,0.1991517,0.06032357
1.291434,1.294004,1.293191,0.1986108,0.06288406
1.292434,1.295004,1.294123,0.1984575,0.0680365
1.293433,1.296005,1.295102,0.1984239,0.06962129
1.294439,1.297005,1.29605,0.1978022,0.07363009
1.295442,1.298005,1.296989,0.1974293,0.07827559
1.296436,1.299005,1.297951,0.1977729,0.08114278
1.297437,1.300005,1.298911,0.1974924,0.08416145
1.298435,1.301005,1.299862,0.1975055,0.08781689
1.299427,1.302005,1.300803,0.1979856,0.09228157
1.300418,1.303005,1.302244,0.1984923,0.05836933
1.301412,1.304005,1.303208,0.1988703,0.06107625
1.302411,1.305005,1.304118,0.1987819,0.06794447
1.303402,1.306005,1.305139,0.1993051,0.0663316
1.304396,1.307005,0.08221992,0.1996543,93.70929
1.305402,1.308005,1.307,0.1990277,0.07682955
1.306405,1.309005,1.307992,0.1986389,0.07743565
1.307409,1.310005,1.308893,0.1981687,0.08491126
1.308411,1.311005,1.309888,0.1978539,0.08519202
1.309409,1.312005,1.310834,0.1978757,0.08929758
1.310408,1.313005,1.311773,0.197834,0.09387808
1.311404,1.314005,1.313176,0.1980009,0.06311534
1.312404,1.315005,1.314182,0.1978231,0.06261408
1.313411,1.316005,1.315115,0.1971837,0.06768451
1.314414,1.317006,1.31607,0.1967714,0.07100029
1.315406,1.318006,1.317024,0.1972191,0.07446479
1.316404,1.319006,1.31799,0.1972684,0.07696603
1.317409,1.320006,1.318917,0.1967126,0.08248886
1.318424,1.321006,1.319896,0.1954356,0.08403271
1.319436,1.322006,1.320828,0.194368,0.0890549
1.320436,1.323006,1.321822,0.1942301,0.08948316
1.321438,1.324006,1.323206,0.1939573,0.0603877
1.322439,1.325006,1.324141,0.193721,0.06525443
1.323438,1.326006,1.325162,0.1936828,0.06366791
1.324437,1.327006,1.326092,0.1935548,0.06883924
1.325441,1.328006,1.327036,0.1931397,0.07306921
1.326439,1.329006,1.327979,0.1931289,0.07729284
1.327441,1.330006,1.328964,0.1928313,0.0783551
1.328455,1.331006,1.329874,0.1916744,0.08508512
1.329458,1.332006,1.330865,0.1913336,0.08567456
1.330456,1.333006,1.331808,0.1913331,0.08987605
1.331463,1.334006,1.333205,0.1906267,0.06004224
1.332454,1.335006,1.334215,0.1911983,0.05924718
1.333447,1.336006,1.335152,0.1915816,0.06392299
1.334457,1.337006,1.336108,0.1906715,0.06719199
1.335462,1.338006,1.337041,0.1901637,0.07216671
1.336463,1.339007,1.338022,0.1899683,0.07354616
1.337468,1.340007,1.338942,0.1894351,0.07945171
1.338477,1.341007,0.09278068,0.1886538,93.08127
1.339481,1.342007,1.34086,0.1882112,0.08546251
1.340485,1.343007,1.341811,0.1877604,0.08901152
1.341491,1.344007,1.342782,0.1871505,0.09114498
1.342494,1.345007,1.344187,0.1868341,0.06094267
1.34349,1.346007,1.345164,0.186961,0.06263327
1.344502,1.347007,1.346101,0.1859284,0.06726839
1.345524,1.348007,1.347086,0.1842252,0.06833275
1.346524,1.349007,1.348008,0.1840532,0.0740437
1.34752,1.350007,1.348981,0.1842525,0.07602864
1.34852,1.351007,1.349932,0.1840984,0.07956362
1.349518,1.352007,1.350867,0.1841121,0.08432779
1.350516,1.353007,1.351812,0.1841082,0.08830956
1.351522,1.354007,1.352804,0.1835584,0.08888704
1.352536,1.355007,1.354245,0.182376,0.0562788
1.353549,1.356007,1.355152,0.1813097,0.06305926
1.354553,1.357007,1.356121,0.1808774,0.06534953
1.355555,1.358007,1.357085,0.1805949,0.06794365
1.356559,1.359007,1.358011,0.1801726,0.07330585
1.357566,1.360008,1.358996,0.1795317,0.07435638
1.358565,1.361008,1.359927,0.1794523,0.07939943
1.359563,1.362008,1.36091,0.1795219,0.08059273
1.360568,1.363008,1.361855,0.1789878,0.08454803
1.361568,1.364008,1.362792,0.1788391,0.08911806
1.362572,1.365008,1.3642,0.1784636,0.05919385
1.363566,1.366008,1.365222,0.1787431,0.05750114
1.364557,1.367008,1.366128,0.17931,0.06436567
1.365559,1.368008,1.367094,0.1789785,0.06679341
1.366551,1.369008,1.368048,0.1794747,0.07013193
1.367541,1.370008,1.368993,0.1800485,0.07407466
1.368536,1.371008,1.369972,0.1803345,0.07556833
1.369534,1.372008,1.370888,0.1803508,0.08164746
1.370536,1.373008,1.371858,0.1800805,0.08374121
1.371528,1.374008,0.1073256,0.180496,92.18887
1.372509,1.375008,1.374255,0.1817259,0.05477526
1.373499,1.376008,1.375198,0.1823475,0.0588679
1.374497,1.377008,1.376121,0.1823882,0.06446093
1.375489,1.378008,1.377127,0.1828441,0.06399026
1.376487,1.379008,1.378074,0.1828412,0.06776475
1.377499,1.380008,1.378986,0.181819,0.07410798
1.378516,1.381009,1.379994,0.1804875,0.07346734
1.379524,1.382009,1.380906,0.1797962,0.0798059
1.380521,1.383009,1.381872,0.1798644,0.08218753
1.381513,1.384009,1.382826,0.1803546,0.08547873
1.382517,1.385009,1.383792,0.1799317,0.08786143
1.383529,1.386009,1.385212,0.178916,0.05749705
1.384532,1.387009,1.386178,0.1785464,0.05988789
1.385528,1.388009,1.387092,0.1787355,0.06605424
1.386521,1.389009,1.388054,0.1791132,0.06874444
1.387524,1.390009,1.389077,0.1788042,0.06706551
1.388538,1.391009,1.389984,0.1776558,0.07365046
1.389547,1.392009,1.390924,0.176903,0.07798224
1.390545,1.393009,1.391846,0.1769215,0.08350586
1.391543,1.394009,1.392866,0.1768887,0.08197509
1.39254,1.395009,1.39378,0.1770268,0.08809466
1.393539,1.396009,1.395255,0.1769683,0.05403663
1.394543,1.397009,1.396162,0.1765259,0.0606197
1.39554,1.398009,1.397135,0.1766469,0.06254609
1.396527,1.399009,1.398082,0.1774153,0.06626765
1.397519,1.400009,1.399065,0.1779101,0.06743795
1.398522,1.401009,1.399992,0.1775364,0.07263974
1.399524,1.402009,1.400922,0.1772652,0.07753653
1.400522,1.40301,1.401914,0.1773003,0.07810152
1.401523,1.40401,1.402857,0.1771146,0.08209592
1.402534,1.40501,1.403796,0.1762334,0.0863816
1.403538,1.40601,1.405287,0.1757943,0.05138852
1.404531,1.40701,0.1071709,0.1761439,92.38307
1.40553,1.40801,1.407105,0.1761119,0.06428621
1.406536,1.40901,1.408119,0.1755977,0.06322532
1.407543,1.41001,1.409052,0.1749743,0.06795727
1.408539,1.41101,1.410007,0.1750953,0.07105196
1.409538,1.41201,1.410957,0.175098,0.07458126
1.410541,1.41301,1.411929,0.1747631,0.07647732
1.411539,1.41401,1.412841,0.1747744,0.08266187
1.412539,1.41501,1.413847,0.174634,0.08218221
1.413541,1.41601,1.414753,0.1744013,0.08880018
1.414537,1.41701,1.416223,0.1745137,0.05554928
1.415533,1.41801,1.417164,0.1746681,0.05966306
1.416529,1.41901,1.418112,0.1748474,0.0633342
1.417529,1.42001,1.419061,0.1747243,0.06684906
1.418532,1.42101,1.420021,0.1744,0.06962913
1.419532,1.42201,1.420973,0.1742857,0.07298372
1.420542,1.42301,1.421945,0.1734512,0.07486757
1.421545,1.424011,1.42288,0.1731117,0.07939414
1.422541,1.425011,1.423825,0.1733248,0.08317819
1.423537,1.426011,1.424794,0.1734541,0.08534352
1.424533,1.427011,1.426207,0.1735915,0.0562961
1.425539,1.428011,1.427186,0.1730859,0.05774261
1.426545,1.429011,1.428133,0.1725477,0.0613894
1.427541,1.430011,1.429075,0.1726938,0.06546458
1.428546,1.431011,1.430028,0.1722649,0.06865937
1.429548,1.432011,1.430986,0.1719614,0.07155833
1.430539,1.433011,1.431965,0.1725069,0.07298914
1.431524,1.434011,1.432879,0.1734174,0.07894854
1.432512,1.435011,1.433837,0.174119,0.08183426
1.433506,1.436011,1.434811,0.1744543,0.08354548
1.434502,1.437011,1.436233,0.1745818,0.05412077
1.435508,1.438011,1.437193,0.1740873,0.05686852
1.436512,1.439011,1.43817,0.1736598,0.0584444
1.437513,1.440011,1.439069,0.1734564,0.06541558
1.438514,1.441011,0.09916364,0.1732864,93.11847
1.439523,1.442011,1.441006,0.1725297,0.06971456
1.440527,1.443011,1.44197,0.1721458,0.07216112
1.44152,1.444011,1.442905,0.1725384,0.07662686
1.442517,1.445011,1.443861,0.1726005,0.07963447
1.443519,1.446012,1.444827,0.172341,0.08192069
1.444512,1.447012,1.446222,0.1727079,0.0545788
1.445502,1.448012,1.447213,0.1732966,0.05513385
1.446504,1.449012,1.448159,0.1730372,0.05887197
1.447507,1.450012,1.4491,0.1727616,0.06290089
1.4485,1.451012,1.450064,0.1731026,0.06533043
1.449499,1.452012,1.45103,0.1730491,0.06761706
1.450505,1.453012,1.451954,0.1725526,0.07278024
1.451512,1.454012,1.45295,0.171901,0.07303353
1.452514,1.455012,1.45383,0.1717009,0.08120093
1.453508,1.456012,1.454861,0.171976,0.07902463
1.454518,1.457012,1.455784,0.1711871,0.0843049
1.455528,1.458012,1.457212,0.1703828,0.05486199
1.456524,1.459012,1.458155,0.1705275,0.05872173
1.457514,1.460012,1.459117,0.1711374,0.06128613
1.458504,1.461012,1.460067,0.1716485,0.06470375
1.459506,1.462012,1.461064,0.1714414,0.06483071
