predicted_velocity,real_velocity,measured_velocity,predicted_error,measured_error,accepted_rays
0.06708421,0.06796913,0,1.301944,100,0
0.06746338,0.06834498,0,1.289923,100,0
0.06784084,0.06871989,0,1.279188,100,0
0.06821962,0.06909387,0,1.265298,100,0
0.0685961,0.06946691,0,1.253559,100,0
0.06897362,0.06983902,0,1.239135,100,0
0.06934763,0.0702102,0,1.228562,100,0
0.06972446,0.07058045,0,1.212796,100,0
0.07009704,0.07094978,0,1.201894,100,0
0.07046598,0.07131818,0,1.194923,100,0
0.07083701,0.07168566,0,1.18385,100,0
0.07119923,0.07205222,0,1.183846,100,0
0.07156164,0.07241786,0,1.182334,100,0
0.07193314,0.07278259,0,1.167103,100,0
0.07229786,0.07314641,0,1.160066,100,0
0.07265428,0.07350932,0,1.163177,100,0
0.07301335,0.07387132,0,1.161441,100,0
0.07337473,0.07423242,0,1.15542,100,0
0.07373235,0.07459262,0,1.153286,100,0
0.07408971,0.07495192,0,1.150352,100,0
0.07444465,0.07531031,0,1.149458,100,0
0.07479762,0.07566781,0,1.150024,100,0
0.07515445,0.07602442,0,1.144336,100,0
0.07551809,0.07638013,0,1.128618,100,0
0.07587732,0.07673496,0,1.11767,100,0
0.07622375,0.0770889,0,1.122281,100,0
0.07656682,0.07744195,0,1.130047,100,0
0.07690779,0.07779413,0,1.139335,100,0
0.07725403,0.07814541,0,1.140668,100,0
0.07760688,0.07849583,0,1.132482,100,0
0.07796288,0.07884537,0,1.119269,100,0
0.07831756,0.07919403,0,1.106739,100,0
0.07866485,0.07954182,0,1.102537,100,0
0.07900681,0.07988875,0,1.103951,100,0
0.07934625,0.0802348,0,1.107436,100,0
0.0796883,0.08058,0,1.106603,100,0
0.08004447,0.08092432,0,1.087255,100,0
0.08039825,0.08126779,0,1.069972,100,0
0.08075119,0.0816104,0,1.052817,100,0
0.08110381,0.08195215,0,1.035163,100,0
0.08145141,0.08229304,0,1.022726,100,0
0.08179557,0.08263309,0,1.013531,100,0
0.08213143,0.08297228,0,1.013411,100,0
0.08246744,0.08331063,0,1.012103,100,0
0.0828078,0.08364812,0,1.004591,100,0
0.08315007,0.08398478,0,0.9938747,100,0
0.08348344,0.08432059,0,0.9928236,100,0
0.08381476,0.08465557,0,0.9932076,100,0
0.08414425,0.0849897,0,0.994773,100,0
0.08447928,0.08530469,0,0.9676051,100,0
0.08481558,0.0856189,0,0.938244,100,0
0.08513448,0.08593231,0,0.9284406,100,0
0.08544555,0.08624495,0,0.9268892,100,0
0.08576042,0.0865568,0,0.9200636,100,0
0.08607593,0.08686788,0,0.9116656,100,0
0.08638624,0.08717817,0,0.9084036,100,0
0.0867006,0.08748769,0,0.8996543,100,0
0.08702058,0.08779643,0,0.8836935,100,0
0.08733293,0.08810441,0,0.8756489,100,0
0.08763779,0.08841161,0,0.8752524,100,0
0.08794595,0.08871805,0,0.8702809,100,0
0.08825485,0.08902372,0,0.8636605,100,0
0.08855719,0.08932862,0,0.8635901,100,0
0.08886268,0.08963277,0,0.8591634,100,0
0.08917882,0.08993615,0,0.8420742,100,0
0.08949263,0.09023878,0,0.8268654,100,0
0.08979671,0.09054065,0,0.8216563,100,0
0.09010385,0.09084176,0,0.8123059,100,0
0.09041423,0.09114213,0,0.7986339,100,0
0.09071849,0.09144174,0,0.7909411,100,0
0.09100898,0.0917406,0,0.7974927,100,0
0.0912956,0.09203871,0,0.8073922,100,0
0.09159435,0.09233608,0,0.8032994,100,0
0.09189622,0.0926327,0,0.7950566,100,0
0.09219319,0.09292859,0,0.7913626,100,0
0.09248994,0.09322374,0,0.7871308,100,0
0.09279271,0.09351815,0,0.7757139,100,0
0.09309363,0.09381182,0,0.7655579,100,0
0.09338934,0.09410475,0,0.7602296,100,0
0.09368118,0.09439696,0,0.7582631,100,0
0.09397092,0.09468843,0,0.7577544,100,0
0.09426206,0.09497917,0,0.755027,100,0
0.09455827,0.09523429,0,0.7098504,100,0
0.09484909,0.09548876,0,0.6698977,100,0
0.09511323,0.09574261,0,0.6573671,100,0
0.09536082,0.09599581,0,0.6614852,100,0
0.09561118,0.09624839,0,0.6620484,100,0
0.09586307,0.09650033,0,0.6603662,100,0
0.09612171,0.09675164,0,0.6510735,100,0
0.09638198,0.09700232,0,0.6395057,100,0
0.09663343,0.09725238,0,0.6364287,100,0
0.09688625,0.09750181,0,0.6313314,100,0
0.0971421,0.09775061,0,0.622514,100,0
0.09740055,0.0979988,0,0.6104685,100,0
0.09765924,0.09824637,0,0.597608,100,0
0.09791526,0.09849331,0,0.5868884,100,0
0.09816703,0.09873964,0,0.5799159,100,0
0.0984171,0.09898535,0,0.5740807,100,0
0.09866251,0.09923045,0,0.5723399,100,0
0.09890523,0.09947493,0,0.5727083,100,0
0.09914893,0.0997188,0,0.5714796,100,0
0.09938481,0.09996206,0,0.5774677,100,0
0.09961854,0.1002047,0,0.5849843,100,0
0.09985983,0.1004468,0,0.5843238,100,0
0.1001128,0.1006882,0,0.5714532,100,0
0.1003631,0.1009291,0,0.5607513,100,0
0.1006074,0.1011693,0,0.5554282,100,0
0.1008527,0.1014089,0,0.5484658,100,0
0.1011009,0.101648,0,0.5381604,100,0
0.1013505,0.1018864,0,0.5260271,100,0
0.1015975,0.1021243,0,0.5158356,100,0
0.1018429,0.1023615,0,0.5066044,100,0
0.1020879,0.1025982,0,0.4973533,100,0
0.1023271,0.1028342,0,0.4931469,100,0
0.1025646,0.1030697,0,0.4900468,100,0
0.1028034,0.1033046,0,0.4851245,100,0
0.1030298,0.1035017,0,0.4559033,100,0
0.1032487,0.1036983,0,0.4335705,100,0
0.1034597,0.1038944,0,0.418474,100,0
0.1036611,0.1040901,0,0.4120615,100,0
0.1038573,0.1042852,0,0.4103045,100,0
0.1040535,0.1044799,0,0.4080995,100,0
0.1042471,0.104674,0,0.4078835,100,0
0.1044375,0.1048677,0,0.4102775,100,0
0.1046406,0.1050609,0,0.4000273,100,0
0.1048448,0.1052536,0,0.3883937,100,0
0.1050352,0.1054459,0,0.389445,100,0
0.1052281,0.1056376,0,0.3876308,100,0
0.1054238,0.1058289,0,0.3827483,100,0
0.1056128,0.1060197,0,0.3838234,100,0
0.1058042,0.10621,0,0.3820273,100,0
0.1059952,0.1063998,0,0.3802883,100,0
0.1061842,0.1065892,0,0.3800181,100,0
0.1063842,0.1067781,0,0.3688584,100,0
0.1065917,0.1069665,0,0.3504401,100,0
0.1067872,0.1071545,0,0.3428028,100,0
0.1069642,0.107342,0,0.3519561,100,0
0.1071515,0.107529,0,0.3509975,100,0
0.1073443,0.1077155,0,0.3445933,100,0
0.1075316,0.1079016,0,0.3428666,100,0
0.1077262,0.1080872,0,0.3339579,100,0
0.1079238,0.1082724,0,0.3219019,100,0
0.1081159,0.108457,0,0.3145047,100,0
0.1083097,0.1086413,0,0.3051932,100,0
0.1085007,0.108825,0,0.2980231,100,0
0.1086842,0.1090083,0,0.2973238,100,0
0.1088671,0.1091912,0,0.2968191,100,0
0.109053,0.1093736,0,0.2931224,100,0
0.1092448,0.1095555,0,0.2836383,100,0
0.1094313,0.1097072,0,0.2515101,100,0
0.1096156,0.1098586,0,0.2211602,100,0
0.1097825,0.1100095,0,0.2064106,100,0
0.1099308,0.1101601,0,0.2081913,100,0
0.1100874,0.1103103,0,0.2021397,100,0
0.1102343,0.1104602,0,0.2044556,100,0
0.1103736,0.1106097,0,0.2134345,100,0
0.1105195,0.1107587,0,0.2159792,100,0
0.1106636,0.1109075,0,0.2199084,100,0
0.1108153,0.1110558,0,0.2165554,100,0
0.1109694,0.1112038,0,0.2107197,100,0
0.1111223,0.1113514,0,0.2057098,100,0
0.1112736,0.1114986,0,0.2017629,100,0
0.1114286,0.1116455,0,0.1942768,100,0
0.1115681,0.111792,0,0.2002737,100,0
0.1117033,0.1119381,0,0.2097433,100,0
0.1118564,0.1120839,0,0.2029827,100,0
0.1120076,0.1122293,0,0.1975548,100,0
0.1121504,0.1123743,0,0.1992889,100,0
0.112297,0.112519,0,0.1972978,100,0
0.1124469,0.1126633,0,0.1920786,100,0
0.1125845,0.1128073,0,0.1974607,100,0
0.112725,0.1129509,0,0.1999867,100,0
0.112865,0.1130941,0,0.2025662,100,0
0.1130059,0.113237,0,0.2040542,100,0
0.1131482,0.1133795,0,0.2040014,100,0
0.1132867,0.1135217,0,0.2069881,100,0
0.1134301,0.1136635,0,0.2053075,100,0
0.113568,0.1138049,0,0.2081686,100,0
0.1137111,0.113946,0,0.2062238,100,0
0.1138624,0.1140868,0,0.1966567,100,0
0.1140082,0.1142272,0,0.1917187,100,0
0.1141444,0.1143672,0,0.1948325,100,0
0.1142753,0.1144783,0,0.1773379,100,0
0.1144066,0.1145891,0,0.1592859,100,0
0.114539,0.1146997,0,0.140022,100,0
0.114666,0.1148099,0,0.1253705,100,0
0.1147855,0.1149199,0,0.1169779,100,0
0.1149058,0.1150296,0,0.1076105,100,0
0.1150272,0.115139,0,0.09711592,100,0
0.1151494,0.1152482,0,0.08573637,100,0
0.1152616,0.1153571,0,0.08272319,100,0
0.1153765,0.1154657,0,0.07725097,100,0
0.1155004,0.115574,0,0.06364717,100,0
0.1156157,0.1156821,0,0.05741765,100,0
0.1157238,0.1157899,0,0.05709394,100,0
0.115828,0.1158974,0,0.05988241,100,0
0.1159377,0.1160047,0,0.05769472,100,0
0.1160586,0.1161116,0,0.04564226,100,0
0.1161713,0.1162184,0,0.04051014,100,0
0.116276,0.1163248,0,0.04200385,100,0
0.1163781,0.116431,0,0.04546587,100,0
0.1164781,0.1165369,0,0.0504497,100,0
0.1165821,0.1166426,0,0.05185396,100,0
0.1166941,0.116748,0,0.04614653,100,0
0.1168065,0.1168531,0,0.03988839,100,0
0.11691,0.116958,0,0.04105024,100,0
0.1170155,0.1170626,0,0.04024981,100,0
0.1171191,0.117167,0,0.04083714,100,0
0.1172198,0.117271,0,0.04372341,100,0
0.1173204,0.1173749,0,0.04638885,100,0
0.1174181,0.1174784,0,0.05138991,100,0
0.117525,0.1175817,0,0.04827155,100,0
0.1176363,0.1176848,0,0.04116393,100,0
0.1177374,0.1177876,0,0.04258918,100,0
0.1178382,0.1178901,0,0.04401204,100,0
0.1179404,0.1179924,0,0.04403704,100,0
0.118048,0.1180944,0,0.03930509,100,0
0.1181583,0.1181962,0,0.03202845,100,0
0.1182579,0.1182977,0,0.03363219,100,0
0.1183596,0.1183989,0,0.03319439,100,0
0.1184648,0.1185,0,0.02963886,100,0
0.11856,0.1186007,0,0.03431267,100,0
0.1186533,0.1187012,0,0.04035324,100,0
0.1187487,0.1188015,0,0.04441445,100,0
0.1188496,0.1189015,0,0.04364395,100,0
0.1189655,0.1190012,0,0.03000237,100,0
0.1190763,0.1191007,0,0.02046864,100,0
0.119172,0.1192,0,0.02345809,100,0
0.1192708,0.119299,0,0.02363847,100,0
0.1193752,0.1193977,0,0.01882649,100,0
0.1194774,0.1194962,0,0.01573712,100,0
0.119573,0.1195945,0,0.0179794,100,0
0.1196718,0.1196925,0,0.01727373,100,0
0.1197798,0.1197903,0,0.008775977,100,0
0.1198882,0.1198878,0,0.0002858728,100,0
0.1199814,0.1199851,0,0.003104794,100,0
0.1200704,0.1200821,0,0.009821834,100,0
0.120155,0.1201789,0,0.01994402,100,0
0.1202369,0.1202755,0,0.03205703,100,0
0.1203352,0.1203718,0,0.03038494,100,0
0.1204361,0.1204679,0,0.02639013,100,0
0.1205391,0.1205637,0,0.02041183,100,0
0.1206411,0.1206593,0,0.01508526,100,0
0.1207404,0.1207547,0,0.01182175,100,0
0.1208396,0.1208498,0,0.008409276,100,0
0.1209436,0.1209447,0,0.0008747657,100,0
0.1210464,0.1210393,0,0.005890818,100,0
0.1211384,0.1211337,0,0.003838041,100,0
0.1212315,0.1212279,0,0.00297463,100,0
0.1213294,0.1212921,0,0.03075024,100,0
0.1214276,0.1213561,0,0.0589079,100,0
0.1215004,0.1214199,0,0.06626492,100,0
0.1215571,0.1214836,0,0.06047129,100,0
0.1216138,0.1215472,0,0.05484319,100,0
0.1216684,0.1216106,0,0.04754234,100,0
0.1217356,0.1216738,0,0.05076917,100,0
0.1218041,0.1217368,0,0.05521676,100,0
0.1218661,0.1217997,0,0.05444196,100,0
0.1219294,0.1218625,0,0.05489082,100,0
0.1219954,0.1219251,0,0.05765526,100,0
0.122057,0.1219875,0,0.05696002,100,0
0.1221268,0.1220498,0,0.06309044,100,0
0.1222069,0.1221119,0,0.0777811,100,0
0.1222753,0.1221739,0,0.08296793,100,0
0.1223354,0.1222357,0,0.08154844,100,0
0.1223936,0.1222974,0,0.07870492,100,0
0.1224669,0.1223589,0,0.08826182,100,0
0.1225396,0.1224202,0,0.09748059,100,0
0.122595,0.1224814,0,0.09269928,100,0
0.1226596,0.1225425,0,0.09561406,100,0
0.1227243,0.1226034,0,0.09867191,100,0
0.1227796,0.1226641,0,0.09412832,100,0
0.1228375,0.1227247,0,0.09194487,100,0
0.1228996,0.1227851,0,0.0932649,100,0
0.122966,0.1228454,0,0.09817424,100,0
0.1230245,0.1229055,0,0.09675619,100,0
0.1230779,0.1229655,0,0.09135882,100,0
0.1231321,0.1230254,0,0.0867299,100,0
0.1231839,0.123085,0,0.08028356,100,0
0.1232255,0.1231446,0,0.06566964,100,0
0.1232704,0.123204,0,0.05390007,100,0
0.1233315,0.1232632,0,0.05538528,100,0
0.1233972,0.1232977,0,0.08068894,100,0
0.1234558,0.1233321,0,0.1002999,100,0
0.1234949,0.1233664,0,0.1041795,100,0
0.12353,0.1234006,0,0.1047966,100,0
0.1235642,0.1234348,0,0.1048763,100,0
0.1235932,0.1234688,0,0.1007319,100,0
0.1236101,0.1235028,0,0.08690739,100,0
0.1236277,0.1235367,0,0.07363933,100,0
0.1236585,0.1235705,0,0.07123153,100,0
0.1236919,0.1236042,0,0.07095291,100,0
0.1237229,0.1236378,0,0.06877023,100,0
0.1237574,0.1236714,0,0.06954078,100,0
0.1237961,0.1237049,0,0.07377411,100,0
0.1238353,0.1237382,0,0.0784267,100,0
0.1238694,0.1237715,0,0.07910989,100,0
0.1238999,0.1238047,0,0.07681988,100,0
0.1239247,0.1238379,0,0.07014519,100,0
0.1239498,0.1238709,0,0.06363651,100,0
0.123988,0.1239039,0,0.06790098,100,0
0.1240285,0.1239368,0,0.0740208,100,0
0.1240589,0.1239696,0,0.07207801,100,0
0.1240883,0.1240023,0,0.06932516,100,0
0.1241223,0.124035,0,0.07040616,100,0
0.1241484,0.1240675,0,0.06521115,100,0
0.1241801,0.1241,0,0.06455169,100,0
0.1242125,0.1241324,0,0.06450483,100,0
0.1242352,0.1241647,0,0.05677732,100,0
0.1242708,0.1241969,0,0.05948014,100,0
0.1243122,0.1242291,0,0.06691358,100,0
0.1243525,0.1242612,0,0.07347382,100,0
0.124391,0.1242931,0,0.07872994,100,0
0.1244249,0.1243251,0,0.08030982,100,0
0.124464,0.1243569,0,0.08613078,100,0
0.124495,0.1243886,0,0.08549184,100,0
0.124519,0.1243969,0,0.09821958,100,0
0.1245485,0.124405,0,0.1153176,100,0
0.1245714,0.1244132,0,0.1271315,100,0
0.1245824,0.1244214,0,0.1294585,100,0
0.1245915,0.1244295,0,0.1301806,100,0
0.1246013,0.1244376,0,0.1315672,100,0
0.1246059,0.1244457,0,0.1287687,100,0
0.1246092,0.1244538,0,0.1249169,100,0
0.1246167,0.1244618,0,0.1244719,100,0
0.1246253,0.1244698,0,0.1249188,100,0
0.1246262,0.1244778,0,0.1192066,100,0
0.1246386,0.1244858,0,0.1226942,100,0
0.1246592,0.1244938,0,0.1328424,100,0
0.1246757,0.1245018,0,0.1397039,100,0
0.124684,0.1245097,0,0.1400181,100,0
0.1246936,0.1245176,0,0.1413136,100,0
0.1247077,0.1245255,0,0.1463126,100,0
0.1247144,0.1245334,0,0.1453401,100,0
0.124726,0.1245412,0,0.1483401,100,0
0.1247341,0.124549,0,0.148612,100,0
0.1247351,0.1245568,0,0.1430816,100,0
0.1247343,0.1245646,0,0.136218,100,0
0.1247329,0.1245724,0,0.128853,100,0
0.1247342,0.1245802,0,0.1236299,100,0
0.1247369,0.1245879,0,0.1196036,100,0
0.1247413,0.1245956,0,0.1169591,100,0
0.1247575,0.1246033,0,0.1237744,100,0
0.1247755,0.124611,0,0.1320179,100,0
0.1247836,0.1246186,0,0.1323446,100,0
0.1247828,0.1246263,0,0.125587,100,0
0.12479,0.1246339,0,0.1252206,100,0
0.1248028,0.1246415,0,0.1294511,100,0
0.1248127,0.1246491,0,0.1312483,100,0
0.1248183,0.1246176,0,0.1610498,100,0
0.1248258,0.1245862,0,0.1923552,100,0
0.1248236,0.1245548,0,0.2157803,100,0
0.1248024,0.1245236,0,0.2239238,100,0
0.1247739,0.1244924,0,0.2260925,100,0
0.1247443,0.1244613,0,0.2273523,100,0
0.1247258,0.1244303,0,0.2375343,100,0
0.1247082,0.1243993,0,0.2482961,100,0
0.1246836,0.1243685,0,0.25336,100,0
0.124662,0.1243377,0,0.2608591,100,0
0.124636,0.124307,0,0.2647415,100,0
0.1245926,0.1242763,0,0.2545371,100,0
0.1245414,0.1242458,0,0.237977,100,0
0.1244998,0.1242153,0,0.2290922,100,0
0.1244642,0.1241849,0,0.2249666,100,0
0.1244223,0.1241545,0,0.2156839,100,0
0.1243918,0.1241243,0,0.2155264,100,0
0.1243729,0.1240941,0,0.2246748,100,0
0.1243542,0.124064,0,0.2339056,100,0
0.124328,0.124034,0,0.2370378,100,0
0.1242942,0.124004,0,0.2340068,100,0
0.1242617,0.1239741,0,0.2319537,100,0
0.1242344,0.1239443,0,0.2340413,100,0
0.1242039,0.1239146,0,0.23343,100,0
0.1241723,0.1238849,0,0.2319463,100,0
0.1241422,0.1238554,0,0.2315866,100,0
0.1241126,0.1238259,0,0.2315516,100,0
0.124093,0.1237964,0,0.2396111,100,0
0.1240719,0.1237671,0,0.2463319,100,0
0.1240393,0.1237378,0,0.2436505,100,0
0.1239995,0.1237086,0,0.235192,100,0
0.1239699,0.1236794,0,0.2348378,100,0
0.1239458,0.1236503,0,0.2389241,100,0
0.1239183,0.1236214,0,0.2402337,100,0
0.1238875,0.1235924,0,0.2387768,100,0
0.1238511,0.1235636,0,0.2326943,100,0
0.1238233,0.1235348,0,0.2335567,100,0
0.1238014,0.1235061,0,0.2391428,100,0
0.12377,0.1234775,0,0.2369355,100,0
0.1237337,0.1234489,0,0.2306774,100,0
0.1237031,0.1234204,0,0.2290886,100,0
0.1236821,0.123392,0,0.2350889,100,0
0.1236511,0.1233636,0,0.2330231,100,0
0.1236179,0.1233353,0,0.2291318,100,0
0.1235993,0.1233071,0,0.2369727,100,0
0.1235779,0.123279,0,0.2424601,100,0
0.1235561,0.1232509,0,0.2476234,100,0
0.1235348,0.1232229,0,0.2530852,100,0
0.1235129,0.123195,0,0.2580654,100,0
0.1234806,0.1231671,0,0.2545306,100,0
0.1234486,0.1231394,0,0.2511211,100,0
0.1234308,0.1231116,0,0.2592508,100,0
0.123409,0.123084,0,0.2640609,100,0
0.1233902,0.1230564,0,0.2712221,100,0
0.1233616,0.1230289,0,0.2703925,100,0
0.1233288,0.1230015,0,0.266134,100,0
0.1233102,0.1229741,0,0.2733061,100,0
0.123293,0.1229468,0,0.2815902,100,0
0.1232708,0.1229195,0,0.2857562,100,0
0.1232374,0.1228924,0,0.2807752,100,0
0.1231993,0.1228653,0,0.2718381,100,0
0.1231697,0.1228383,0,0.2698357,100,0
0.1231401,0.1228113,0,0.267717,100,0
0.1231001,0.1227844,0,0.257102,100,0
0.1230644,0.1227576,0,0.2499174,100,0
0.1230284,0.1227308,0,0.2425232,100,0
0.1229965,0.1227041,0,0.2383135,100,0
0.1229754,0.1226429,0,0.2710977,100,0
0.1229499,0.1225819,0,0.3002371,100,0
0.1228972,0.122521,0,0.3070633,100,0
0.1228261,0.1224603,0,0.2987282,100,0
0.1227618,0.1223997,0,0.2957899,100,0
0.1226993,0.1223393,0,0.2942734,100,0
0.1226397,0.1222791,0,0.2949241,100,0
0.1225811,0.1222189,0,0.2962823,100,0
0.1225267,0.122159,0,0.3010082,100,0
0.1224709,0.1220992,0,0.3044629,100,0
0.1224138,0.1220395,0,0.3067058,100,0
0.1223641,0.12198,0,0.3149059,100,0
0.1223125,0.1219206,0,0.3214085,100,0
0.1222539,0.1218614,0,0.3221028,100,0
0.1221918,0.1218023,0,0.3197265,100,0
0.1221323,0.1217434,0,0.3194101,100,0
0.1220718,0.1216846,0,0.3181867,100,0
