timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
26.52165,-0.008755478,-0.04376668,-0.01088045,-0.004617486,-0.00518937,0.00150591
26.56513,0.005438719,-0.02292208,-0.006112673,0.004165937,-0.01479494,-0.0001492833
26.60861,-0.004357995,0.007895043,-0.01146933,-0.00467354,-0.001237068,-0.001137141
26.65209,-0.003585724,0.002508407,0.02237235,-0.0009222688,0.006713215,0.00138487
26.69557,-0.03330306,-0.0134276,0.01552246,-0.005810041,0.006238936,0.005126602
26.73904,0.0152431,-0.0005232824,-0.03072509,-0.00972902,0.0007324951,-0.001382461
26.78252,0.01522049,-0.04266895,0.03374793,0.003281912,0.0004574123,0.007081897
26.826,-0.01562527,-0.006840525,0.008525404,0.001859708,0.01112578,-0.007347966
26.86948,-0.01624645,-0.0001566332,-0.05349291,0.00345662,-0.003200948,-0.0006789241
26.91296,0.003825757,-0.004533204,-0.01892228,-0.004485347,0.006331423,0.0004032517
26.95643,0.0120803,0.007857707,-0.01709271,-0.00650503,0.002039412,-0.004579545
26.99991,-0.002902072,0.04231564,0.007210152,0.0009434943,-0.006812111,0.00546372
27.04339,0.0001330662,-0.01543956,0.008343845,0.001447972,0.0005066321,-0.0004219122
27.08687,-0.003770073,-0.004542818,-0.0267027,-0.005531813,0.003898325,-0.001191725
27.13035,0.01728779,0.0292259,-0.00342604,-0.00262297,-0.01392185,-0.001801754
27.17382,0.006247596,0.00398246,-0.0242228,-0.003421682,-0.001457737,0.002204812
27.2173,-0.00100926,-0.04443166,-0.01520347,0.008782223,0.003343523,-0.0004246643
27.26078,-0.002951187,0.003621762,0.00938294,0.001679605,0.007265604,0.005532671
27.30426,-0.02219866,-0.03290525,0.0004436134,-0.003977541,0.0118421,-0.002272693
27.34774,0.02119338,-0.009691619,-0.02386076,0.006228439,-0.0008191296,0.0007815713
27.39121,-0.0119594,0.007784027,-0.02076644,-0.000678102,0.001714637,-0.0005664923
27.43469,-0.01250092,-0.002070926,0.01143361,0.001802993,-0.004324863,-0.004542917
27.47817,0.004250673,-0.01740149,-0.003680643,0.001698521,0.002934335,0.003963172
27.52165,0.01165835,-0.01047448,0.01308613,0.0006659391,-0.009313554,-0.002435547
27.56513,-0.02198035,-0.004334031,-0.0007525152,0.006527296,-0.0005685541,-0.008537937
27.6086,0.04589594,-0.02384869,-0.01773754,0.0004582879,0.001749406,0.003001437
27.65208,-0.01120375,-0.02628881,0.03748398,-0.003964867,-0.005153059,-0.002328238
27.69556,0.01111827,-0.03442204,8.061992E-05,0.00976982,0.003734594,0.002770849
27.73904,0.008167633,-0.005525316,0.008414384,0.004543733,0.01174647,-0.003401504
27.78252,-0.03552192,-0.002123861,0.007534017,0.002062467,0.003093224,-0.006412506
27.82599,0.007591053,0.01313672,0.0415676,-0.002161368,0.0007214052,0.003747974
27.86947,-0.0003266296,0.01532435,0.03630052,0.002422479,0.007393894,0.00390903
27.91295,-0.005566192,0.00699536,-0.007056053,0.006930386,0.003187604,-0.007397328
27.95643,0.007330084,0.008156319,0.007437135,-0.001827504,0.005707033,-0.003129239
27.99991,0.06027502,-0.0002476449,-0.002298693,-0.007699504,-0.00595798,0.007601726
28.04338,-0.02383888,0.01751016,0.01184295,-0.004022119,0.006041485,-0.00667558
28.08686,0.005216065,0.005631168,0.003805689,0.001395864,-0.005784326,-0.01038723
28.13034,-0.03785711,-0.01743346,0.001410596,-0.01242663,-0.009042551,0.001954195
28.17382,-0.02615709,0.004215661,-0.01406774,-0.001886294,0.004657252,0.004857969
28.2173,0.01884682,0.000870813,0.03126001,-0.006352498,-0.0131347,-0.002440361
28.26077,0.009687011,0.01673522,-0.004616367,0.005237851,0.0067148,-0.003813209
28.30425,0.03025489,0.004078516,0.01910554,-0.003359263,0.007217948,-0.006048113
28.34773,0.01491521,-0.02612518,0.01091307,-0.005792596,-0.001123927,0.001375405
28.39121,0.003639132,0.002039349,0.005311953,0.01454929,0.00493713,0.00551602
28.43469,0.001900084,0.009118101,-0.008446631,-0.001195105,8.962562E-05,0.00425566
28.47816,0.01269761,-0.0458549,-0.03731999,0.004381158,-0.0007738798,-0.003067917
28.52164,0.02335416,-0.01046556,0.006350896,-0.002999202,0.004793306,0.006246693
28.56512,-0.009727918,-0.04328828,0.008491054,0.004072459,-0.002812928,-0.001760178
28.6086,0.005382779,-0.01490133,0.005716574,0.003229743,0.003483624,-0.00677877
28.65208,0.004394004,0.0003020715,-0.01657192,-0.004913645,0.002848465,0.000281518
28.69555,-0.03827585,-0.001448813,-0.0218725,0.003636668,0.002829949,0.0002038757
28.73903,0.02646606,-0.005929299,0.01246671,-0.004333776,0.001208014,0.006699161
28.78251,-0.008652199,0.02081901,-0.0009296056,-0.000448697,0.004809082,0.01052446
28.82599,-0.04199549,0.04156194,-0.0003462903,-0.01977211,0.01504837,-0.007490281
28.86947,-0.00766004,-0.03206594,-0.001843514,-0.004890208,0.004638958,-0.002061126
28.91294,-0.02872092,-0.01812568,-0.0009078794,0.005755825,-0.0002425668,-0.005541758
28.95642,-0.01641284,0.02689217,-0.005661705,-0.003968793,0.003480684,0.001405285
28.9999,0.002515026,-0.005185244,-0.03279724,-0.006188842,-0.0007833514,0.007408454
29.04338,-0.02624885,-0.01553441,0.04844187,0.002613245,-0.002949393,-0.004780248
29.08686,-0.006674916,-0.01583017,-0.02366445,0.008604923,-0.003552318,-0.00187472
29.13033,-0.008786531,0.00440571,0.01518689,0.005638531,-0.00230827,-0.00714355
29.17381,0.003123646,-0.01086161,0.002598277,-0.000176009,0.002970169,0.01064672
29.21729,-0.00854986,0.01834858,-0.0003284239,0.005283924,-0.005814412,0.008635398
29.26077,-0.009386829,0.006927757,-6.505871E-05,-0.002308326,-0.001863493,0.008788921
29.30425,-0.04528762,-0.03352565,0.0004581381,3.709488E-05,0.005005371,-0.005571901
29.34772,0.006525267,0.01039629,-0.01086242,-0.0003015738,-0.005848677,0.005975381
29.3912,-0.006204935,-0.02213116,-0.008669556,0.007413371,-0.000199561,-0.0003978916
29.43468,0.02510661,0.01807176,0.009048694,-0.005504077,-0.005161433,0.001167082
29.47816,0.02361607,-0.02612723,0.03118711,0.001776574,0.004187134,0.005164798
29.52164,-0.002452843,0.02279407,-0.01138748,-0.01144641,0.004992943,0.001451271
29.56511,-0.01183194,0.008467701,-0.002808981,-0.001195774,-0.007768405,-0.01576994
29.60859,-0.04220117,0.03332645,-0.01848155,0.0001433449,0.003438409,-0.007682268
29.65207,0.009887356,0.02782985,0.005614205,0.003187821,0.004160735,-0.001746904
29.69555,0.003679502,0.005249504,-0.03101764,0.001712765,-0.006508325,0.006809782
29.73903,-0.01968873,-0.0040852,0.01490571,-0.006011495,-0.001183726,-0.003433468
29.78251,-0.01482983,0.04069338,0.002609308,-0.000736829,-0.004595945,0.004521647
29.82598,-0.04522792,0.01856622,-0.002188749,-0.002118442,-0.0007224365,0.0004426193
29.86946,0.01402114,0.03063689,0.006551961,-0.003334482,-0.003234517,-0.007693009
29.91294,-0.001106763,0.01935533,-0.003267686,-0.006503899,-0.0029738,-0.0003606274
29.95642,0.003367012,0.02278413,-0.009257111,0.004661444,0.00544708,0.003577845
29.9999,-0.02197542,0.007684963,0.00360989,0.001056564,-0.003144021,-0.002182538
30.04337,0.05776037,-0.004945488,0.008931799,0.001199777,-0.001196408,-0.002502639
30.08685,-0.01356251,-0.007944954,-0.005529162,0.00656186,0.002503439,0.002469969
30.13033,-0.0298576,0.002663739,-0.02067669,-0.001697353,-0.005009754,0.006207395
30.17381,0.02260867,-0.03433891,-0.01605037,0.0007541713,-0.005975249,-0.003926289
30.21729,0.01681548,-0.007032117,-0.004766829,0.002135236,-0.005244276,-0.003895804
30.26076,0.008872162,-0.009974419,-0.03123262,0.001997353,0.00358783,0.002051288
30.30424,0.01471102,0.0166825,0.04229949,-0.004178752,0.001951222,-0.003183152
30.34772,-6.863177E-05,0.01210493,0.01780177,0.000637423,0.0003666169,-0.008494047
30.3912,0.003421126,0.02360398,0.008535855,-0.007404963,-0.007941757,-0.003576006
30.43468,0.007864866,-0.007594509,-0.002049047,-0.006477623,0.004386588,-0.006091411
30.47815,-0.02053057,0.04112288,-0.02959967,0.002914958,-0.004331767,-0.004092881
30.52163,-0.007276268,-0.01236115,-0.004625913,-0.002303865,0.005281501,0.004783634
30.56511,0.01125997,-0.01438882,-0.01441452,0.001937098,0.006859035,-0.003326196
30.60859,-0.006196273,-0.006948986,-0.01765256,0.001889202,0.001002919,0.001370908
30.65207,-0.002574581,0.001132655,-0.03342737,-0.004664612,0.006308555,-0.0008418271
30.69554,-0.006996237,-0.01683842,-0.01427518,0.0005711683,0.00936855,-0.007736068
30.73902,0.009149389,0.01819224,0.02618912,5.78757E-05,0.004434993,-0.01083957
30.7825,-0.01786651,-0.01040906,0.006586194,-0.007025482,0.006853994,0.007893088
30.82598,-0.01552816,-0.008496674,0.005096307,-0.007326996,-0.001561126,0.005915612
30.86946,-0.01398446,0.01477883,0.04380583,-0.008147256,0.001551376,-0.002527556
30.91293,0.001466408,0.00115603,-0.03289282,0.005639832,-0.004824228,-0.01284532
30.95641,-0.02068327,0.004377628,-0.01188404,-0.001443041,0.003339109,-0.002916869
30.99989,-0.007662483,-0.02817366,0.001667225,0.001789459,-0.002441069,0.002799124
31.04337,0.02423311,0.006319385,0.001220684,-0.007781223,0.002369574,0.00140042
31.08685,0.02827821,-0.0275101,-0.0243051,-0.0009021445,-0.003764381,0.01385811
31.13032,0.01969004,-0.0005465529,0.009021499,-0.003766453,-0.01018604,0.00218944
31.1738,-0.01246599,-0.0162494,0.02797443,0.002997928,0.00469582,0.001784312
31.21728,-0.001832058,-0.01815351,0.006280682,-0.01271502,0.001834458,0.003347059
31.26076,-0.03825361,-0.02573569,-0.02499182,0.007929604,0.009858505,-0.00433765
31.30424,-0.0153052,0.01742988,0.02607715,-0.003251024,-0.002089223,0.005571248
31.34771,-0.002574244,0.01880129,0.01363629,0.002646854,-0.003337283,-0.0005165705
31.39119,0.007224909,-0.002889648,0.02490915,0.0004325915,-0.005227305,0.0006236335
31.43467,0.003534823,-0.02482321,0.03511477,0.001408008,-7.609102E-05,0.004806537
31.47815,0.002418274,-0.004610201,-0.0136335,-0.003430281,0.0002770927,-0.004400619
31.52163,0.01678694,-0.01680474,0.02765293,-0.001630899,-0.00161915,-0.003062589
31.5651,-0.02050822,-0.006639209,0.00651099,-0.0002309275,-0.005809372,0.003600595
31.60858,0.005139363,-0.02299441,0.002717995,-0.006672009,0.008815893,0.0155485
31.65206,-0.01012142,0.01523707,-0.02999026,0.009278703,-0.003216686,0.007708391
31.69554,0.003595881,0.003887087,-0.0007488517,-0.002546987,-0.008874308,-0.00136626
31.73902,0.03772417,0.02852955,0.01615622,-0.002339223,0.005793497,-0.001211919
31.78249,-0.007359338,-0.00216077,-0.00989239,-0.002416856,0.006861844,0.009517464
31.82597,-0.01394944,0.03226303,0.0253608,0.003209363,0.01287693,0.002691722
31.86945,-0.009387879,-0.0003311295,-0.008673326,0.00765475,-0.002194603,0.009216196
31.91293,0.007835803,0.01116074,0.01023158,-0.006933162,0.00750161,0.009188244
31.95641,0.0213681,-0.01987709,-0.004408935,0.007618589,0.002461276,-0.0006285268
31.99988,0.003965252,-0.001937237,0.007618445,-0.001842859,0.0003442263,0.005562418
32.04336,0.00652803,-0.02572504,-0.002471297,0.008663483,9.705807E-05,0.0002045938
32.08684,-0.01552355,0.0055529,-0.01514816,-0.003732141,-0.004018231,0.002359228
32.13032,-0.001108334,-0.02756655,0.006786212,0.005089246,-0.00216043,-0.00809281
32.1738,-2.879576E-05,0.02403019,-0.04469291,-0.002981875,0.006410259,-0.01018447
32.21728,0.02162218,0.003617944,0.01151017,-0.004156762,0.01505767,0.002557895
32.26076,0.01323604,-0.01046535,-0.000665103,-0.001173686,-1.724833E-06,-0.003916301
32.30424,-0.009141653,-0.01501913,-0.01531197,0.003823995,0.00103561,-0.008320176
32.34772,-0.00119623,0.01210788,-0.008373673,-0.005390057,-0.006716696,-0.001288973
32.3912,-0.002115467,0.01888441,-0.04311479,0.008789283,0.001370344,-0.001597147
32.43468,-0.0365345,0.017783,0.02456515,-0.005256459,0.004481391,0.005846526
32.47816,0.008583273,0.00567573,-0.02497383,0.0109425,0.0007738781,0.001772687
32.52164,-0.0361745,0.007690345,0.02123437,0.001148803,0.003911136,-0.0004782577
32.56512,0.003533843,-0.01857751,-0.003475765,0.004238768,0.005670145,-0.004834457
32.6086,0.005171406,0.005040353,-0.03850903,0.0001712655,0.00833709,-0.009339532
32.65208,0.04294707,0.0101962,0.001046471,-0.003176906,0.006001811,0.0036171
32.69556,-0.02219257,0.01691992,0.006984406,-0.003237898,0.004948384,-0.003600501
32.73904,-0.0002237249,-0.024207,-0.02597558,-0.003891882,-0.001482638,0.001459652
32.78252,0.02117097,-0.02566073,-0.007251038,0.00232821,0.0115925,-0.003675771
32.826,0.02661287,-0.01014692,-0.0141821,-0.0013166,0.008158291,-0.006612914
32.86948,0.01935212,0.02443408,-0.02426161,-0.004401014,-0.004203286,0.006202339
32.91296,0.03036279,0.02010186,0.00264515,-0.004920639,0.003123297,0.01264958
32.95644,-0.009761116,0.02931248,0.009567676,0.006807365,0.006296054,-0.001984427
32.99992,-0.02551359,-0.01499272,-0.01210439,0.001540649,-0.001616354,-0.002157028
33.0434,-0.0372771,-0.01332898,0.02664245,-0.0106486,0.0005252798,0.003583713
33.08688,-0.002060469,-0.003336118,0.009985,-0.007428551,-0.01503424,0.001347575
33.13036,0.01712286,-0.002735269,0.03094435,0.001554613,0.004569162,-0.004261996
33.17384,0.01596721,0.02068786,0.03097577,0.005481992,0.005324855,-0.005105333
33.21732,0.01606919,-0.0269406,-0.01748509,0.001369982,3.851934E-05,0.003681143
33.2608,0.01368935,0.002536859,-0.01441303,-0.00277167,0.007696346,-0.002794639
33.30428,-0.04257766,0.00367499,-0.008643526,0.0002194569,0.01382278,0.001113725
33.34776,0.02520511,-0.001117091,-0.01006922,0.003879949,-0.001659337,0.0006660915
33.39124,0.002613728,0.02382385,-0.006005502,-0.0128709,-0.008008111,-0.008663005
33.43472,-0.006473199,0.02120463,0.02171838,-0.001546419,-0.003510487,-0.01275517
33.4782,-0.01339122,-0.005000053,0.0007783893,0.009051276,0.001467987,0.005160464
33.52168,-0.009533122,0.02098456,-0.01540114,-0.007612461,-0.003185015,0.003573256
33.56516,-0.004319781,0.003964963,-0.007752439,-0.009070418,-0.004091385,0.01038232
33.60864,0.02923786,0.0109572,-0.007573697,-0.006740001,0.002467365,0.002377198
33.65212,0.005934514,0.01070319,-0.009750272,-0.005120022,0.004674589,-0.01437724
33.6956,-0.01096065,-0.01491278,0.00875549,0.004392616,0.008633072,0.002571261
33.73908,-0.01112013,-0.02040037,-0.02086017,-0.00145236,-0.0002407657,0.01417767
33.78256,-0.00630256,0.01373578,0.01736172,-0.006370574,-0.01072483,-0.005877758
33.82604,-0.02359796,0.01018248,0.008303431,0.001003265,0.00415644,0.01217075
33.86952,-0.01484634,0.03035139,0.0101393,0.01362406,-0.001233,0.006682444
33.913,0.02534326,0.01868442,0.01081743,-0.002757806,0.001684019,0.003898794
33.95648,0.01372271,-0.04707179,-0.02871562,-0.004168974,0.00143223,0.01526887
33.99996,-0.01099855,-0.007963672,0.005925268,0.009942107,0.005001928,0.001333436
34.04344,-0.0223541,0.02330234,-0.01904144,0.003369778,-0.002722785,0.01457783
34.08692,-0.01370326,0.0107469,0.003318358,-0.005824025,0.005842276,0.001013309
34.1304,-0.02145368,-0.0152449,-0.007038721,-0.008730185,-0.003716149,-0.003275921
34.17388,0.01143801,0.02101301,-0.009977337,-0.0009502203,0.002679998,-0.004918238
34.21736,0.01436789,-0.0161962,-0.002436737,0.006190898,-0.01115224,0.005657536
34.26084,0.0008041344,0.00382486,-0.01864393,-0.001316156,-0.002285599,-0.003247931
34.30432,0.02708802,0.01548245,0.03553026,0.003274732,0.001627539,0.001695787
34.3478,-0.01602142,0.01036288,-0.01456419,-0.005110633,-0.0008067185,-0.00326138
34.39128,0.01804578,-0.01323051,0.03941029,0.004790606,-0.006358505,-0.005497829
34.43476,0.03003806,-0.001060225,-0.005587799,-0.002060835,0.001481566,-0.0008049855
34.47824,0.006410253,0.01347773,-0.005897433,0.001931462,0.009723275,-0.001020399
34.52172,0.007297191,-0.004432298,-0.03264965,0.00607929,0.00907336,0.001153545
34.5652,-0.01301621,-0.01442346,-0.02427354,-0.00483146,-0.008238594,0.001217911
34.60868,-0.0171704,-0.0007818292,-0.005828449,0.003977421,0.006553902,0.001385015
34.65216,-0.005278555,0.01725804,0.001540791,-0.002194691,0.0002516663,0.003117091
34.69564,0.02747552,-0.03861857,0.0107585,-0.002070663,0.003120632,-0.001262379
34.73912,-0.02944547,0.04316764,-0.01028585,0.000100097,0.00550417,-0.002447804
34.7826,0.02759711,-0.0326033,-0.002916872,-0.005179161,-0.004402451,0.006878467
34.82608,0.01616938,-0.007636146,-0.03694943,-0.005311206,0.004887198,0.01013428
34.86956,0.01485828,0.0255776,0.02071314,0.003845469,-0.009601098,-0.005807577
34.91304,0.01298399,-0.02957872,-0.004766446,0.002894751,0.001355902,0.0004198605
34.95652,-0.01446374,0.02415606,-0.001912321,0.004055897,0.007079007,0.00897554
35,-0.001374328,0.04218894,0.01056506,-0.007390694,-0.000364225,-0.0005232004
35.04348,0.0239347,0.01032308,-0.02221752,0.01357887,-0.003942086,-0.001415326
35.08696,-0.0177223,-0.03046289,-0.01728712,0.0008241246,-0.006061597,0.008774829
35.13044,0.01691624,0.001147969,-0.0182283,0.002353728,0.004974044,-0.006746824
35.17392,0.01892025,-0.01299205,-0.0304646,-0.001910394,-0.006587055,-0.007196405
35.2174,-0.008705456,0.003455891,0.000351075,0.000688711,-0.000303278,-0.002572134
35.26088,-0.01652503,0.02099824,0.01151269,0.001146827,0.01149554,-0.001114755
35.30436,-0.00746489,0.00714077,0.006961528,0.005336533,0.004261956,-0.006488587
35.34784,0.04810546,0.04798819,-0.01981257,1.377406E-05,0.006210667,0.0003958622
35.39132,-0.0339306,0.009273841,-0.01029786,-0.005312069,-0.0107867,0.002500914
35.4348,0.02762097,-0.01463307,-0.008144465,-0.0001198005,0.001887113,0.001328722
35.47828,-0.01636294,-0.006005299,0.01154845,-0.003429642,0.0005814226,0.002339071
35.52176,0.01403075,0.00674574,0.02075458,0.0004683541,0.0003865657,-0.004878233
35.56524,0.0199726,-0.006960654,0.009868607,0.0008271603,0.0002404581,0.007117376
35.60872,-0.03142772,0.008208497,0.02205298,0.00248451,-0.0006446179,0.005150826
35.65219,0.00334023,-0.009630512,0.01976275,0.002627961,0.001535133,-0.0001632042
35.69567,-0.02178434,-0.0369697,-0.0006994516,0.008034575,-0.005146395,-0.002425334
35.73915,0.01084384,-0.009377223,-0.02266852,-0.0005136154,-0.0001111379,-0.00937272
35.78263,0.03116301,-0.03072905,-0.006725217,-0.005652087,-0.004563853,0.001056337
35.82611,0.01082991,-0.01570589,-0.03097648,-0.002339188,-0.001270814,-0.0003535832
35.86959,-0.01046441,-0.02698655,0.001823115,0.0003027343,0.002443762,0.009187954
35.91307,0.000775061,-0.009395448,0.01581547,-0.006157452,7.479474E-05,-0.004782684
35.95655,0.02398175,-0.02068683,-0.003153302,-0.0001121109,-0.008321757,-0.01122597
36.00003,0.01501935,-0.03867182,0.009844555,0.005025323,0.0002553976,-0.0002246802
36.04351,-0.0196968,-0.006509194,0.003688291,0.004924869,0.004914692,0.007999291
36.08699,0.01428748,-0.002922815,-0.00650206,0.00722317,0.0004076488,0.00510276
36.13047,-0.004231512,-0.01944759,-0.0004098527,0.002926978,0.0007408404,0.003596009
36.17395,-0.002304474,0.001736193,0.01992106,-0.001996245,-0.00112339,-0.006064724
36.21743,-0.02095129,0.01349377,0.02076197,0.008110896,-0.00474589,0.005431432
36.26091,-0.00880239,0.01637771,-0.001161825,-0.002569439,-0.001354758,0.002297373
36.30439,-0.002156975,0.001107988,0.008827135,-0.003603617,0.001132301,0.006522245
36.34787,0.03706706,0.004351172,4.360833E-05,0.002010702,0.008169089,-0.00992352
36.39135,-0.01814756,0.00236419,0.02463823,-0.003990109,-0.01042041,-0.000469089
36.43483,-0.02195023,-0.01604355,0.03114563,0.008016718,0.0004673468,-0.005122017
36.47831,0.008180846,0.01713884,0.01526526,-0.007589764,-0.004614094,0.002646488
36.52179,-0.01462886,-0.028916,-0.001809298,0.003874559,-0.004410461,0.007108538
36.56527,0.04443438,0.02430271,0.004775959,0.00324165,0.004453597,0.007312709
36.60875,0.02121983,-0.02339499,-0.006913804,0.0008568981,0.005858909,-0.001556333
36.65223,0.01598051,-0.01107985,-0.01402743,-0.002136884,-0.001845705,0.002917379
36.69571,-0.02771234,-0.02723251,-0.02156406,-0.0002831538,0.004913567,-0.007839098
36.73919,0.02306717,0.02133254,-0.0006206731,-0.00723802,0.004132066,0.002054275
36.78267,-0.01264034,-0.02788443,0.01337092,0.002627206,-0.001711712,0.003791405
36.82615,0.02303205,0.008793574,-0.003357323,-0.00622617,-0.003272645,0.005090704
36.86963,0.01257505,-0.005832393,0.03890339,-0.004962554,-0.0002984125,-0.009523809
36.91311,-0.01254243,0.01063509,0.01392401,-0.003463348,-0.0005788725,0.01173702
36.95659,-0.02625588,-0.01140788,0.0006868721,-0.006193404,-0.001075956,-0.003550829
37.00007,-0.003162023,-0.01184479,0.00194869,0.007433723,-0.001855522,-0.003830654
37.04355,0.006389084,0.02346896,0.0004016167,-0.007894154,-0.002461468,-0.004809568
37.08703,-0.001811665,0.03339713,-0.01159519,-0.004680623,-0.00170075,0.001168352
37.13051,0.0005085298,0.02022946,0.01306176,0.001430238,-0.001412689,-0.001837327
37.17399,0.0004623763,0.02695707,0.01023925,-0.0121766,0.008824978,-0.004733026
37.21747,-0.01384345,-0.005347697,-0.01138889,0.004060709,-7.538062E-05,0.001390307
37.26095,-0.008935507,0.02727764,0.002694715,-0.007128927,0.001902458,0.007050083
37.30443,-0.02087808,0.009649598,0.02706452,-0.003663269,-0.006498105,0.008378705
37.34791,0.007804969,-0.00949748,0.01596124,-0.006167313,-0.007347196,-0.009171443
37.39139,-4.844713E-05,0.003248865,-0.03174517,-0.001531059,-0.006630581,-0.006326274
37.43487,0.005737336,-0.01955451,-0.002401969,-0.004371538,-0.003210968,0.008463626
37.47835,-0.0349961,0.001742698,-0.01682547,5.50861E-05,-0.007604127,-0.003983594
37.52183,0.01394902,-0.00133998,0.01342189,0.002758295,-0.007890668,-0.008857306
37.56531,0.005785913,0.03785196,0.008521666,0.003163058,-0.007810414,0.006341304
37.60879,-0.0166619,-0.01725681,-0.03079559,-0.01266212,0.002372625,-0.004289856
37.65227,-0.004822739,0.02275748,-0.02890941,-0.00362386,-0.007616037,0.01137449
37.69575,-0.006285687,-0.003553671,0.00519501,0.003505965,0.0006997313,0.001483352
37.73923,-0.01290276,-0.03445353,-0.007697227,-0.003076706,-0.003368545,-0.002153058
37.78271,-0.01414495,0.0108182,-0.01189559,-0.01095982,0.00196294,-0.001383146
37.82619,-0.03488882,-0.002083911,-0.02817953,0.01150334,-0.001912562,0.002571329
37.86967,-0.01174699,-0.02500219,0.03018823,0.002450168,0.004960142,-0.003354492
37.91315,-0.0342788,0.0006966805,-0.02574141,0.003736843,0.003715048,0.01206511
37.95663,-0.009668822,-0.01238953,0.02563523,-0.002088922,-0.00143283,-0.002496837
38.00011,-0.009735934,-0.0003301924,-0.002842224,0.002210276,-0.005486588,0.00485082
38.04359,0.004638416,0.006314243,0.008528676,0.006123005,0.003982956,-0.003515758
38.08707,0.01421056,-0.01532584,-0.01616446,0.003587997,-0.008454697,-0.002973959
38.13055,0.01365155,-0.004860282,0.01184945,-0.0004389617,0.009389495,5.578584E-05
38.17403,-0.01707287,0.02685231,0.006092957,0.001016038,0.007444014,0.004565815
38.21751,-0.0111743,-0.01449836,0.0227554,-0.003120931,0.01103881,-0.0009458291
38.26099,-0.005024378,0.007385122,0.01297095,0.001440219,-0.0028755,0.0005909193
38.30447,-0.01981514,0.004374369,0.01551339,0.002636123,0.003029724,-0.01261042
38.34795,-0.01945454,0.02941699,-0.01863022,0.001769987,-0.006320816,-0.0001927612
38.39143,-0.02619961,-0.03656777,-0.009404402,-0.01106741,-0.002489133,-0.00166106
38.43491,-0.01320051,0.007852612,0.00779772,0.001582449,-0.002887831,-0.005286703
38.47839,0.01693625,0.0168268,-0.007064317,0.003422868,-0.0005068048,-0.001830853
38.52187,0.001264397,0.01121201,0.042205,0.002557988,0.00555816,-0.004447246
38.56535,-0.02495166,-0.009260976,0.02840615,0.0036816,-0.006251094,-0.01125977
38.60883,-0.002123692,-0.009269116,-0.01277779,-0.001399825,0.00526745,-0.004697339
38.65231,-0.03101397,0.003017147,-0.005708166,-0.00468291,0.004676593,-0.004724833
38.69579,-0.01048227,0.01092947,0.007855574,0.00186511,0.004282371,0.01325142
38.73927,-0.03267123,0.0006866879,0.01815633,-0.008374904,0.0007150659,-0.003844157
38.78275,0.03182939,0.03595441,-0.01900399,-0.008384675,-0.004972031,0.0006509934
38.82623,-0.008429208,-0.02349319,0.01923836,0.003317518,0.003902977,0.001532136
38.86971,0.0117786,0.0004987994,0.03133914,-0.001113582,-0.00348377,-0.002966551
38.91319,0.0007644354,-0.03328479,0.01959437,-0.001499568,-0.005867334,0.00182099
38.95667,0.02955041,-0.002020275,-0.004401901,0.006153322,0.002307832,0.002359124
39.00015,-0.01855456,-0.005800331,0.003152315,-0.001136883,-0.002352151,0.0003731185
39.04363,0.01258207,-0.005483426,-0.02302236,0.005158577,-0.001422633,-0.002584123
39.08711,0.01965925,0.01908691,-0.008389526,-0.0004300418,0.003639558,-0.00705682
39.13059,0.01522979,0.01096121,-0.0127379,-0.006408875,-0.0001130767,0.005670127
39.17407,-0.02600181,0.006129691,-0.003041741,0.00134837,-0.00436909,-0.005159394
39.21755,0.02451187,-0.02745212,-0.001372638,-0.002326821,0.0007804465,-0.01006259
39.26103,0.004099106,0.02846762,0.05839721,0.001054992,0.00133986,-0.01125271
39.30451,-0.01010906,-0.03107413,-0.004663616,0.0002870862,0.0008077879,0.007294578
39.34799,-0.02352,-0.02282001,-0.008378216,-0.0007639614,-0.01045109,-0.003093713
39.39147,0.003946358,-0.003351638,-0.01026581,-0.008627664,0.001095153,0.01190356
39.43495,0.007828457,0.02501333,-0.01128423,0.003822258,-0.003211153,0.001772682
39.47843,-0.005916863,0.001882116,0.003613967,-0.006244587,0.005650779,-0.004654775
39.52191,-0.01395093,-0.007439754,-0.03053435,0.0009262255,0.002989183,-0.001785382
39.56539,-0.003602206,-0.01625366,0.01403861,-0.004005147,-0.002130922,-0.009423499
39.60887,-0.005762435,0.001921524,-0.0148217,0.00353004,-0.006069464,0.007478606
39.65235,0.004355582,-0.01254748,0.01069249,0.006611249,-0.007395457,0.01008293
39.69583,-0.0240059,-0.001363256,0.008581561,0.001985704,-0.01144407,-0.002314494
39.73931,0.009707904,0.0192157,0.005967822,-0.008311986,0.000966173,0.001801835
39.78279,0.02506324,-0.03641837,0.0126416,-0.006150818,0.00563713,-0.0106121
39.82627,-0.0001831659,0.009567156,-0.01670924,0.005180032,0.005634413,-0.0005268457
39.86975,9.665087E-05,-0.02909473,-3.527359E-05,-0.004303324,0.005314339,-0.00178623
39.91323,-0.009921191,0.03116694,-0.02236922,0.003014546,0.001588038,-0.004161733
39.95671,-0.004108677,0.0004857826,0.007253249,-0.003017439,0.004848646,0.002611631
40.00019,-0.03915823,-0.01913531,-0.02356817,0.00820077,0.0007960016,-0.0009050381
40.04367,0.009930618,0.01448898,-0.00127941,-0.007970792,-0.006075532,-0.002209228
40.08715,-0.0253803,-0.009918693,-0.002696692,0.005685329,0.003341976,0.001976594
