predicted_velocity,real_velocity,measured_velocity,predicted_error,measured_error,accepted_rays
0.06034137,0.06299995,0,4.219971,100,0
0.06133159,0.06399995,0,4.169319,100,0
0.06232117,0.06499995,0,4.121212,100,0
0.06332315,0.06599995,0,4.055772,100,0
0.06432787,0.06699996,0,3.988187,100,0
0.06532955,0.06799996,0,3.927072,100,0
0.06633066,0.06899996,0,3.86856,100,0
0.06732941,0.06999996,0,3.815083,100,0
0.06833265,0.07099997,0,3.756784,100,0
0.06933431,0.07199997,0,3.702299,100,0
0.07033484,0.07299997,0,3.650867,100,0
0.07133927,0.07399997,0,3.595541,100,0
0.07234714,0.07499997,0,3.53711,100,0
0.0733521,0.07599998,0,3.484049,100,0
0.07434753,0.07699998,0,3.444733,100,0
0.0753428,0.07799998,0,3.406636,100,0
0.0763419,0.07899998,0,3.364664,100,0
0.07733684,0.07999998,0,3.328929,100,0
0.07833946,0.08099999,0,3.284603,100,0
0.07934104,0.08199999,0,3.24262,100,0
0.08033971,0.08299999,0,3.205159,100,0
0.08134305,0.08399999,0,3.163029,100,0
0.08234058,0.08499999,0,3.128718,100,0
0.08333814,0.086,0,3.095179,100,0
0.0843484,0.087,0,3.047818,100,0
0.08535981,0.088,0,3.000213,100,0
0.08636246,0.089,0,2.963531,100,0
0.08736984,0.09,0,2.922399,100,0
0.08837568,0.09100001,0,2.883874,100,0
0.08937623,0.09200001,0,2.851928,100,0
0.0903694,0.09300001,0,2.828617,100,0
0.09135556,0.09400001,0,2.813244,100,0
0.09234179,0.09500001,0,2.798132,100,0
0.09333707,0.09600002,0,2.773905,100,0
0.0943399,0.09700002,0,2.742389,100,0
0.09534051,0.09800002,0,2.713782,100,0
0.09634742,0.09900002,0,2.679394,100,0
0.09735317,0.1,0,2.646855,100,0
0.09835499,0.101,0,2.618849,100,0
0.09935958,0.102,0,2.588674,100,0
0.1003562,0.103,0,2.566804,100,0
0.1013541,0.104,0,2.544179,100,0
0.1023607,0.105,0,2.513648,100,0
0.1033603,0.106,0,2.490356,100,0
0.1043561,0.107,0,2.470974,100,0
0.1053497,0.108,0,2.454,100,0
0.106344,0.109,0,2.436701,100,0
0.1073269,0.11,0,2.430135,100,0
0.1083088,0.111,0,2.424566,100,0
0.1093073,0.112,0,2.404242,100,0
0.1103065,0.1130001,0,2.383664,100,0
0.1113108,0.1140001,0,2.359029,100,0
0.112307,0.1150001,0,2.341781,100,0
0.1132973,0.1160001,0,2.329969,100,0
0.1142916,0.1170001,0,2.314932,100,0
0.1152918,0.1180001,0,2.295094,100,0
0.1162883,0.1190001,0,2.278768,100,0
0.1172797,0.1200001,0,2.266974,100,0
0.1182825,0.1210001,0,2.245918,100,0
0.1192957,0.1220001,0,2.216723,100,0
0.1202999,0.1230001,0,2.195273,100,0
0.1212936,0.1240001,0,2.182628,100,0
0.122291,0.1250001,0,2.167253,100,0
0.1232903,0.1260001,0,2.150591,100,0
0.124287,0.1270001,0,2.136309,100,0
0.1252803,0.1280001,0,2.124858,100,0
0.1262772,0.1290001,0,2.110754,100,0
0.1272807,0.1300001,0,2.091824,100,0
0.1282756,0.1310001,0,2.079734,100,0
0.1292576,0.1320001,0,2.077661,100,0
0.1302473,0.1330001,0,2.069792,100,0
0.1312467,0.1340001,0,2.054769,100,0
0.1322432,0.1350001,0,2.042175,100,0
0.1332394,0.1360001,0,2.029898,100,0
0.1342436,0.1370001,0,2.012058,100,0
0.135246,0.1380001,0,1.995718,100,0
0.1362371,0.1390001,0,1.987781,100,0
0.1372272,0.1400001,0,1.980629,100,0
0.138225,0.1410001,0,1.968167,100,0
0.1392157,0.1420001,0,1.960834,100,0
0.1402062,0.1430001,0,1.95376,100,0
0.1412175,0.1440001,0,1.932338,100,0
0.1422269,0.1450001,0,1.912588,100,0
0.1432225,0.1460001,0,1.902448,100,0
0.1442153,0.1470001,0,1.894433,100,0
0.1451893,0.1480001,0,1.899192,100,0
0.1461772,0.1490001,0,1.894576,100,0
0.1471891,0.1500001,0,1.874048,100,0
0.1481933,0.1510001,0,1.858834,100,0
0.1492032,0.1520001,0,1.840115,100,0
0.1502136,0.1530001,0,1.821261,100,0
0.1512144,0.1540001,0,1.808941,100,0
0.1522114,0.1550001,0,1.799203,100,0
0.1532067,0.1560001,0,1.790688,100,0
0.154207,0.1570001,0,1.779083,100,0
0.1552079,0.1580001,0,1.767248,100,0
0.1562113,0.1590001,0,1.753996,100,0
0.1572156,0.1600001,0,1.740324,100,0
0.1582056,0.1610001,0,1.735752,100,0
0.1591827,0.1620001,0,1.739194,100,0
0.1601697,0.1630002,0,1.73645,100,0
0.161168,0.1640002,0,1.726934,100,0
0.16217,0.1650002,0,1.715258,100,0
0.1631728,0.1660002,0,1.703219,100,0
0.1641772,0.1670002,0,1.690388,100,0
0.1651871,0.1680002,0,1.674463,100,0
0.1661959,0.1690002,0,1.6593,100,0
0.1671991,0.1700002,0,1.647707,100,0
0.1681912,0.1710002,0,1.642673,100,0
0.169192,0.1720002,0,1.632681,100,0
0.170201,0.1730002,0,1.618006,100,0
0.1712061,0.1740002,0,1.605813,100,0
0.1722053,0.1750002,0,1.597079,100,0
0.1732005,0.1760002,0,1.590748,100,0
0.1741944,0.1770002,0,1.585179,100,0
0.1751978,0.1780002,0,1.57439,100,0
0.1762098,0.1790002,0,1.558851,100,0
0.1772076,0.1800002,0,1.551441,100,0
0.178197,0.1810002,0,1.548731,100,0
0.1791852,0.1820002,0,1.546723,100,0
0.1801757,0.1830002,0,1.543441,100,0
0.181174,0.1840002,0,1.53596,100,0
0.1821753,0.1850002,0,1.526949,100,0
0.1831764,0.1860002,0,1.518194,100,0
0.184175,0.1870002,0,1.510777,100,0
0.1851811,0.1880002,0,1.499515,100,0
0.1861967,0.1890002,0,1.483358,100,0
0.1872102,0.1900002,0,1.468414,100,0
0.188211,0.1910002,0,1.460297,100,0
0.1892073,0.1920002,0,1.454662,100,0
0.1902147,0.1930002,0,1.443257,100,0
0.1912199,0.1940002,0,1.433129,100,0
0.1922162,0.1950002,0,1.427705,100,0
0.1932164,0.1960002,0,1.42033,100,0
0.1942188,0.1970002,0,1.41188,100,0
0.1952122,0.1980002,0,1.408068,100,0
0.1962097,0.1990002,0,1.402288,100,0
0.1972225,0.2000002,0,1.388846,100,0
0.1982257,0.2010002,0,1.380372,100,0
0.1992124,0.2020002,0,1.380134,100,0
0.2002032,0.2030002,0,1.377835,100,0
0.201201,0.2040002,0,1.372184,100,0
0.2021987,0.2050002,0,1.36658,100,0
0.2032032,0.2060002,0,1.357798,100,0
0.2042017,0.2070002,0,1.351966,100,0
0.2052015,0.2080002,0,1.345566,100,0
0.206211,0.2090002,0,1.334586,100,0
0.2072132,0.2100002,0,1.327181,100,0
0.2082142,0.2110002,0,1.320397,100,0
0.2092162,0.2120003,0,1.313227,100,0
0.2102067,0.2130003,0,1.311538,100,0
0.2111979,0.2140003,0,1.309518,100,0
0.2122006,0.2150003,0,1.302173,100,0
0.2131997,0.2160003,0,1.296531,100,0
0.2142004,0.2170003,0,1.290267,100,0
0.2151948,0.2180003,0,1.286891,100,0
0.2161884,0.2190003,0,1.283961,100,0
0.2171859,0.2200003,0,1.27925,100,0
0.2181816,0.2210003,0,1.27541,100,0
0.2191847,0.2220003,0,1.268275,100,0
0.2201986,0.2230003,0,1.25634,100,0
0.2212071,0.2240003,0,1.24696,100,0
0.2222012,0.2250003,0,1.24404,100,0
0.223196,0.2260003,0,1.24085,100,0
0.224193,0.2270003,0,1.23667,100,0
0.2251962,0.2280003,0,1.229854,100,0
0.2261996,0.2290003,0,1.223019,100,0
0.2271964,0.2300003,0,1.219082,100,0
0.2281863,0.2310003,0,1.218159,100,0
0.2291793,0.2320003,0,1.215946,100,0
0.2301711,0.2330003,0,1.214245,100,0
0.2311595,0.2340003,0,1.214029,100,0
0.232158,0.2350003,0,1.209491,100,0
0.2331632,0.2360003,0,1.202143,100,0
0.2341727,0.2370003,0,1.19306,100,0
0.2351761,0.2380003,0,1.186644,100,0
0.236163,0.2390003,0,1.187147,100,0
0.2371549,0.2400003,0,1.185591,100,0
0.2381482,0.2410003,0,1.183429,100,0
0.2391409,0.2420003,0,1.181556,100,0
0.2401461,0.2430003,0,1.174553,100,0
0.241145,0.2440003,0,1.170216,100,0
0.2421406,0.2450003,0,1.16724,100,0
0.2431501,0.2460003,0,1.158643,100,0
0.2441627,0.2470003,0,1.148818,100,0
0.2451564,0.2480003,0,1.146739,100,0
0.2461525,0.2490003,0,1.143684,100,0
0.2471688,0.2500003,0,1.132624,100,0
0.248176,0.2510003,0,1.125214,100,0
0.2491794,0.2520003,0,1.119413,100,0
0.2501857,0.2530003,0,1.112473,100,0
0.2511857,0.2540003,0,1.108094,100,0
0.2521773,0.2550003,0,1.107032,100,0
0.2531649,0.2560003,0,1.107574,100,0
0.2541492,0.2570002,0,1.109364,100,0
0.2551409,0.2580002,0,1.108253,100,0
0.2561348,0.2590002,0,1.106344,100,0
0.2571329,0.2600002,0,1.1028,100,0
0.2581427,0.2610002,0,1.094806,100,0
0.2591378,0.2620002,0,1.092516,100,0
0.2601261,0.2630002,0,1.092815,100,0
0.2611177,0.2640001,0,1.091837,100,0
0.2621158,0.2650001,0,1.088436,100,0
0.2631165,0.2660001,0,1.084065,100,0
0.2641215,0.2670001,0,1.078118,100,0
0.2651277,0.2680001,0,1.071805,100,0
0.2661208,0.2690001,0,1.070379,100,0
0.2671107,0.2700001,0,1.070135,100,0
0.2681146,0.2710001,0,1.064734,100,0
0.2691185,0.272,0,1.059396,100,0
0.2701081,0.273,0,1.059325,100,0
0.2711088,0.274,0,1.055176,100,0
0.2721076,0.275,0,1.051794,100,0
0.2730965,0.276,0,1.051979,100,0
0.2740888,0.277,0,1.050957,100,0
0.2750906,0.278,0,1.046523,100,0
0.2761001,0.279,0,1.039375,100,0
0.2771028,0.2799999,0,1.034684,100,0
0.2780986,0.2809999,0,1.032486,100,0
0.2790953,0.2819999,0,1.029998,100,0
0.2801042,0.2829999,0,1.02322,100,0
0.2811046,0.2839999,0,1.019481,100,0
0.2820916,0.2849999,0,1.020442,100,0
0.2830846,0.2859999,0,1.019334,100,0
0.2840891,0.2869999,0,1.014214,100,0
0.2850961,0.2879998,0,1.00823,100,0
0.2860975,0.2889998,0,1.004277,100,0
0.2870984,0.2899998,0,1.000485,100,0
0.288096,0.2909998,0,0.9978561,100,0
0.2890942,0.2919998,0,0.995082,100,0
0.2900983,0.2929998,0,0.9902618,100,0
0.2910981,0.2939998,0,0.9869443,100,0
0.2920982,0.2949997,0,0.9835886,100,0
0.2931042,0.2959997,0,0.9782319,100,0
0.2941158,0.2969997,0,0.9710248,100,0
0.2951244,0.2979997,0,0.9648762,100,0
0.2961278,0.2989997,0,0.9605029,100,0
0.29713,0.2999997,0,0.9565662,100,0
0.2981304,0.3009997,0,0.9532496,100,0
0.2991332,0.3019997,0,0.9491459,100,0
0.3001368,0.3029996,0,0.9448429,100,0
0.3011322,0.3039996,0,0.9432251,100,0
0.3021294,0.3049996,0,0.9410706,100,0
0.3031264,0.3059996,0,0.9389594,100,0
0.3041179,0.3069996,0,0.9386773,100,0
0.3051141,0.3079996,0,0.9368392,100,0
0.3061111,0.3089996,0,0.9347815,100,0
0.3071097,0.3099996,0,0.9321988,100,0
0.3081162,0.3109995,0,0.9271315,100,0
0.3091286,0.3119995,0,0.9201672,100,0
0.3101299,0.3129995,0,0.916818,100,0
0.3111251,0.3139995,0,0.9154168,100,0
0.3121239,0.3149995,0,0.9128797,100,0
0.313126,0.3159995,0,0.9093307,100,0
0.3141212,0.3169995,0,0.907957,100,0
0.3151179,0.3179995,0,0.9061514,100,0
0.3161188,0.3189994,0,0.9030213,100,0
0.3171158,0.3199994,0,0.9011307,100,0
0.3181109,0.3209994,0,0.8998461,100,0
0.3191011,0.3219994,0,0.9000873,100,0
0.3201027,0.3229994,0,0.8968209,100,0
0.3211117,0.3239994,0,0.8912475,100,0
0.3221084,0.3249994,0,0.8895139,100,0
0.3231016,0.3259993,0,0.8888697,100,0
0.3241013,0.3269993,0,0.8862426,100,0
0.3251114,0.3279993,0,0.8804787,100,0
0.3261271,0.3289993,0,0.8730106,100,0
0.3271348,0.3299993,0,0.8680441,100,0
0.3281363,0.3309993,0,0.8649535,100,0
0.3291457,0.3319993,0,0.8595206,100,0
0.3301626,0.3329993,0,0.8518382,100,0
0.3311708,0.3339992,0,0.8468519,100,0
0.3321813,0.3349992,0,0.8411836,100,0
0.333194,0.3359992,0,0.8348927,100,0
0.3341956,0.3369992,0,0.8319201,100,0
0.3351963,0.3379992,0,0.8292736,100,0
0.336206,0.3389992,0,0.8239352,100,0
0.3372144,0.3399992,0,0.8190663,100,0
0.3382113,0.3409992,0,0.817547,100,0
0.3392076,0.3419991,0,0.8162284,100,0
0.3402129,0.3429991,0,0.8123282,100,0
0.341212,0.3439991,0,0.810218,100,0
0.3422076,0.3449991,0,0.8091308,100,0
0.3432095,0.3459991,0,0.8062411,100,0
0.3442079,0.3469991,0,0.8043642,100,0
0.345204,0.3479991,0,0.8031833,100,0
0.3462049,0.3489991,0,0.8006086,100,0
0.3472006,0.349999,0,0.7995474,100,0
0.3481984,0.350999,0,0.7979148,100,0
0.3492101,0.351999,0,0.7922953,100,0
0.3502153,0.352999,0,0.7885734,100,0
0.3512161,0.353999,0,0.7861269,100,0
0.3522191,0.354999,0,0.7830729,100,0
0.3532182,0.355999,0,0.7811077,100,0
0.3542087,0.356999,0,0.7815745,100,0
0.3551976,0.3579989,0,0.7825048,100,0
0.3561894,0.3589989,0,0.782608,100,0
0.3571756,0.3599989,0,0.7842587,100,0
0.3581668,0.3609989,0,0.7845135,100,0
0.3591718,0.3619989,0,0.7809715,100,0
0.3601819,0.3629989,0,0.7760286,100,0
0.3611886,0.3639989,0,0.7720627,100,0
0.3621947,0.3649988,0,0.7682573,100,0
0.3631946,0.3659988,0,0.7661827,100,0
0.3641836,0.3669988,0,0.7670833,100,0
0.365181,0.3679988,0,0.7657035,100,0
0.3661776,0.3689988,0,0.7645411,100,0
0.3671663,0.3699988,0,0.7655436,100,0
0.3681643,0.3709988,0,0.7640023,100,0
0.36916,0.3719988,0,0.7631022,100,0
0.3701572,0.3729987,0,0.7618074,100,0
0.3711693,0.3739987,0,0.7565433,100,0
0.3721766,0.3749987,0,0.7525629,100,0
0.3731771,0.3759987,0,0.7504267,100,0
0.374175,0.3769987,0,0.7489816,100,0
0.3751643,0.3779987,0,0.7498306,100,0
0.3761597,0.3789987,0,0.7490789,100,0
0.3771721,0.3799987,0,0.743845,100,0
0.3781835,0.3809986,0,0.7388968,100,0
0.3791826,0.3819986,0,0.7371889,100,0
0.380178,0.3829986,0,0.7364624,100,0
0.3811783,0.3839986,0,0.7344514,100,0
0.3821738,0.3849986,0,0.7337049,100,0
0.3831675,0.3859986,0,0.7334409,100,0
0.3841608,0.3869986,0,0.733263,100,0
0.3851621,0.3879986,0,0.731043,100,0
0.3861768,0.3889985,0,0.7253943,100,0
0.3871838,0.3899985,0,0.7217386,100,0
0.388175,0.3909985,0,0.7221336,100,0
0.3891699,0.3919985,0,0.7215915,100,0
0.3901814,0.3929985,0,0.716813,100,0
0.391191,0.3939985,0,0.7125657,100,0
0.3921907,0.3949985,0,0.7108372,100,0
0.3931884,0.3959984,0,0.7096066,100,0
0.3941863,0.3969984,0,0.7083372,100,0
0.3951892,0.3979984,0,0.7058461,100,0
0.3961953,0.3989984,0,0.7025309,100,0
0.3971923,0.3999984,0,0.7015346,100,0
0.3981821,0.4009984,0,0.7023121,100,0
0.399166,0.4019984,0,0.7045609,100,0
0.4001513,0.4029984,0,0.7064658,100,0
0.4011545,0.4039983,0,0.7039131,100,0
0.4021613,0.4049983,0,0.700512,100,0
0.4031631,0.4059983,0,0.6983241,100,0
0.4041676,0.4069983,0,0.6955027,100,0
0.4051622,0.4079983,0,0.6951275,100,0
0.4061559,0.4089983,0,0.6949581,100,0
0.4071619,0.4099983,0,0.6917948,100,0
0.4081735,0.4109983,0,0.6872836,100,0
0.4091769,0.4119982,0,0.6847908,100,0
0.4101712,0.4129982,0,0.6845183,100,0
0.4111757,0.4139982,0,0.6817635,100,0
0.4121929,0.4149982,0,0.6759843,100,0
0.4131931,0.4159982,0,0.674302,100,0
0.4141896,0.4169982,0,0.6735283,100,0
0.4151949,0.4179982,0,0.6706479,100,0
0.4161975,0.4189982,0,0.6684142,100,0
0.4172012,0.4199981,0,0.6659358,100,0
0.4181956,0.4209981,0,0.6656778,100,0
0.4191941,0.4219981,0,0.6644605,100,0
0.4202051,0.4229981,0,0.6602899,100,0
0.4212106,0.4239981,0,0.6574323,100,0
0.4222212,0.4249981,0,0.6533961,100,0
0.4232386,0.4259981,0,0.6477697,100,0
0.4242413,0.426998,0,0.6456036,100,0
0.4252331,0.427998,0,0.646024,100,0
0.4262362,0.428998,0,0.6437818,100,0
0.4272467,0.429998,0,0.639838,100,0
0.4282508,0.430998,0,0.6373924,100,0
0.4292469,0.431998,0,0.6368206,100,0
0.4302455,0.432998,0,0.6356803,100,0
0.4312505,0.433998,0,0.6330689,100,0
0.4322556,0.4349979,0,0.6304214,100,0
0.4332549,0.4359979,0,0.6291396,100,0
0.4342528,0.4369979,0,0.6281773,100,0
0.435254,0.4379979,0,0.6264709,100,0
0.4362506,0.4389979,0,0.6258178,100,0
0.4372528,0.4399979,0,0.623874,100,0
0.4382569,0.4409979,0,0.6215402,100,0
0.4392648,0.4419979,0,0.6183472,100,0
0.4402731,0.4429978,0,0.615061,100,0
0.4412783,0.4439978,0,0.6125079,100,0
0.4422883,0.4449978,0,0.6088745,100,0
0.4432956,0.4459978,0,0.6058856,100,0
0.4442989,0.4469978,0,0.60379,100,0
0.4453069,0.4479978,0,0.6006528,100,0
0.4463199,0.4489978,0,0.5964012,100,0
0.4473235,0.4499978,0,0.5942878,100,0
0.4483217,0.4509977,0,0.5933599,100,0
0.4493279,0.4519977,0,0.5906625,100,0
0.4503298,0.4529977,0,0.5889574,100,0
0.4513249,0.4539977,0,0.5887301,100,0
0.4523192,0.4549977,0,0.5886873,100,0
0.4533158,0.4559977,0,0.5881348,100,0
0.4543106,0.4569977,0,0.5879761,100,0
0.4553037,0.4579976,0,0.5882019,100,0
0.4563014,0.4589976,0,0.5874269,100,0
0.4573008,0.4599976,0,0.5862795,100,0
0.4583088,0.4609976,0,0.5832558,100,0
0.4593183,0.4619976,0,0.5799485,100,0
0.4603142,0.4629976,0,0.5795649,100,0
0.4613028,0.4639976,0,0.5807758,100,0
0.4622927,0.4649976,0,0.5816867,100,0
0.4632857,0.4659975,0,0.5819477,100,0
0.4642889,0.4669975,0,0.5800061,100,0
0.4652968,0.4679975,0,0.5770792,100,0
0.4662992,0.4689975,0,0.5753404,100,0
0.4672982,0.4699975,0,0.5743256,100,0
0.4683033,0.4709975,0,0.5720242,100,0
0.46932,0.4719975,0,0.5672637,100,0
0.4703214,0.4729975,0,0.5657746,100,0
0.4713117,0.4739974,0,0.5666181,100,0
0.4723076,0.4749974,0,0.5662785,100,0
0.4733037,0.4759974,0,0.5659153,100,0
0.4742938,0.4769974,0,0.5668033,100,0
0.4752801,0.4779974,0,0.568473,100,0
0.476275,0.4789974,0,0.568344,100,0
0.477273,0.4799974,0,0.5675759,100,0
0.4782741,0.4809974,0,0.5661729,100,0
0.4792759,0.4819973,0,0.5646149,100,0
0.4802757,0.4829973,0,0.563483,100,0
0.4812702,0.4839973,0,0.5634518,100,0
0.482265,0.4849973,0,0.5633715,100,0
0.4832709,0.4859973,0,0.5609981,100,0
0.4842831,0.4869973,0,0.5573372,100,0
0.4852863,0.4879973,0,0.5555233,100,0
0.4862767,0.4889973,0,0.5563497,100,0
0.4872692,0.4899972,0,0.5567409,100,0
0.4882711,0.4909972,0,0.5552186,100,0
0.4892671,0.4919972,0,0.5548957,100,0
0.4902637,0.4929972,0,0.5544593,100,0
0.4912639,0.4939972,0,0.5532947,100,0
0.492262,0.4949972,0,0.5525563,100,0
0.4932589,0.4959972,0,0.5520672,100,0
0.4942587,0.4969971,0,0.5510044,100,0
0.4952698,0.4979971,0,0.5476597,100,0
0.4962721,0.4989971,0,0.5461023,100,0
0.4972672,0.4999971,0,0.5459936,100,0
0.4982602,0.5009971,0,0.5462958,100,0
0.4992515,0.5019971,0,0.546947,100,0
0.5002514,0.5029971,0,0.5458774,100,0
0.5012465,0.5039971,0,0.5457523,100,0
0.5022416,0.5049971,0,0.5456394,100,0
0.503243,0.5059971,0,0.5442784,100,0
0.5042532,0.506997,0,0.5411946,100,0
0.5052599,0.507997,0,0.538815,100,0
0.5062563,0.508997,0,0.5384474,100,0
0.5072507,0.509997,0,0.5385019,100,0
0.5082399,0.510997,0,0.5395594,100,0
0.5092313,0.511997,0,0.5401703,100,0
0.5102278,0.512997,0,0.5398028,100,0
0.5112232,0.513997,0,0.5396456,100,0
0.5122263,0.5149969,0,0.5379843,100,0
0.5132282,0.5159969,0,0.536572,100,0
0.514226,0.5169969,0,0.5359723,100,0
0.5152382,0.5179969,0,0.5325787,100,0
0.5162448,0.5189969,0,0.5302663,100,0
0.5172454,0.5199969,0,0.5291434,100,0
0.5182467,0.5209969,0,0.5278761,100,0
0.5192477,0.5219969,0,0.5266593,100,0
0.5202456,0.5229968,0,0.5260626,100,0
0.5212374,0.5239968,0,0.5266171,100,0
0.5222352,0.5249968,0,0.5260227,100,0
0.5232382,0.5259968,0,0.5244448,100,0
0.5242379,0.5269968,0,0.5235175,100,0
0.5252388,0.5279968,0,0.5223454,100,0
0.5262443,0.5289968,0,0.5203213,100,0
0.5272446,0.5299968,0,0.5192834,100,0
0.5282388,0.5309967,0,0.519383,100,0
0.5292467,0.5319967,0,0.5169278,100,0
0.5302584,0.5329967,0,0.5137549,100,0
0.5312567,0.5339967,0,0.5131054,100,0
0.5322566,0.5349967,0,0.5121686,100,0
0.5332635,0.5359967,0,0.5099232,100,0
0.5342647,0.5369967,0,0.5087404,100,0
0.535268,0.5379966,0,0.5071855,100,0
0.5362763,0.5389966,0,0.5046964,100,0
0.5372762,0.5399966,0,0.5037838,100,0
0.5382774,0.5409966,0,0.5026323,100,0
0.5392818,0.5419966,0,0.5008801,100,0
0.5402851,0.5429966,0,0.4993649,100,0
0.5412889,0.5439966,0,0.4977348,100,0
0.5422943,0.5449966,0,0.4958372,100,0
0.5432879,0.5459965,0,0.4960972,100,0
0.544285,0.5469965,0,0.4957133,100,0
0.5452858,0.5479965,0,0.4946564,100,0
0.546276,0.5489965,0,0.495536,100,0
0.5472678,0.5499965,0,0.4961305,100,0
0.5482679,0.5509965,0,0.4952085,100,0
0.549276,0.5519965,0,0.4928429,100,0
0.5502834,0.5529965,0,0.4906151,100,0
0.5512834,0.5539964,0,0.4897188,100,0
0.5522754,0.5549964,0,0.4902863,100,0
0.5532731,0.5559964,0,0.4898011,100,0
0.5542737,0.5569964,0,0.4888148,100,0
0.5552768,0.5579964,0,0.487394,100,0
0.5562797,0.5589964,0,0.4859889,100,0
0.5572783,0.5599964,0,0.4853765,100,0
0.5582709,0.5609964,0,0.4858182,100,0
0.5592683,0.5619963,0,0.4854204,100,0
0.5602701,0.5629963,0,0.4842406,100,0
0.5612621,0.5639963,0,0.4847876,100,0
0.562253,0.5649963,0,0.4855437,100,0
0.5632482,0.5659963,0,0.4855388,100,0
0.5642512,0.5669963,0,0.4841358,100,0
0.5652536,0.5679963,0,0.4828743,100,0
0.5662593,0.5689963,0,0.48102,100,0
0.5672674,0.5699962,0,0.4787435,100,0
0.5682662,0.5709962,0,0.4781138,100,0
0.569261,0.5719962,0,0.478195,100,0
0.5702636,0.5729962,0,0.4769027,100,0
0.5712724,0.5739962,0,0.474535,100,0
0.5722719,0.5749962,0,0.4737927,100,0
0.5732664,0.5759962,0,0.4739222,100,0
0.5742621,0.5769961,0,0.4738446,100,0
0.5752551,0.5779961,0,0.4742313,100,0
0.5762556,0.5789961,0,0.4733299,100,0
0.5772662,0.5799961,0,0.4706743,100,0
0.5782727,0.5809961,0,0.468746,100,0
0.5792716,0.5819961,0,0.4681351,100,0
0.580266,0.5829961,0,0.468283,100,0
0.5812559,0.5839961,0,0.469206,100,0
0.5822475,0.584996,0,0.4698406,100,0
0.5832474,0.585996,0,0.4690592,100,0
0.5842512,0.586996,0,0.4676001,100,0
0.5852568,0.587996,0,0.4658621,100,0
0.5862581,0.588996,0,0.4648486,100,0
0.5872524,0.589996,0,0.4650204,100,0
0.5882547,0.590996,0,0.4638302,100,0
0.5892553,0.591996,0,0.462946,100,0
0.5902515,0.5929959,0,0.4628086,100,0
0.5912488,0.5939959,0,0.4624911,100,0
0.5922427,0.5949959,0,0.4627356,100,0
0.5932503,0.5959959,0,0.4606691,100,0
0.5942675,0.5969959,0,0.457022,100,0
0.5952738,0.5979959,0,0.4552012,100,0
0.5962671,0.5989959,0,0.4555558,100,0
0.597269,0.5999959,0,0.4544786,100,0
