predicted_velocity,real_velocity,measured_velocity,predicted_error,measured_error,accepted_rays
1.460232,1.45131,1.454427,0.6147618,0.2147444,104
1.456843,1.447938,1.45146,0.6149997,0.2432451,104
1.453459,1.444575,1.447714,0.6149957,0.2173384,104
1.450078,1.784027,1.444757,18.7188,19.01709,104
1.446709,1.779791,1.441071,18.71467,19.03147,104
1.614756,1.775566,1.779464,9.056824,0.2195639,104
1.782372,1.771351,1.775769,0.622141,0.2493948,104
1.778145,1.767147,1.771005,0.6223528,0.2183163,104
1.773927,1.762954,1.767117,0.6224403,0.2361664,104
1.769712,1.758771,1.763412,0.6221245,0.2639213,104
1.765497,1.754598,1.758507,0.6211513,0.2227516,104
1.761313,1.750436,1.754857,0.6213888,0.2525654,104
1.757152,1.746284,1.750029,0.6223201,0.2144462,104
1.752986,1.742143,1.7461,0.6223899,0.2271292,104
1.748825,1.738012,1.742331,0.6221751,0.2485133,104
1.744667,1.733891,1.737594,0.6215224,0.2136002,104
1.74052,1.72978,1.733789,0.6208767,0.2317364,104
1.736391,1.72568,1.729928,0.6206939,0.2461789,104
1.732271,1.72159,1.726183,0.6204097,0.2667475,104
1.728174,1.717511,1.721396,0.6208701,0.2262152,104
1.724094,1.713441,1.717609,0.6217393,0.2432204,104
1.720021,1.709382,1.713707,0.6224208,0.2530173,104
1.715945,1.705333,1.708934,0.6223119,0.2111725,104
1.711873,1.701294,1.705238,0.6218274,0.231868,104
1.707822,1.697265,1.701295,0.6220111,0.2374754,104
1.703771,1.693246,1.697559,0.6216288,0.2547104,104
1.699727,1.689237,1.69279,0.6210151,0.2103477,104
1.695708,1.685238,1.68893,0.6212578,0.2190453,104
1.691697,1.681249,1.685156,0.62142,0.2323704,104
1.687687,1.677271,1.681378,0.6210392,0.2448904,104
1.683688,1.673302,1.677495,0.6206741,0.2505722,104
1.679702,1.669343,1.673685,0.6205322,0.2600857,104
1.675723,1.665394,1.668962,0.6202213,0.2142611,104
1.671757,1.661455,1.665056,0.6200487,0.2167351,104
1.667807,1.657525,1.661333,0.620296,0.2297054,104
1.663862,1.653606,1.657385,0.6202163,0.2285485,104
1.659932,1.649696,1.653777,0.6204722,0.2473506,104
1.656016,2.007392,1.649811,17.50409,17.81322,104
1.652107,2.002589,1.64612,17.50145,17.8004,104
1.829002,1.997797,2.002652,8.449073,0.2429956,104
2.005443,1.993018,1.997957,0.6234417,0.2478072,104
2.000643,1.98825,1.993188,0.6232818,0.2483534,104
1.99585,1.983495,1.988425,0.622901,0.2485341,104
1.991068,1.978751,1.983675,0.6224422,0.2488106,104
1.986305,1.97402,1.978856,0.62234,0.2449926,104
1.981557,1.9693,1.974041,0.6224272,0.2407855,104
1.976825,1.964592,1.969324,0.6226931,0.2408649,104
1.972098,1.959895,1.964592,0.6226281,0.2396356,104
1.967373,1.955211,1.959851,0.6220225,0.2373381,104
1.962661,1.950538,1.954964,0.6215203,0.2268997,104
1.957961,1.945877,1.950273,0.6210242,0.2259362,104
1.953283,1.941227,1.94556,0.6210563,0.2231857,104
1.948626,1.936589,1.941708,0.6215526,0.2643413,104
1.943969,1.931963,1.936816,0.6214428,0.2512144,104
1.939322,1.927348,1.932172,0.621236,0.2502634,104
1.934688,1.922745,1.927344,0.6211486,0.2391756,104
1.930069,1.918153,1.922616,0.6212247,0.2326882,104
1.925459,1.913573,1.917899,0.6211542,0.2260498,104
1.920848,1.909004,1.913951,0.620424,0.2591313,104
1.916259,1.904447,1.909325,0.6202249,0.2561334,104
1.911691,1.899901,1.904506,0.6205606,0.2423902,104
1.907133,1.895366,1.899715,0.6208377,0.2294225,104
1.902587,1.890843,1.894887,0.6210935,0.2138569,104
1.898052,1.886331,1.891191,0.6213658,0.2576517,104
1.893523,1.88183,1.886441,0.6213379,0.2450092,104
1.888996,1.877341,1.88148,0.6208552,0.2204813,104
1.884482,1.872863,1.877826,0.6204175,0.2650039,104
1.879989,1.868396,1.872961,0.6205163,0.2443528,104
1.87551,1.86394,1.868367,0.6207078,0.2375181,104
1.871033,1.859495,1.863388,0.620499,0.2093396,104
1.866555,2.232668,1.859702,16.39801,16.70497,104
1.862084,2.227265,1.854919,16.39592,16.71761,104
2.046449,2.221875,2.226751,7.895414,0.2194604,104
2.230335,2.216499,2.222093,0.6242234,0.2523807,104
2.22494,2.211136,2.216412,0.6242926,0.2386087,104
2.219567,2.205787,53.35781,0.6247256,2318.992,105
2.214199,2.200451,2.205862,0.6247888,0.2459217,105
2.20884,2.195128,2.200104,0.624631,0.2266636,105
2.203499,2.189819,2.195354,0.6247192,0.2527446,105
2.198181,2.184523,2.189672,0.6252297,0.2357312,105
2.192872,2.17924,2.184872,0.62552,0.2584571,105
2.187568,2.17397,2.179155,0.625468,0.2384766,105
2.182277,2.168714,2.174382,0.6253788,0.2613496,105
2.176995,2.163471,2.168696,0.6250982,0.2415295,105
2.171732,2.158241,2.16391,0.6251107,0.2626731,105
2.16648,2.153023,2.158074,0.6249865,0.2345845,105
2.161242,2.14782,2.153433,0.6249356,0.26135,105
2.156027,2.142628,2.147665,0.6253147,0.2350772,105
2.150817,2.13745,2.142951,0.6253683,0.2573642,105
2.145618,2.132285,2.137184,0.625273,0.2297435,105
2.140431,2.127133,2.132393,0.6251511,0.2472695,105
2.135254,2.121994,2.126757,0.62489,0.2244759,105
2.130091,2.116867,2.121875,0.62468,0.2365752,105
2.124945,2.111754,2.117116,0.6246459,0.2539251,105
2.119814,2.106653,2.111398,0.6247438,0.2252731,105
2.114697,2.101565,2.106757,0.6248723,0.2470787,105
2.109597,2.096489,2.101898,0.6252137,0.2580029,105
2.104506,2.091427,2.096103,0.6253933,0.2236186,105
2.099422,2.086377,2.091435,0.6252387,0.2424437,105
2.094351,2.081339,2.086667,0.6251711,0.2559518,105
2.089296,2.076314,2.08089,0.6252373,0.220366,105
2.084249,2.071302,2.076212,0.6250582,0.2370601,105
2.079206,2.066303,2.071303,0.6244475,0.2420067,105
2.07418,2.480324,2.066658,16.37464,16.67793,105
2.069182,2.474316,2.06089,16.37358,16.70868,105
2.2737,2.468322,2.474794,7.884801,0.2621973,105
2.477705,2.462343,2.4681,0.6238395,0.2337764,105
2.471701,2.45638,2.46246,0.6237428,0.2475054,105
2.465716,2.450431,2.456592,0.6237781,0.2514338,105
2.459749,2.444497,2.449994,0.6239268,0.224852,105
2.453803,2.438578,2.444285,0.6243071,0.2340308,105
2.447869,2.432674,2.438445,0.624607,0.2372352,105
2.44194,2.426785,2.43285,0.6244822,0.2499442,105
2.436026,2.42091,2.427128,0.6243726,0.2568536,105
2.430131,2.41505,2.421365,0.6244661,0.2614948,105
2.42425,2.409205,2.414667,0.6244967,0.2267209,105
2.418384,2.403374,2.409027,0.6245536,0.2351971,105
2.412533,2.397558,2.403255,0.6245969,0.2376073,105
2.406698,2.391756,2.397487,0.6247064,0.2396192,105
2.400872,2.385969,2.391883,0.6246328,0.2478846,105
2.395057,2.380196,2.386061,0.6243447,0.2464023,105
2.389258,2.374438,2.380466,0.6241418,0.253888,105
2.38347,2.368694,2.374617,0.623773,0.2500447,105
2.377705,2.362965,2.368854,0.6238023,0.2492384,105
2.371958,2.35725,2.363137,0.6239594,0.2497314,105
2.366215,2.351549,2.357564,0.6236978,0.2558118,105
2.360497,2.345862,2.351774,0.6238274,0.252021,105
2.354798,2.34019,2.346048,0.6242087,0.2503192,105
2.349107,2.334532,2.340348,0.6243326,0.2491591,105
2.343426,2.328888,2.334517,0.6242486,0.2417265,105
2.337759,2.323258,2.328923,0.6242015,0.2438311,105
2.332104,2.317642,2.323069,0.6239961,0.2341657,105
2.32646,2.31204,2.317492,0.6237137,0.2358158,105
2.320832,2.306452,2.311747,0.6234571,0.2295854,105
2.315213,2.300878,2.305939,0.6230298,0.2199556,105
2.309611,2.295318,2.301221,0.6227004,0.2571552,105
2.304028,2.289772,2.295471,0.6225843,0.2488963,105
2.298461,2.773919,2.289854,17.1403,17.45059,105
2.292909,2.767158,2.284036,17.1385,17.45914,105
2.532205,2.760414,2.767545,8.26722,0.2583085,105
2.770899,2.753687,2.760773,0.6250411,0.2573378,105
2.764162,2.746977,52.33871,0.6256045,1805.32,106
2.757434,2.740283,2.746555,0.6258624,0.2288669,106
2.750714,2.733607,2.739956,0.6258036,0.2322604,106
2.744017,2.726947,2.733181,0.6259856,0.2286135,106
2.737339,2.720303,2.726564,0.6262348,0.2301535,106
2.730666,2.713676,2.719843,0.626086,0.2272451,106
2.724013,2.707066,2.713257,0.6260118,0.2287071,106
2.717373,2.700472,2.707522,0.6258364,0.2610403,106
2.710741,2.693895,2.700788,0.6253465,0.2558542,106
2.704136,2.687334,2.694103,0.6252142,0.2518654,106
2.69755,2.68079,2.687418,0.6252019,0.2472419,106
2.690976,2.674262,2.680742,0.6249985,0.2423269,106
2.684416,2.66775,2.674125,0.6247187,0.2389682,106
2.677876,2.661255,2.667503,0.6245503,0.2348033,106
2.671355,2.654775,2.661732,0.624521,0.2620402,106
2.664852,2.648312,2.654903,0.6245236,0.2488696,106
2.658368,2.641865,2.64847,0.6246578,0.2500093,106
2.651894,2.635435,2.641646,0.6245446,0.2356924,106
2.645428,2.62902,2.635042,0.6241096,0.2290669,106
2.638985,2.622622,2.629226,0.6239505,0.2518256,106
2.632564,2.616239,2.622613,0.6239781,0.243655,106
2.626162,2.609872,2.615956,0.6241665,0.2330953,106
2.61978,2.603521,2.610211,0.6244986,0.2569423,106
2.613411,2.597187,2.603553,0.6247091,0.2451395,106
2.607051,2.590868,2.596792,0.6246316,0.2286764,106
2.600712,2.584564,2.591124,0.6247712,0.2537995,106
2.594389,2.578277,2.584525,0.624917,0.2423416,106
2.588077,2.572005,2.578681,0.6248928,0.259581,106
2.581787,2.565749,2.572073,0.6250877,0.2464891,106
2.575505,2.981294,2.565325,13.61117,13.95263,106
2.569236,2.974015,2.559774,13.61052,13.92867,106
2.773877,2.966754,2.973502,6.501283,0.2274768,106
2.978008,2.959511,2.966872,0.6250016,0.2487133,106
2.970744,2.952286,2.959328,0.6252228,0.2385166,106
2.963494,2.945079,2.952486,0.6252632,0.2514783,106
2.956255,2.937891,2.944982,0.6250971,0.2413895,106
2.949038,2.93072,2.93818,0.6250402,0.2545652,106
2.941843,2.923567,2.930744,0.6251259,0.2454999,106
2.934668,2.916432,2.923952,0.6252819,0.2578398,106
2.927509,2.909315,2.916264,0.625361,0.2388517,106
2.920367,2.902216,2.909687,0.6254449,0.2574434,106
2.913244,2.895134,2.901981,0.6255254,0.236497,106
2.906142,2.88807,2.895418,0.6257344,0.2544115,106
2.899067,2.881024,2.88778,0.6262718,0.2344857,106
2.892005,2.873996,2.880982,0.6266503,0.243106,106
2.884952,2.866985,2.874433,0.6266941,0.259792,106
2.877912,2.859991,2.866718,0.6266093,0.2352015,106
2.870895,2.853015,2.860033,0.6266958,0.2459885,106
2.863894,2.846056,2.853447,0.6267453,0.2596918,106
2.856902,2.839115,2.845638,0.6264973,0.2297425,106
2.849925,2.832191,2.83921,0.6261432,0.2478055,106
2.842968,2.825285,2.832412,0.6259017,0.2522763,106
2.836031,2.818396,50.91051,0.6257313,1706.365,107
2.829114,2.811524,2.818116,0.625658,0.2344903,107
2.82222,2.804669,2.811436,0.6257761,0.241286,107
2.815344,2.797831,2.804716,0.6259249,0.2460683,107
2.80848,2.791011,2.798183,0.6259254,0.2569717,107
2.80164,2.784207,2.7914,0.6261362,0.2583532,107
2.794821,2.777421,2.783686,0.6264987,0.2255835,107
2.788003,2.770651,2.777149,0.6262912,0.2345247,107
2.781201,2.763898,2.770299,0.6260443,0.2315868,107
2.774422,2.757162,2.763877,0.6259913,0.243541,107
2.767658,3.171873,2.757014,12.74374,13.07931,107
2.7609,3.164104,2.750428,12.74306,13.07403,107
2.964877,3.156354,3.164322,6.066378,0.2524642,107
3.168349,3.148623,3.156644,0.6264973,0.2547424,107
3.160597,3.140912,3.14901,0.626745,0.2578424,107
3.152864,3.133219,3.14044,0.6269597,0.2304653,107
3.145136,3.125547,3.132864,0.6267519,0.234128,107
3.137429,3.117893,3.125173,0.6265852,0.2334793,107
3.129748,3.110259,3.117508,0.6266131,0.2330712,107
3.122093,3.102643,3.110065,0.6268755,0.2392221,107
3.114458,3.095047,3.102253,0.6271816,0.2328378,107
3.106837,3.087469,3.094669,0.6272845,0.2331776,107
3.099237,3.079911,3.08703,0.627477,0.2311566,107
3.091657,3.072371,3.080364,0.6277053,0.2601258,107
3.084086,3.064851,3.072707,0.6276121,0.2563455,107
3.076538,3.057349,3.065154,0.6276236,0.2552745,107
3.069011,3.049866,3.057395,0.6277485,0.2468718,107
3.061496,3.042401,3.049886,0.6276117,0.2460121,107
3.054007,3.034956,3.042194,0.6277453,0.2385085,107
3.046542,3.027528,3.034627,0.6280174,0.2344788,107
3.03909,3.02012,3.027867,0.6281449,0.2565109,107
3.031662,3.01273,3.020344,0.6284116,0.2527559,107
3.024255,3.005358,3.012697,0.6287789,0.2441972,107
3.01686,2.998005,3.004987,0.6289373,0.2329071,107
3.009474,2.99067,2.998334,0.6287499,0.2562545,107
3.002104,2.983354,2.990785,0.6284857,0.2490831,107
2.994763,2.976056,2.983035,0.6285929,0.2345207,107
2.987442,2.968776,2.976471,0.6287611,0.2592044,107
2.980141,2.961514,2.968748,0.6289583,0.2442622,107
2.972858,2.95427,2.961092,0.6291931,0.2308995,107
2.965594,2.947045,2.954612,0.6294252,0.2567714,107
2.958351,2.939837,2.946845,0.6297599,0.2383507,107
2.951118,2.932648,2.940098,0.6297916,0.2540158,107
2.943901,2.925477,2.932548,0.6297707,0.2417211,107
2.936702,3.357346,2.925868,12.52904,12.85175,107
2.929513,3.349103,2.91827,12.52843,12.86414,107
3.141854,3.340882,3.349317,5.957357,0.2524928,107
3.353666,3.332681,50.01542,0.6296771,1400.756,108
3.345432,3.3245,3.333149,0.6296129,0.2601627,108
3.337219,3.31634,3.324522,0.6295877,0.2467121,108
3.329037,3.3082,3.315855,0.629854,0.2313846,108
3.320882,3.300081,3.3083,0.6303127,0.2490763,108
3.31274,3.291982,3.299748,0.6305743,0.2359285,108
3.304617,3.283903,3.292044,0.6307679,0.2479002,108
3.296519,3.275844,3.283487,0.6311406,0.2333207,108
3.288439,3.267806,3.275849,0.631409,0.2461446,108
3.280375,3.259787,3.268273,0.6315872,0.2603101,108
3.272328,3.251789,3.259685,0.6316377,0.2428406,108
3.264295,3.24381,3.252034,0.6315081,0.2535146,108
3.256289,3.235852,3.243482,0.631595,0.2357917,108
3.248311,3.227913,3.235742,0.6319296,0.2425317,108
3.240342,3.219994,3.228143,0.6319288,0.2530721,108
3.232388,3.212095,3.219622,0.6317533,0.2343217,108
3.224463,3.204216,3.211971,0.6318634,0.2420038,108
3.21656,3.196357,3.20431,0.6320669,0.2488272,108
3.20867,3.188517,3.196769,0.6320583,0.2588157,108
3.200799,3.180697,3.188151,0.6320232,0.2343561,108
3.19296,3.172896,3.180596,0.6323371,0.2426869,108
3.185138,3.165115,3.17276,0.6326112,0.2415285,108
3.177335,3.157353,3.165311,0.6328524,0.2520445,108
3.169549,3.149611,3.157558,0.6330379,0.2523234,108
3.161778,3.141888,3.150026,0.6330763,0.2590144,108
3.154027,3.134184,3.142357,0.6331185,0.2607464,108
3.146298,3.1265,3.133778,0.6332486,0.2327908,108
3.138592,3.118835,3.126087,0.6334901,0.232522,108
3.130898,3.111189,3.118524,0.6335067,0.2357603,108
3.123224,3.103562,3.110877,0.6335347,0.2356944,108
3.115563,3.538321,3.103322,11.94799,12.29394,108
3.107923,3.529608,3.095653,11.94709,12.29471,108
3.321489,3.520917,3.529531,5.664102,0.2446472,108
3.534506,3.512247,3.520943,0.6337469,0.247593,108
3.5258,3.503599,3.512422,0.6336644,0.2518176,108
3.51712,3.494973,3.503746,0.633673,0.2510202,108
3.508459,3.486368,3.495203,0.6336299,0.2534041,108
3.499816,3.477785,3.486651,0.6334661,0.2549207,108
3.491204,3.469224,3.477984,0.6335725,0.2525122,108
3.482618,3.460683,3.469529,0.633834,0.2555949,108
3.474053,3.452164,3.460884,0.6340652,0.2525791,108
3.465505,3.443667,48.77557,0.634169,1316.385,109
3.45697,3.43519,3.443792,0.6340195,0.2504055,109
3.448466,3.426735,3.435061,0.6341506,0.2429595,109
3.439988,3.418301,3.426578,0.6344389,0.242143,109
3.431527,3.409888,3.41799,0.6346059,0.2376224,109
3.42309,3.401496,3.41026,0.6348397,0.2576662,109
3.414664,3.393125,3.401826,0.6347687,0.2564328,109
3.406254,3.384775,3.393169,0.6345737,0.2479859,109
3.397867,3.376446,3.384612,0.6344232,0.2418542,109
3.389506,3.368137,3.375976,0.6344379,0.2327318,109
3.381175,3.35985,3.36836,0.6347114,0.2532956,109
3.372863,3.351583,3.35976,0.6349183,0.2439684,109
3.364565,3.343337,3.351242,0.6349368,0.2364549,109
3.356289,3.335111,3.343556,0.6350088,0.2532086,109
3.348042,3.326906,3.335051,0.6353135,0.2448321,109
3.339823,3.318722,3.327321,0.6358386,0.2591287,109
3.331618,3.310557,3.31883,0.6361607,0.2498941,109
3.323421,3.302414,3.310199,0.6361123,0.2357464,109
3.315248,3.29429,3.302548,0.6361756,0.2506576,109
3.307097,3.286187,3.294048,0.6362859,0.2391958,109
3.298967,3.278105,3.286313,0.6364147,0.2504042,109
3.290857,3.270042,3.277752,0.636533,0.2357762,109
3.282764,3.706789,3.27014,11.43914,11.77971,109
3.274694,3.697637,3.261702,11.43818,11.78956,109
3.489046,3.688507,3.697277,5.407641,0.2377717,109
3.702854,3.6794,3.688711,0.6374525,0.2530695,109
3.693718,3.670316,3.679376,0.6376141,0.2468427,109
3.684599,3.661255,3.670679,0.6376163,0.2574169,109
3.675504,3.652216,3.661186,0.637634,0.2456115,109
3.666422,3.6432,3.652581,0.6374124,0.2575015,109
3.657366,3.634206,3.64304,0.6372578,0.2430761,109
3.648345,3.625235,3.63444,0.6374603,0.2538976,109
3.639349,3.616287,3.62489,0.6377455,0.237892,109
3.630382,3.60736,3.616368,0.6381736,0.2496966,109
3.621434,3.598456,3.607737,0.6385534,0.2579007,109
3.6125,3.589575,3.5983,0.6386589,0.2430896,109
3.603589,3.580715,3.589573,0.6388142,0.2473798,109
3.594694,3.571878,47.59835,0.6387794,1232.586,110
3.585814,3.563062,3.57148,0.6385264,0.2362397,110
3.576955,3.554269,3.562953,0.6382546,0.2443236,110
3.56812,3.545498,3.554301,0.6380449,0.2482769,110
3.559321,3.536749,3.545761,0.6382077,0.2548098,110
3.550542,3.528021,3.537234,0.6383267,0.261137,110
3.54178,3.519316,3.527606,0.6383069,0.235579,110
3.533039,3.510632,3.519067,0.638256,0.2402637,110
3.524311,3.50197,3.510414,0.6379761,0.2411371,110
3.515617,3.493329,3.501953,0.6380253,0.2468591,110
3.50695,3.48471,3.493317,0.6382008,0.2469976,110
3.4983,3.476113,3.484665,0.638284,0.2460241,110
3.489681,3.467537,3.476217,0.6386181,0.250311,110
3.481081,3.458982,3.467577,0.6388603,0.2484694,110
3.472505,3.450449,3.458977,0.6392033,0.2471284,110
3.463944,3.441938,3.450385,0.639364,0.245419,110
3.455395,3.433447,3.441797,0.6392369,0.2431997,110
3.446872,3.424978,3.433201,0.6392304,0.2400908,110
3.43837,3.41653,3.42461,0.6392269,0.2364835,110
3.42988,3.930327,3.416057,12.73294,13.08466,110
3.421406,3.920588,3.408445,12.73233,13.06291,110
3.674069,3.910873,3.920633,6.055028,0.2495582,110
3.92609,3.901183,3.911001,0.6384442,0.2516692,110
3.916361,3.891517,3.901447,0.6384248,0.2551678,110
3.906662,3.881875,3.891888,0.638518,0.2579512,110
3.896989,3.872257,3.881541,0.638694,0.2397511,110
3.887341,3.862664,3.871887,0.6388607,0.2387912,110
3.877704,3.853094,3.862355,0.638721,0.2403495,110
3.868098,3.843548,3.852883,0.6387317,0.2428756,110
3.858527,3.834026,3.843286,0.639037,0.2415075,110
3.848972,3.824528,3.833719,0.639128,0.2403057,110
3.839442,3.815054,3.824269,0.639259,0.2415399,110
3.829928,3.805603,3.814745,0.6391863,0.2402164,110
3.820429,3.796176,3.80516,0.6388769,0.2366678,110
3.810971,3.786772,46.56718,0.6390153,1129.733,111
3.801536,3.777393,3.787036,0.6391504,0.2553029,111
3.792118,3.768036,3.777504,0.6390986,0.2512609,111
3.782733,3.758703,3.76795,0.6393155,0.2460111,111
3.773376,3.749393,3.758456,0.6396502,0.2417193,111
3.764036,3.740107,3.749796,0.6397914,0.2590529,111
3.754711,3.730844,3.740285,0.6397375,0.2530563,111
3.745416,3.721603,3.730834,0.6398396,0.2480215,111
3.736152,3.712386,3.721233,0.6401695,0.2382974,111
3.726904,3.703192,3.712628,0.6402909,0.2547978,111
3.717684,3.694021,3.70313,0.6405574,0.2465753,111
3.70849,3.684873,3.693624,0.6409054,0.2374627,111
3.699313,3.675748,3.684963,0.641089,0.2506939,111
3.690153,3.666646,3.675443,0.6411004,0.2399371,111
3.681013,3.657566,3.666865,0.6410427,0.2542347,111
3.671904,3.648509,3.657371,0.641229,0.2428877,111
3.662819,3.639475,3.648732,0.6414255,0.2543586,111
3.653749,3.630463,3.639208,0.6414219,0.2408903,111
3.644696,4.102853,3.630651,11.1668,11.50913,111
3.63567,4.092683,3.621131,11.16658,11.52183,111
3.867352,4.082539,4.09222,5.270896,0.237149,111
4.098444,4.072419,4.082637,0.6390506,0.2508992,111
4.088283,4.062325,4.072236,0.6389834,0.2439751,111
4.078155,4.052256,4.062635,0.639112,0.2561249,111
4.068055,4.042212,4.052149,0.6393198,0.2458142,111
4.057985,4.032194,4.042672,0.6396193,0.259859,111
4.047933,4.022201,4.0321,0.6397503,0.2461244,111
4.037905,4.012232,4.02262,0.6398662,0.2589057,111
4.027897,4.002288,4.012108,0.6398594,0.2453473,111
4.017912,3.99237,4.002558,0.6397889,0.2551894,111
4.007957,3.982476,3.992085,0.6398218,0.2412817,111
3.998032,3.972607,45.5544,0.6400189,1046.713,112
3.988137,3.962762,3.973045,0.6403394,0.2594905,112
3.978263,3.952942,3.962504,0.6405671,0.2418901,112
3.968411,3.943147,3.952933,0.6407132,0.2481807,112
3.958575,3.933376,3.943469,0.6406379,0.2565983,112
3.948758,3.923629,3.932978,0.6404428,0.238277,112
3.938971,3.913907,3.923378,0.6403767,0.2419695,112
3.929199,3.90421,3.913883,0.6400621,0.2477796,112
3.919453,3.894536,3.904342,0.6398032,0.2517988,112
3.909743,3.884887,3.894814,0.6398151,0.2555419,112
3.900062,3.875262,3.885226,0.6399645,0.2571425,112
3.890404,3.86566,3.875728,0.64008,0.2604394,112
3.880764,3.856083,3.865284,0.6400436,0.2386175,112
3.871148,3.84653,3.855714,0.6400155,0.2387514,112
3.861554,3.837001,3.846181,0.6399024,0.2392636,112
3.851984,3.827495,3.836627,0.639816,0.2385995,112
3.842448,3.818013,3.827065,0.6399874,0.2370752,112
3.832936,3.808555,3.817601,0.6401619,0.2375011,112
3.823435,3.799121,3.808894,0.6400008,0.2572504,112
3.813962,3.78971,3.799485,0.6399292,0.2579396,112
3.80452,4.236412,3.789897,10.19475,10.53992,112
3.795096,4.225862,3.780395,10.19357,10.54146,112
4.013735,4.215339,4.225713,4.782615,0.2461142,112
4.23181,4.204842,4.215232,0.6413559,0.2471028,112
4.22127,4.194371,4.204746,0.64132,0.2473559,112
4.210756,4.183926,4.194234,0.6412684,0.2463664,112
4.200274,4.173508,4.183829,0.6413268,0.2473013,112
4.189815,4.163115,4.17327,0.6413472,0.2439328,112
4.179371,4.152749,4.162806,0.6410765,0.2421763,112
4.168956,4.142408,44.57824,0.6408811,976.1432,113
4.158576,4.132093,4.142238,0.640923,0.2455102,113
4.148233,4.121804,4.1323,0.6412157,0.2546492,113
4.13791,4.11154,4.121747,0.641355,0.2482336,113
4.127604,4.101303,4.111767,0.641305,0.2551431,113
4.117337,4.091091,4.101301,0.6415538,0.2495793,113
4.10709,4.080904,4.09122,0.641683,0.2527962,113
4.096861,4.070743,4.080811,0.6415979,0.2473127,113
4.086668,4.060607,4.070771,0.6417785,0.2503021,113
4.076499,4.050497,4.060716,0.6419442,0.2522807,113
4.066348,4.040412,4.050711,0.6419061,0.254893,113
4.05623,4.030352,4.040262,0.6420649,0.2458869,113
4.046137,4.020318,4.030231,0.6422323,0.2465955,113
4.036066,4.010308,4.02021,0.6422896,0.2469137,113
4.026025,4.000323,4.010234,0.6424981,0.2477446,113
4.016008,3.990364,4.000191,0.6426558,0.2462717,113
4.006015,3.980429,3.99014,0.6427923,0.2439634,113
3.996044,3.970519,3.980662,0.6428534,0.2554468,113
3.986088,3.960634,3.970547,0.642664,0.2502874,113
3.976164,3.950774,3.960668,0.6426566,0.2504474,113
3.966277,3.940938,3.950604,0.642978,0.2452707,113
3.956412,3.931127,3.941025,0.6432121,0.2518022,113
3.946561,3.92134,3.931045,0.6431757,0.2474936,113
3.93673,3.911578,3.921597,0.6430133,0.2561326,113
3.926929,3.90184,3.911436,0.6429805,0.2459197,113
3.91715,4.359361,3.901954,10.14394,10.49251,113
3.90739,4.34849,3.891932,10.14374,10.49923,113
4.131284,4.337646,4.348278,4.757471,0.2451108,113
4.354617,4.326829,43.6827,0.6422182,909.5776,114
4.343766,4.31604,4.326795,0.6423984,0.2491882,114
4.332935,4.305277,4.315836,0.6424205,0.245248,114
4.322125,4.294542,4.305346,0.6422832,0.2515682,114
4.311347,4.283833,4.294433,0.6422749,0.247444,114
4.30059,4.273151,4.283875,0.6421284,0.2509751,114
4.289867,4.262496,4.272959,0.6421563,0.2454721,114
4.279181,4.251867,4.262434,0.6424046,0.2485418,114
4.26851,4.241265,4.251919,0.6423802,0.251198,114
4.257865,4.230689,4.241512,0.6423517,0.2558271,114
4.247245,4.22014,4.230516,0.6422851,0.2458681,114
4.23666,4.209617,4.220042,0.6424068,0.2476494,114
4.226103,4.199121,4.20948,0.6425704,0.2467127,114
4.215571,4.18865,4.199032,0.6427081,0.2478531,114
4.205072,4.178206,4.188491,0.6430137,0.2461673,114
4.194593,4.167788,4.178106,0.6431565,0.2475606,114
4.184139,4.157396,4.167515,0.6432732,0.2433966,114
4.173711,4.14703,4.157522,0.6433863,0.2530082,114
4.163298,4.13669,4.147065,0.6432194,0.2508165,114
4.152905,4.126375,4.13657,0.6429436,0.2470753,114
4.142544,4.116087,4.126536,0.6427782,0.253856,114
4.132216,4.105824,4.116062,0.6427938,0.2493573,114
4.121921,4.095587,4.106116,0.6429801,0.2570826,114
4.111659,4.085375,4.095516,0.6433501,0.2482243,114
4.101416,4.075189,4.085528,0.6435657,0.2537007,114
4.091183,4.065029,4.075084,0.6434031,0.2473553,114
4.080976,4.054893,4.064965,0.6432238,0.2483852,114
4.070802,4.044784,4.055052,0.6432518,0.2538749,114
4.060652,4.034699,4.044997,0.6432523,0.2552303,114
4.050535,4.02464,4.034548,0.6434265,0.2462003,114
4.040452,4.476417,4.024485,9.739153,10.09584,114
4.030389,4.465216,4.014521,9.738103,10.09347,114
4.251248,4.454044,4.465107,4.553075,0.2483832,114
4.471531,4.4429,4.454069,0.6444262,0.2513889,114
4.460333,4.431783,4.442767,0.6442028,0.2478448,114
4.449158,4.420694,4.431683,0.6438771,0.2485636,114
4.438033,4.409634,4.420812,0.6440215,0.2534908,114
4.42694,4.398601,4.409748,0.6442819,0.2534328,114
4.415865,4.387595,4.398839,0.6443222,0.2562856,114
4.404819,4.376616,4.387341,0.6443804,0.245031,114
4.393797,4.365666,4.37639,0.6443802,0.2456566,114
4.3828,4.354743,4.365511,0.6442993,0.2472801,114
4.37184,4.343846,4.354954,0.6444555,0.2557053,114
4.360916,4.332978,4.343966,0.6447845,0.2535845,114
4.350013,4.322136,4.332977,0.6449676,0.2508226,114
4.339131,4.311322,4.322077,0.6450259,0.2494609,114
4.328283,4.300534,4.311101,0.6452357,0.245718,114
