-120.7436,-152.6899,-166.3469,-175.2436,-181.8719,-187.1634,-191.5714,-195.3514,-198.662,-201.608,-204.2629,-206.6799,-208.8986,-210.9499,-212.8575,-214.6407,-216.3152,-217.8936,-219.3869,-220.8037,-222.1519,-223.438,-224.6677,-225.8458,-226.9766,-228.064,-229.1112,-230.1214,-231.097,-232.0405,-232.954,-233.8395,-234.6988,-235.5333,-236.3445,-237.1339,-237.9027,-238.6518,-239.3824,-240.0954,-240.7917,-241.4721,-242.1374,-242.7882,-243.4253,-244.0492,-244.6605,-245.2598,-245.8474,-246.424,-246.99,-247.5458,-248.0917,-248.6281,-249.1556,-249.6741,-250.1842,-250.6863,-251.1802,-251.6668,-252.1459,-252.6178,-253.083,-253.5413,-253.9933,-254.4391,-254.8786,-255.3124,-255.7403,-256.1628,-256.5799,-256.9916,-257.3984,-257.8001,-258.1971,-258.5894,-258.9769,-259.3602,-259.739,-260.1137,-260.4843,-260.8506,-261.2133,-261.572,-261.9271,-262.2784,-262.6261,-262.9705,-263.3114,-263.649,-263.9833,-264.3145,-264.6425,-264.9674,-265.2895,-265.6086,-265.9247,-266.2382,-266.5489,-266.8569
-120.7436,-152.6899,-166.3469,-175.2436,-181.8719,-187.1634,-191.5714,-195.3514,-198.662,-201.608,-204.2629,-206.6799,-208.8986,-210.9499,-212.8575,-214.6407,-216.3152,-217.8936,-219.3869,-220.8037,-222.1519,-223.438,-224.6677,-225.8458,-226.9766,-228.064,-229.1112,-230.1214,-231.097,-232.0405,-232.954,-233.8395,-234.6988,-235.5333,-236.3445,-237.1339,-237.9027,-238.6518,-239.3824,-240.0954,-240.7917,-241.4721,-242.1374,-242.7882,-243.4253,-244.0492,-244.6605,-245.2598,-245.8474,-246.424,-246.99,-247.5458,-248.0917,-248.6281,-249.1556,-249.6741,-250.1842,-250.6863,-251.1802,-251.6668,-252.1459,-252.6178,-253.083,-253.5413,-253.9933,-254.4391,-254.8786,-255.3124,-255.7403,-256.1628,-256.5799,-256.9916,-257.3984,-257.8001,-258.1971,-258.5894,-258.9769,-259.3602,-259.739,-260.1137,-260.4843,-260.8506,-261.2133,-261.572,-261.9271,-262.2784,-262.6261,-262.9705,-263.3114,-263.649,-263.9833,-264.3145,-264.6425,-264.9674,-265.2895,-265.6086,-265.9247,-266.2382,-266.5489,-266.8569
-120.7436,-152.6899,-166.3469,-175.2436,-181.8719,-187.1634,-191.5714,-195.3514,-198.662,-201.608,-204.2629,-206.6799,-208.8986,-210.9499,-212.8575,-214.6407,-216.3152,-217.8936,-219.3869,-220.8037,-222.1519,-223.438,-224.6677,-225.8458,-226.9766,-228.064,-229.1112,-230.1214,-231.097,-232.0405,-232.954,-233.8395,-234.6988,-235.5333,-236.3445,-237.1339,-237.9027,-238.6518,-239.3824,-240.0954,-240.7917,-241.4721,-242.1374,-242.7882,-243.4253,-244.0492,-244.6605,-245.2598,-245.8474,-246.424,-246.99,-247.5458,-248.0917,-248.6281,-249.1556,-249.6741,-250.1842,-250.6863,-251.1802,-251.6668,-252.1459,-252.6178,-253.083,-253.5413,-253.9933,-254.4391,-254.8786,-255.3124,-255.7403,-256.1628,-256.5799,-256.9916,-257.3984,-257.8001,-258.1971,-258.5894,-258.9769,-259.3602,-259.739,-260.1137,-260.4843,-260.8506,-261.2133,-261.572,-261.9271,-262.2784,-262.6261,-262.9705,-263.3114,-263.649,-263.9833,-264.3145,-264.6425,-264.9674,-265.2895,-265.6086,-265.9247,-266.2382,-266.5489,-266.8569
-120.7436,-152.6899,-166.3469,-175.2436,-181.8719,-187.1634,-191.5714,-195.3514,-198.662,-201.608,-204.2629,-206.6799,-208.8986,-210.9499,-212.8575,-214.6407,-216.3152,-217.8936,-219.3869,-220.8037,-222.1519,-223.438,-224.6677,-225.8458,-226.9766,-228.064,-229.1112,-230.1214,-231.097,-232.0405,-232.954,-233.8395,-234.6988,-235.5333,-236.3445,-237.1339,-237.9027,-238.6518,-239.3824,-240.0954,-240.7917,-241.4721,-242.1374,-242.7882,-243.4253,-244.0492,-244.6605,-245.2598,-245.8474,-246.424,-246.99,-247.5458,-248.0917,-248.6281,-249.1556,-249.6741,-250.1842,-250.6863,-251.1802,-251.6668,-252.1459,-252.6178,-253.083,-253.5413,-253.9933,-254.4391,-254.8786,-255.3124,-255.7403,-256.1628,-256.5799,-256.9916,-257.3984,-257.8001,-258.1971,-258.5894,-258.9769,-259.3602,-259.739,-260.1137,-260.4843,-260.8506,-261.2133,-261.572,-261.9271,-262.2784,-262.6261,-262.9705,-263.3114,-263.649,-263.9833,-264.3145,-264.6425,-264.9674,-265.2895,-265.6086,-265.9247,-266.2382,-266.5489,-266.8569
-120.7436,-152.6899,-166.3469,-175.2436,-181.8719,-187.1634,-191.5714,-195.3514,-198.662,-201.608,-204.2629,-206.6799,-208.8986,-210.9499,-212.8575,-214.6407,-216.3152,-217.8936,-219.3869,-220.8037,-222.1519,-223.438,-224.6677,-225.8458,-226.9766,-228.064,-229.1112,-230.1214,-231.097,-232.0405,-232.954,-233.8395,-234.6988,-235.5333,-236.3445,-237.1339,-237.9027,-238.6518,-239.3824,-240.0954,-240.7917,-241.4721,-242.1374,-242.7882,-243.4253,-244.0492,-244.6605,-245.2598,-245.8474,-246.424,-246.99,-247.5458,-248.0917,-248.6281,-249.1556,-249.6741,-250.1842,-250.6863,-251.1802,-251.6668,-252.1459,-252.6178,-253.083,-253.5413,-253.9933,-254.4391,-254.8786,-255.3124,-255.7403,-256.1628,-256.5799,-256.9916,-257.3984,-257.8001,-258.1971,-258.5894,-258.9769,-259.3602,-259.739,-260.1137,-260.4843,-260.8506,-261.2133,-261.572,-261.9271,-262.2784,-262.6261,-262.9705,-263.3114,-263.649,-263.9833,-264.3145,-264.6425,-264.9674,-265.2895,-265.6086,-265.9247,-266.2382,-266.5489,-266.8569
-120.7436,-152.6899,-166.3469,-175.2436,-181.8719,-187.1634,-191.5714,-195.3514,-198.662,-201.608,-204.2629,-206.6799,-208.8986,-210.9499,-212.8575,-214.6407,-216.3152,-217.8936,-219.3869,-220.8037,-222.1519,-223.438,-224.6677,-225.8458,-226.9766,-228.064,-229.1112,-230.1214,-231.097,-232.0405,-232.954,-233.8395,-234.6988,-235.5333,-236.3445,-237.1339,-237.9027,-238.6518,-239.3824,-240.0954,-240.7917,-241.4721,-242.1374,-242.7882,-243.4253,-244.0492,-244.6605,-245.2598,-245.8474,-246.424,-246.99,-247.5458,-248.0917,-248.6281,-249.1556,-249.6741,-250.1842,-250.6863,-251.1802,-251.6668,-252.1459,-252.6178,-253.083,-253.5413,-253.9933,-254.4391,-254.8786,-255.3124,-255.7403,-256.1628,-256.5799,-256.9916,-257.3984,-257.8001,-258.1971,-258.5894,-258.9769,-259.3602,-259.739,-260.1137,-260.4843,-260.8506,-261.2133,-261.572,-261.9271,-262.2784,-262.6261,-262.9705,-263.3114,-263.649,-263.9833,-264.3145,-264.6425,-264.9674,-265.2895,-265.6086,-265.9247,-266.2382,-266.5489,-266.8569
-120.7436,-152.6899,-166.3469,-175.2436,-181.8719,-187.1634,-191.5714,-195.3514,-198.662,-201.608,-204.2629,-206.6799,-208.8986,-210.9499,-212.8575,-214.6407,-216.3152,-217.8936,-219.3869,-220.8037,-222.1519,-223.438,-224.6677,-225.8458,-226.9766,-228.064,-229.1112,-230.1214,-231.097,-232.0405,-232.954,-233.8395,-234.6988,-235.5333,-236.3445,-237.1339,-237.9027,-238.6518,-239.3824,-240.0954,-240.7917,-241.4721,-242.1374,-242.7882,-243.4253,-244.0492,-244.6605,-245.2598,-245.8474,-246.424,-246.99,-247.5458,-248.0917,-248.6281,-249.1556,-249.6741,-250.1842,-250.6863,-251.1802,-251.6668,-252.1459,-252.6178,-253.083,-253.5413,-253.9933,-254.4391,-254.8786,-255.3124,-255.7403,-256.1628,-256.5799,-256.9916,-257.3984,-257.8001,-258.1971,-258.5894,-258.9769,-259.3602,-259.739,-260.1137,-260.4843,-260.8506,-261.2133,-261.572,-261.9271,-262.2784,-262.6261,-262.9705,-263.3114,-263.649,-263.9833,-264.3145,-264.6425,-264.9674,-265.2895,-265.6086,-265.9247,-266.2382,-266.5489,-266.8569
-120.7436,-152.6899,-166.3469,-175.2436,-181.8719,-187.1634,-191.5714,-195.3514,-198.662,-201.608,-204.2629,-206.6799,-208.8986,-210.9499,-212.8575,-214.6407,-216.3152,-217.8936,-219.3869,-220.8037,-222.1519,-223.438,-224.6677,-225.8458,-226.9766,-228.064,-229.1112,-230.1214,-231.097,-232.0405,-232.954,-233.8395,-234.6988,-235.5333,-236.3445,-237.1339,-237.9027,-238.6518,-239.3824,-240.0954,-240.7917,-241.4721,-242.1374,-242.7882,-243.4253,-244.0492,-244.6605,-245.2598,-245.8474,-246.424,-246.99,-247.5458,-248.0917,-248.6281,-249.1556,-249.6741,-250.1842,-250.6863,-251.1802,-251.6668,-252.1459,-252.6178,-253.083,-253.5413,-253.9933,-254.4391,-254.8786,-255.3124,-255.7403,-256.1628,-256.5799,-256.9916,-257.3984,-257.8001,-258.1971,-258.5894,-258.9769,-259.3602,-259.739,-260.1137,-260.4843,-260.8506,-261.2133,-261.572,-261.9271,-262.2784,-262.6261,-262.9705,-263.3114,-263.649,-263.9833,-264.3145,-264.6425,-264.9674,-265.2895,-265.6086,-265.9247,-266.2382,-266.5489,-266.8569
-120.7436,-152.6899,-166.3469,-175.2436,-181.8719,-187.1634,-191.5714,-195.3514,-198.662,-201.608,-204.2629,-206.6799,-208.8986,-210.9499,-212.8575,-214.6407,-216.3152,-217.8936,-219.3869,-220.8037,-222.1519,-223.438,-224.6677,-225.8458,-226.9766,-228.064,-229.1112,-230.1214,-231.097,-232.0405,-232.954,-233.8395,-234.6988,-235.5333,-236.3445,-237.1339,-237.9027,-238.6518,-239.3824,-240.0954,-240.7917,-241.4721,-242.1374,-242.7882,-243.4253,-244.0492,-244.6605,-245.2598,-245.8474,-246.424,-246.99,-247.5458,-248.0917,-248.6281,-249.1556,-249.6741,-250.1842,-250.6863,-251.1802,-251.6668,-252.1459,-252.6178,-253.083,-253.5413,-253.9933,-254.4391,-254.8786,-255.3124,-255.7403,-256.1628,-256.5799,-256.9916,-257.3984,-257.8001,-258.1971,-258.5894,-258.9769,-259.3602,-259.739,-260.1137,-260.4843,-260.8506,-261.2133,-261.572,-261.9271,-262.2784,-262.6261,-262.9705,-263.3114,-263.649,-263.9833,-264.3145,-264.6425,-264.9674,-265.2895,-265.6086,-265.9247,-266.2382,-266.5489,-266.8569
-120.7436,-152.6899,-166.3469,-175.2436,-181.8719,-187.1634,-191.5714,-195.3514,-198.662,-201.608,-204.2629,-206.6799,-208.8986,-210.9499,-212.8575,-214.6407,-216.3152,-217.8936,-219.3869,-220.8037,-222.1519,-223.438,-224.6677,-225.8458,-226.9766,-228.064,-229.1112,-230.1214,-231.097,-232.0405,-232.954,-233.8395,-234.6988,-235.5333,-236.3445,-237.1339,-237.9027,-238.6518,-239.3824,-240.0954,-240.7917,-241.4721,-242.1374,-242.7882,-243.4253,-244.0492,-244.6605,-245.2598,-245.8474,-246.424,-246.99,-247.5458,-248.0917,-248.6281,-249.1556,-249.6741,-250.1842,-250.6863,-251.1802,-251.6668,-252.1459,-252.6178,-253.083,-253.5413,-253.9933,-254.4391,-254.8786,-255.3124,-255.7403,-256.1628,-256.5799,-256.9916,-257.3984,-257.8001,-258.1971,-258.5894,-258.9769,-259.3602,-259.739,-260.1137,-260.4843,-260.8506,-261.2133,-261.572,-261.9271,-262.2784,-262.6261,-262.9705,-263.3114,-263.649,-263.9833,-264.3145,-264.6425,-264.9674,-265.2895,-265.6086,-265.9247,-266.2382,-266.5489,-266.8569
